episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
754,81001.88,81172.26,170.38,220.469,29.486,1.876,24,0,2,0,70,18,4,9.894,0,23,0,1
755,81172.26,81291.36,119.10,165.422,25.199,3.021,21,0,1,0,65,10,1,3.598,0,20,0,1
756,81291.36,81409.04,117.68,240.734,33.906,5.578,24,0,1,0,78,15,4,11.093,0,20,1,3
757,81409.04,81478.72,69.68,140.344,28.516,5.221,20,0,0,0,58,11,0,6.296,0,17,1,2
758,81478.72,81601.46,122.74,178.969,27.936,2.772,22,0,1,0,58,17,2,8.395,0,19,0,3
759,81601.46,81716.50,115.04,185.391,28.754,4.507,22,0,1,0,61,14,2,9.294,0,20,0,2
760,81716.50,81837.40,120.90,248.906,30.703,4.922,25,0,1,0,78,13,5,8.994,0,18,0,7
761,81837.40,81952.08,114.68,166.609,28.213,5.396,21,0,1,0,60,15,1,9.294,0,21,0,0
762,81952.08,82077.44,125.36,174.578,32.533,7.587,22,0,1,0,66,11,2,4.347,0,18,1,3
763,82077.44,82184.00,106.56,164.438,27.996,2.357,21,0,1,0,58,15,1,10.043,0,21,0,0
764,82184.00,82299.82,115.82,187.922,32.283,8.774,22,0,1,0,71,10,2,10.343,0,21,0,1
765,82299.82,82453.00,153.18,245.438,41.484,6.607,25,0,2,0,78,12,5,8.095,0,23,0,2
766,82453.00,82562.38,109.38,166.828,35.611,5.329,21,0,1,0,57,18,1,7.795,0,18,0,3
767,82562.38,82679.76,117.38,244.016,36.930,8.434,24,0,1,0,78,15,4,11.243,0,23,0,1
768,82679.76,82784.66,104.90,154.484,25.973,4.698,21,0,1,0,60,12,1,7.495,0,18,1,2
769,82784.66,82933.74,149.08,221.141,37.803,3.984,24,0,2,0,71,11,4,8.395,0,19,2,3
770,82933.74,83050.86,117.12,152.234,27.373,4.134,21,0,1,0,53,15,1,8.245,0,16,4,1
771,83050.86,83169.08,118.22,282.297,31.006,2.839,26,0,1,0,82,19,6,11.393,0,24,2,0
772,83169.08,83236.72,67.64,135.781,25.938,5.611,20,0,0,0,61,7,0,2.848,0,13,0,7
773,83236.72,83353.14,116.42,178.219,28.502,5.196,22,0,1,0,60,15,2,6.146,0,17,1,4
774,83353.14,83460.04,106.90,154.391,28.549,4.790,21,0,1,0,58,10,1,6.146,0,17,1,3
775,83460.04,83573.80,113.76,195.031,27.783,2.631,22,0,1,0,67,13,2,13.042,0,19,0,3
776,83573.80,83725.74,151.94,283.875,30.549,2.407,26,0,2,0,84,13,6,15.440,0,22,0,4
777,83725.74,83837.50,111.76,204.922,24.598,0.564,23,0,1,0,73,12,3,5.996,0,22,0,1
778,83837.50,83967.22,129.72,243.922,36.230,3.528,24,0,1,0,81,16,4,8.694,0,22,0,2
779,83967.22,84097.24,130.02,243.906,38.463,5.080,25,0,1,0,76,12,5,13.491,0,21,1,3
780,84097.24,84211.64,114.40,220.078,37.301,5.479,23,0,1,0,70,16,3,11.842,0,21,0,2
781,84211.64,84322.26,110.62,201.359,29.006,2.839,23,0,1,0,63,17,3,9.144,0,21,0,2
782,84322.26,84478.78,156.52,250.844,37.254,4.018,25,0,2,0,76,19,5,11.393,0,23,0,2
783,84478.78,84638.16,159.38,240.719,27.979,3.287,24,0,2,0,75,20,4,14.391,0,22,0,2
784,84638.16,84749.36,111.20,184.469,27.100,1.511,22,0,1,0,65,13,2,7.195,0,20,1,1
785,84749.36,84860.04,110.68,147.078,40.957,5.628,21,0,1,0,50,15,1,6.896,0,16,4,1
786,84860.04,84981.24,121.20,268.984,36.584,2.440,26,0,1,0,81,11,6,11.692,0,18,0,8
787,84981.24,85049.28,68.04,137.625,25.471,2.806,20,0,0,0,53,12,0,7.645,0,18,0,2
788,85049.28,85159.54,110.26,163.453,32.691,5.852,21,0,1,0,56,16,1,7.345,0,18,0,3
789,85159.54,85285.04,125.50,186.328,25.252,3.071,22,0,1,0,66,13,2,7.045,0,20,0,2
790,85285.04,85391.60,106.56,161.703,32.104,3.403,21,0,1,0,57,14,1,5.846,0,20,0,1
791,85391.60,85555.58,163.98,252.578,34.641,5.329,25,0,2,0,72,21,5,11.093,0,22,3,0
792,85555.58,85668.00,112.42,156.922,28.658,4.399,21,0,1,0,60,12,1,5.247,0,19,1,1
793,85668.00,85788.08,120.08,180.500,31.516,7.570,22,0,1,0,60,18,2,9.294,0,18,0,4
794,85788.08,85904.26,116.18,186.672,27.799,4.532,22,0,1,0,67,10,2,10.943,0,18,0,4
795,85904.26,86023.70,119.44,215.594,28.033,3.337,23,0,1,0,67,17,3,11.992,0,21,0,2
796,86023.70,86145.06,121.36,208.391,33.889,10.285,23,0,1,0,75,11,3,8.844,0,20,0,3
797,86145.06,86261.46,116.40,202.875,29.342,4.101,23,0,1,0,70,12,3,6.296,0,19,0,4
798,86261.46,86373.62,112.16,186.406,31.443,4.673,23,0,1,0,60,13,3,11.842,0,19,2,2
799,86373.62,86537.32,163.70,239.391,37.145,6.275,24,0,2,0,80,13,4,10.343,0,18,0,6
800,86537.32,86656.00,118.68,183.344,28.264,2.615,22,0,1,0,63,14,2,8.844,0,17,1,4
801,86656.00,86831.98,175.98,351.344,44.959,6.583,29,0,2,0,98,17,9,16.639,0,24,0,5
802,86831.98,86940.48,108.50,192.266,37.146,5.371,23,0,1,0,66,9,3,6.746,0,16,0,7
803,86940.48,87046.62,106.14,218.016,31.852,4.582,23,0,1,0,73,12,3,9.894,0,20,0,3
804,87046.62,87170.76,124.14,227.750,28.689,3.013,24,0,1,0,74,12,4,9.594,0,20,0,4
805,87170.76,87275.02,104.26,202.625,33.895,4.150,23,0,1,0,61,20,3,8.694,0,20,1,2
806,87275.02,87386.84,111.82,181.078,29.461,3.271,22,0,1,0,59,12,2,7.495,0,17,3,2
807,87386.84,87510.76,123.92,235.000,33.277,2.623,24,0,1,0,76,15,4,9.594,0,21,0,3
808,87510.76,87624.60,113.84,210.453,32.451,6.093,23,0,1,0,67,17,3,10.193,0,21,0,2
809,87624.60,87737.84,113.24,155.031,27.148,1.013,21,0,1,0,56,12,1,10.943,0,19,1,1
810,87737.84,87901.30,163.46,254.703,45.898,7.936,25,0,2,0,75,16,5,10.793,0,21,0,4
811,87901.30,88017.04,115.74,201.250,33.188,6.317,23,0,1,0,71,9,3,8.694,0,17,0,6
812,88017.04,88086.96,69.92,131.359,27.152,1.901,20,0,0,0,52,7,0,9.144,0,17,1,2
813,88086.96,88197.36,110.40,166.234,28.461,2.324,21,0,1,0,58,14,1,7.945,0,20,0,1
814,88197.36,88312.92,115.56,216.766,32.041,6.184,23,0,1,0,69,15,3,14.091,0,20,0,3
815,88312.92,88487.30,174.38,283.719,31.398,1.793,26,0,2,0,84,19,6,14.840,0,24,1,1
816,88487.30,88607.24,119.94,226.734,44.650,11.007,24,0,1,0,69,17,4,12.742,0,18,2,4
817,88607.24,88721.34,114.10,245.609,30.367,3.652,24,0,1,0,80,13,4,11.542,0,20,0,4
818,88721.34,88886.12,164.78,290.641,45.344,5.528,27,0,2,0,76,17,7,15.140,0,22,2,3
819,88886.12,89001.32,115.20,261.281,32.072,5.736,25,0,1,0,80,16,5,9.594,0,20,1,4
820,89001.32,89120.72,119.40,205.953,26.002,1.893,23,0,1,0,70,14,3,9.294,0,23,0,0
821,89120.72,89240.38,119.66,196.719,28.803,2.175,23,0,1,0,66,13,3,9.294,0,16,0,7
822,89240.38,89396.62,156.24,221.500,40.828,10.658,24,0,2,0,74,13,4,12.592,0,21,1,2
823,89396.62,89508.90,112.28,207.656,47.959,8.010,23,0,1,0,69,13,3,9.444,0,22,1,0
824,89508.90,89639.50,130.60,196.984,33.121,5.313,22,0,1,0,69,16,2,10.493,0,21,0,1
825,89639.50,89758.06,118.56,202.813,37.895,7.462,23,0,1,0,64,13,3,7.645,0,19,1,3
826,89758.06,89892.26,134.20,182.406,39.529,8.060,22,0,1,0,66,14,2,6.746,0,20,0,2
827,89892.26,90005.18,112.92,230.547,29.297,3.586,24,0,1,0,71,18,4,10.193,0,17,3,4
828,90005.18,90116.76,111.58,217.063,29.924,4.184,23,0,1,0,71,14,3,8.694,0,20,0,3
829,90116.76,90236.14,119.38,212.641,45.859,8.367,23,0,1,0,65,18,3,10.943,0,19,0,4
830,90236.14,90340.30,104.16,189.219,26.883,4.142,22,0,1,0,66,10,2,11.842,0,20,0,2
831,90340.30,90447.48,107.18,203.000,35.156,3.453,23,0,1,0,64,12,3,5.097,0,21,0,2
832,90447.48,90568.74,121.26,172.938,34.166,4.424,22,0,1,0,64,11,2,8.395,0,17,2,3
833,90568.74,90681.28,112.54,212.500,29.014,3.802,23,0,1,0,72,10,3,7.345,0,19,0,4
834,90681.28,90802.24,120.96,248.109,30.943,2.308,25,0,1,0,73,17,5,10.343,0,20,2,3
835,90802.24,90923.68,121.44,278.891,34.775,4.042,26,0,1,0,76,20,6,12.742,0,22,1,3
836,90923.68,91040.60,116.92,202.781,32.172,4.881,23,0,1,0,72,12,3,5.846,0,20,2,1
837,91040.60,91151.40,110.80,188.906,28.301,5.479,22,0,1,0,68,11,2,10.943,0,20,0,2
838,91151.40,91300.62,149.22,247.250,31.973,3.752,25,0,2,0,67,18,5,12.892,0,22,1,2
839,91300.62,91413.32,112.70,208.734,29.826,1.727,23,0,1,0,69,12,3,7.945,0,18,0,5
840,91413.32,91537.26,123.94,193.063,28.227,4.001,22,0,1,0,71,13,2,8.694,0,20,0,2
841,91537.26,91649.58,112.32,157.516,26.615,4.831,21,0,1,0,57,12,1,8.095,0,20,1,0
842,91649.58,91773.60,124.02,165.844,27.633,4.848,21,0,1,0,63,12,1,7.645,0,19,1,1
843,91773.60,91882.94,109.34,207.109,28.285,2.631,23,0,1,0,69,14,3,7.795,0,18,1,4
844,91882.94,92001.32,118.38,216.938,41.799,8.782,24,0,1,0,68,15,4,9.444,0,19,3,2
845,92001.32,92167.40,166.08,242.719,29.719,3.520,25,0,2,0,73,11,5,13.341,0,20,0,5
846,92167.40,92288.66,121.26,266.953,35.619,5.736,25,0,1,0,79,16,5,14.990,0,22,1,2
847,92288.66,92409.52,120.86,255.469,33.869,1.710,25,0,1,0,79,12,5,10.643,0,22,1,2
848,92409.52,92519.62,110.10,215.484,32.625,8.151,23,0,1,0,69,16,3,13.191,0,21,0,2
849,92519.62,92650.08,130.46,257.656,32.686,2.565,25,0,1,0,75,19,5,10.043,0,19,1,5
850,92650.08,92753.32,103.24,160.797,29.385,3.669,21,0,1,0,59,15,1,6.296,0,19,0,2
851,92753.32,92900.82,147.50,217.266,36.867,3.661,24,0,2,0,67,15,4,9.894,0,20,3,2
852,92900.82,93020.30,119.48,226.063,30.939,4.665,24,0,1,0,75,12,4,8.395,0,19,1,4
853,93020.30,93131.50,111.20,183.000,34.109,7.205,22,0,1,0,65,11,2,7.495,0,18,1,3
854,93131.50,93254.12,122.62,243.688,29.758,5.445,24,0,1,0,78,16,4,12.892,0,21,0,3
855,93254.12,93371.10,116.98,221.125,29.957,5.155,23,0,1,0,73,12,3,11.542,0,19,0,4
856,93371.10,93480.90,109.80,169.500,37.641,4.383,22,0,1,0,58,14,2,10.193,0,19,1,2
857,93480.90,93586.00,105.10,145.875,36.545,10.924,21,0,1,0,57,13,1,3.748,0,18,0,3
858,93586.00,93708.36,122.36,174.391,25.813,2.656,22,0,1,0,61,9,2,8.994,0,17,0,5
859,93708.36,93826.40,118.04,184.469,31.684,7.736,22,0,1,0,62,14,2,10.343,0,20,1,1
860,93826.40,93939.78,113.38,156.078,28.359,5.927,21,0,1,0,63,10,1,6.296,0,14,2,5
861,93939.78,94098.56,158.78,239.750,29.627,2.009,25,0,2,0,76,15,5,8.544,0,21,1,3
862,94098.56,94218.62,120.06,207.516,27.250,4.018,23,0,1,0,67,16,3,13.791,0,20,1,2
863,94218.62,94334.06,115.44,228.328,30.936,4.192,24,0,1,0,69,14,4,8.994,0,20,1,3
864,94334.06,94401.22,67.16,116.281,26.482,4.233,20,0,0,0,50,9,0,4.047,0,14,2,4
865,94401.22,94521.80,120.58,194.703,31.348,6.956,23,0,1,0,62,14,3,11.093,0,18,1,4
866,94521.80,94638.44,116.64,239.500,32.607,6.715,24,0,1,0,67,23,4,12.442,0,21,0,3
867,94638.44,94757.86,119.42,212.953,34.045,6.201,23,0,1,0,66,17,3,13.491,0,21,1,1
868,94757.86,94874.24,116.38,176.625,34.004,6.151,22,0,1,0,60,16,2,9.444,0,20,0,2
869,94874.24,94994.94,120.70,168.016,27.330,2.673,22,0,1,0,61,11,2,6.446,0,18,2,2
870,94994.94,95115.04,120.10,182.953,32.170,4.399,22,0,1,0,62,15,2,8.844,0,20,1,1
871,95115.04,95239.12,124.08,229.297,31.393,3.677,24,0,1,0,76,12,4,10.193,0,18,1,5
872,95239.12,95346.12,107.00,211.734,35.525,2.864,23,0,1,0,74,14,3,10.043,0,22,0,1
873,95346.12,95466.10,119.98,217.672,32.078,5.296,23,0,1,0,71,16,3,9.444,0,20,0,3
874,95466.10,95586.52,120.42,164.219,34.936,6.558,22,0,1,0,56,14,2,6.596,0,17,2,3
875,95586.52,95702.78,116.26,173.500,30.494,4.731,22,0,1,0,57,14,2,9.744,0,15,4,3
876,95702.78,95825.84,123.06,280.969,45.873,13.148,26,0,1,0,83,15,6,12.442,0,21,0,5
877,95825.84,95893.24,67.40,116.203,24.463,3.271,20,0,0,0,48,9,0,6.146,0,15,3,2
878,95893.24,96060.20,166.96,237.438,29.725,2.573,24,0,2,0,75,18,4,9.894,0,21,1,2
879,96060.20,96180.22,120.02,193.422,36.033,4.283,23,0,1,0,62,15,3,11.692,0,17,1,5
880,96180.22,96298.72,118.50,210.516,30.447,4.134,24,0,1,0,62,16,4,10.043,0,17,4,3
881,96298.72,96469.02,170.30,254.875,32.490,2.756,26,0,2,0,72,17,6,12.442,0,21,1,4
882,96469.02,96576.64,107.62,211.344,26.197,3.021,23,0,1,0,68,15,3,9.744,0,19,2,2
883,96576.64,96703.56,126.92,246.391,41.313,6.906,25,0,1,0,76,14,5,12.292,0,21,0,4
884,96703.56,96821.14,117.58,158.391,39.584,7.164,21,0,1,0,58,14,1,7.645,0,20,0,1
885,96821.14,96890.18,69.04,133.578,25.971,2.806,20,0,0,0,50,11,0,8.395,0,16,3,1
886,96890.18,97033.12,142.94,213.313,33.496,6.607,23,0,2,0,75,13,3,8.994,0,22,0,2
887,97033.12,97147.06,113.94,187.063,28.438,1.834,22,0,1,0,65,11,2,8.694,0,16,0,6
888,97147.06,97272.18,125.12,253.984,34.467,5.163,25,0,1,0,75,16,5,12.742,0,22,0,3
889,97272.18,97380.40,108.22,209.469,33.447,4.200,23,0,1,0,65,17,3,11.842,0,20,1,2
890,97380.40,97498.48,118.08,203.078,29.104,4.823,23,0,1,0,60,19,3,11.842,0,17,5,1
891,97498.48,97606.88,108.40,152.422,29.822,3.611,21,0,1,0,52,16,1,9.444,0,18,1,2
892,97606.88,97748.34,141.46,229.734,36.375,3.188,25,0,2,0,61,21,5,10.193,0,18,5,2
893,97748.34,97856.02,107.68,154.719,32.684,8.699,21,0,1,0,57,15,1,4.647,0,19,0,2
894,97856.02,97975.14,119.12,186.250,26.766,2.092,22,0,1,0,64,14,2,9.444,0,18,1,3
895,97975.14,98100.36,125.22,192.609,26.012,1.428,22,0,1,0,68,14,2,6.446,0,19,0,3
896,98100.36,98221.46,121.10,175.281,30.719,4.474,22,0,1,0,64,12,2,6.596,0,18,1,3
897,98221.46,98343.48,122.02,226.297,33.314,2.092,23,0,1,0,76,17,3,11.842,0,21,1,1
898,98343.48,98412.52,69.04,132.344,32.711,7.803,20,0,0,0,51,10,0,5.247,0,17,0,3
899,98412.52,98530.76,118.24,186.969,27.783,2.631,22,0,1,0,67,10,2,10.043,0,18,0,4
900,98530.76,98647.32,116.56,144.750,32.791,9.247,21,0,1,0,54,9,1,7.345,0,15,2,4
901,98647.32,98757.82,110.50,165.000,28.674,6.309,21,0,1,0,60,15,1,8.095,0,19,0,2
902,98757.82,98826.96,69.14,127.203,31.672,2.523,20,0,0,0,49,9,0,8.544,0,16,2,2
903,98826.96,98943.42,116.46,165.297,35.879,4.632,21,0,1,0,60,14,1,8.395,0,20,0,1
904,98943.42,99062.98,119.56,254.109,31.121,3.420,25,0,1,0,78,15,5,11.842,0,20,3,2
905,99062.98,99180.76,117.78,155.453,38.096,10.011,22,0,1,0,53,15,2,4.647,0,17,4,1
906,99180.76,99299.46,118.70,291.000,32.217,3.511,26,0,1,0,73,25,6,13.341,0,20,4,2
907,99299.46,99468.92,169.46,273.563,36.223,6.350,26,0,2,0,74,18,6,14.840,0,23,1,2
908,99468.92,99582.02,113.10,244.219,33.461,5.636,25,0,1,0,69,14,5,10.643,0,22,1,2
909,99582.02,99747.26,165.24,239.219,32.885,3.669,25,0,2,0,71,12,5,11.093,0,20,0,5
910,99747.26,99816.78,69.52,135.469,27.635,3.445,20,0,0,0,56,14,0,3.748,0,18,0,2
911,99816.78,99884.52,67.74,130.281,31.438,3.719,20,0,0,0,52,14,0,8.544,0,16,0,4
912,99884.52,99993.84,109.32,177.438,34.467,10.368,22,0,1,0,59,14,2,11.692,0,17,0,5
913,99993.84,100107.50,113.66,196.703,28.307,5.039,22,0,1,0,68,15,2,7.045,0,20,0,2
914,100107.50,100228.94,121.44,177.672,31.268,6.400,22,0,1,0,66,13,2,4.347,0,19,1,2
915,100228.94,100342.76,113.82,181.031,31.920,7.512,22,0,1,0,60,16,2,8.844,0,20,1,1
916,100342.76,100456.16,113.40,196.047,38.275,7.836,23,0,1,0,68,11,3,9.144,0,16,1,6
917,100456.16,100620.38,164.22,253.422,37.559,4.308,25,0,2,0,77,17,5,11.243,0,20,2,3
918,100620.38,100738.02,117.64,196.031,36.604,4.823,23,0,1,0,59,16,3,7.045,0,18,2,3
919,100738.02,100803.48,65.46,143.250,33.863,12.177,20,0,0,0,59,9,0,7.195,0,18,0,2
920,100803.48,100925.22,121.74,181.203,29.629,6.765,22,0,1,0,63,14,2,10.643,0,18,0,4
921,100925.22,101064.66,139.44,270.938,35.205,6.350,26,0,2,0,78,19,6,11.542,0,25,1,0
922,101064.66,101186.42,121.76,149.281,28.580,4.798,21,0,1,0,56,14,1,6.896,0,17,2,2
923,101186.42,101303.82,117.40,165.188,33.027,6.649,21,0,1,0,54,16,1,11.692,0,17,2,2
924,101303.82,101424.68,120.86,279.156,37.174,4.881,26,0,1,0,77,17,6,14.391,0,22,0,4
925,101424.68,101569.74,145.06,217.953,45.084,11.887,25,0,2,0,65,15,5,10.493,0,17,2,6
926,101569.74,101683.34,113.60,219.766,32.967,5.653,24,0,1,0,72,12,4,8.994,0,18,1,5
927,101683.34,101794.90,111.56,155.438,33.143,5.329,21,0,1,0,55,12,1,7.045,0,19,0,2
928,101794.90,101918.84,123.94,244.953,38.465,4.217,25,0,1,0,75,11,5,9.744,0,19,2,5
929,101918.84,101988.38,69.54,139.813,32.191,10.144,20,0,0,0,52,14,0,9.594,0,18,0,2
930,101988.38,102108.14,119.76,149.781,26.760,3.080,21,0,1,0,54,15,1,6.446,0,17,1,3
931,102108.14,102226.00,117.86,213.297,36.932,9.396,23,0,1,0,74,14,3,11.992,0,20,0,3
932,102226.00,102293.22,67.22,134.672,24.717,3.511,20,0,0,0,53,15,0,8.095,0,18,0,2
933,102293.22,102398.76,105.54,290.953,36.939,5.628,27,0,1,0,79,13,7,11.692,0,19,3,5
934,102398.76,102518.36,119.60,245.719,38.848,3.171,25,0,1,0,70,17,5,10.193,0,24,1,0
935,102518.36,102627.48,109.12,220.938,29.273,4.980,23,0,1,0,73,14,3,8.544,0,21,1,1
936,102627.48,102746.28,118.80,243.078,38.594,10.957,24,0,1,0,75,17,4,7.795,0,21,1,2
937,102746.28,102872.16,125.88,161.297,24.242,2.590,21,0,1,0,62,12,1,9.444,0,18,1,2
938,102872.16,102940.76,68.60,142.422,31.873,7.919,20,0,0,0,50,16,0,7.495,0,18,1,1
939,102940.76,103050.90,110.14,163.484,24.635,2.490,21,0,1,0,62,6,1,9.294,0,18,1,2
940,103050.90,103169.66,118.76,184.984,32.422,5.122,22,0,1,0,58,17,2,12.742,0,18,2,2
941,103169.66,103236.80,67.14,134.359,32.268,4.507,20,0,0,0,52,13,0,4.947,0,18,1,1
942,103236.80,103348.00,111.20,178.266,43.664,2.988,21,0,1,0,61,19,1,8.245,0,20,0,1
943,103348.00,103457.72,109.72,174.875,30.652,7.255,22,0,1,0,59,13,2,9.894,0,18,0,4
944,103457.72,103573.94,116.22,198.125,37.893,7.454,23,0,1,0,66,15,3,5.546,0,17,2,4
945,103573.94,103690.72,116.78,255.969,50.801,5.479,25,0,1,0,77,18,5,12.292,0,19,4,2
946,103690.72,103806.56,115.84,182.391,29.777,5.462,22,0,1,0,65,12,2,13.341,0,19,1,2
947,103806.56,103917.32,110.76,157.344,26.730,2.582,21,0,1,0,55,11,1,9.144,0,16,2,3
948,103917.32,104035.48,118.16,202.094,31.225,5.910,23,0,1,0,65,15,3,8.844,0,19,1,3
949,104035.48,104163.80,128.32,178.672,30.525,5.072,22,0,1,0,63,14,2,7.945,0,20,0,2
950,104163.80,104278.42,114.62,163.828,27.104,3.876,21,0,1,0,59,14,1,8.395,0,20,0,1
951,104278.42,104396.88,118.46,208.484,25.557,1.942,23,0,1,0,65,17,3,8.395,0,21,2,0
952,104396.88,104518.02,121.14,277.563,34.098,4.814,26,0,1,0,76,18,6,11.542,0,23,1,2
953,104518.02,104636.62,118.60,192.344,37.992,5.661,23,0,1,0,64,14,3,7.945,0,18,2,3
954,104636.62,104789.02,152.40,266.500,37.889,9.812,26,0,2,0,76,15,6,9.594,0,19,2,5
955,104789.02,104858.84,69.82,110.297,22.705,1.610,20,0,0,0,48,9,0,1.199,0,16,3,1
956,104858.84,104967.08,108.24,212.313,28.432,3.719,23,0,1,0,73,13,3,11.093,0,22,0,1
957,104967.08,105081.66,114.58,166.172,34.662,4.408,21,0,1,0,58,16,1,7.345,0,18,2,1
958,105081.66,105249.54,167.88,337.063,35.482,4.233,29,0,2,0,84,22,9,16.040,0,26,3,0
959,105249.54,105368.26,118.72,175.125,37.496,2.357,22,0,1,0,62,11,2,9.744,0,17,2,3
960,105368.26,105486.26,118.00,159.516,26.764,4.499,21,0,1,0,61,10,1,9.594,0,17,1,3
961,105486.26,105601.34,115.08,164.125,24.777,2.623,21,0,1,0,59,14,1,9.144,0,20,0,1
962,105601.34,105721.10,119.76,262.797,35.361,7.438,25,0,1,0,81,16,5,9.594,0,21,0,4
963,105721.10,105791.00,69.90,137.078,28.881,1.776,20,0,0,0,54,15,0,3.298,0,19,1,0
964,105791.00,105909.64,118.64,178.594,33.977,6.591,22,0,1,0,63,14,2,8.245,0,20,0,2
965,105909.64,106020.18,110.54,229.281,32.990,8.508,24,0,1,0,74,13,4,9.294,0,21,1,2
966,106020.18,106148.40,128.22,268.906,34.359,7.429,25,0,1,0,82,13,5,16.789,0,21,1,3
967,106148.40,106275.98,127.58,279.656,33.906,4.175,25,0,1,0,89,16,5,13.491,0,24,0,1
968,106275.98,106383.92,107.94,186.188,32.043,8.068,22,0,1,0,66,15,2,7.495,0,20,0,2
969,106383.92,106502.72,118.80,155.156,37.863,4.599,21,0,1,0,59,11,1,4.797,0,17,2,2
970,106502.72,106615.80,113.08,177.406,28.461,2.324,22,0,1,0,62,14,2,4.047,0,20,1,1
971,106615.80,106734.96,119.16,202.953,34.334,5.512,23,0,1,0,74,9,3,8.544,0,19,0,4
972,106734.96,106842.32,107.36,164.891,27.475,4.698,21,0,1,0,60,15,1,7.195,0,17,1,3
973,106842.32,106989.54,147.22,311.641,31.998,1.419,27,0,2,0,88,24,7,15.440,0,22,2,3
974,106989.54,107056.42,66.88,117.750,32.807,8.841,20,0,0,0,48,10,0,7.645,0,16,2,2
975,107056.42,107166.88,110.46,188.516,35.498,8.500,22,0,1,0,66,13,2,9.594,0,21,1,0
976,107166.88,107286.84,119.96,190.422,44.170,11.322,23,0,1,0,64,10,3,5.696,0,14,3,6
977,107286.84,107408.20,121.36,231.609,29.797,3.088,24,0,1,0,74,13,4,13.191,0,19,1,4
978,107408.20,107534.56,126.36,193.953,28.686,4.897,22,0,1,0,63,18,2,11.692,0,19,1,2
979,107534.56,107653.06,118.50,146.547,35.164,2.988,21,0,1,0,52,15,1,7.345,0,17,3,1
980,107653.06,107722.30,69.24,131.750,45.574,5.744,20,0,0,0,53,8,0,5.247,0,16,3,1
981,107722.30,107843.56,121.26,202.297,26.391,2.258,23,0,1,0,72,11,3,5.396,0,17,0,6
982,107843.56,107963.42,119.86,210.563,34.492,7.429,24,0,1,0,62,18,4,9.144,0,19,2,3
983,107963.42,108073.06,109.64,183.375,41.297,8.791,22,0,1,0,66,12,2,6.896,0,18,2,2
984,108073.06,108230.06,157.00,268.328,37.486,6.126,26,0,2,0,77,12,6,14.091,0,19,1,6
985,108230.06,108346.04,115.98,162.125,26.813,3.129,22,0,1,0,54,13,2,8.694,0,15,3,4
986,108346.04,108461.14,115.10,237.844,32.219,3.984,24,0,1,0,70,19,4,11.243,0,20,2,2
987,108461.14,108567.86,106.72,162.094,32.016,8.068,21,0,1,0,58,13,1,9.144,0,19,0,2
988,108567.86,108688.70,120.84,161.750,28.311,6.906,21,0,1,0,56,18,1,5.696,0,18,2,1
989,108688.70,108860.78,172.08,320.766,45.484,2.349,28,0,2,0,94,17,8,18.588,0,21,1,6
990,108860.78,108978.54,117.76,216.359,27.469,3.279,23,0,1,0,77,14,3,7.945,0,19,0,4
991,108978.54,109088.84,110.30,159.828,30.365,6.956,21,0,1,0,59,14,1,6.146,0,19,0,2
992,109088.84,109247.86,159.02,250.609,34.896,5.114,25,0,2,0,78,15,5,13.191,0,20,1,4
993,109247.86,109360.72,112.86,207.766,31.572,7.164,23,0,1,0,66,16,3,10.193,0,20,0,3
994,109360.72,109487.60,126.88,246.578,40.381,6.026,25,0,1,0,75,13,5,9.744,0,23,1,1
995,109487.60,109607.68,120.08,189.203,39.686,14.850,22,0,1,0,62,13,2,11.692,0,19,1,2
996,109607.68,109726.98,119.30,312.266,36.096,6.707,27,0,1,0,80,21,7,13.042,0,23,1,3
997,109726.98,109796.46,69.48,123.344,46.865,8.276,20,0,0,0,51,8,0,5.546,0,15,3,2
998,109796.46,109923.52,127.06,176.125,29.012,6.624,22,0,1,0,64,11,2,5.696,0,17,1,4
999,109923.52,110036.32,112.80,177.406,39.639,8.641,22,0,1,0,59,18,2,12.442,0,17,0,5
1000,110036.32,110159.10,122.78,177.891,23.361,0.813,22,0,1,0,65,11,2,9.294,0,19,1,2
1001,110159.10,110279.70,120.60,164.016,49.473,7.072,22,0,1,0,59,11,2,4.347,0,16,3,3
1002,110279.70,110399.16,119.46,173.219,33.746,8.732,21,0,1,0,60,14,1,11.692,0,20,0,1
1003,110399.16,110519.38,120.22,215.156,37.996,6.616,24,0,1,0,67,14,4,9.744,0,18,1,5
1004,110519.38,110678.70,159.32,298.375,37.939,8.957,27,0,2,0,90,15,7,12.292,0,20,0,7
1005,110678.70,110837.98,159.28,265.547,32.955,5.628,26,0,2,0,72,19,6,13.042,0,21,2,3
1006,110837.98,110955.26,117.28,159.266,34.496,5.669,21,0,1,0,57,16,1,4.047,0,17,2,2
1007,110955.26,111079.94,124.68,185.594,28.033,5.703,22,0,1,0,66,14,2,9.294,0,21,0,1
1008,111079.94,111186.66,106.72,200.328,32.215,6.815,23,0,1,0,67,15,3,7.945,0,19,1,3
1009,111186.66,111303.14,116.48,211.703,33.158,8.658,24,0,1,0,62,17,4,13.491,0,19,1,4
