episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst,diedFromHealthOver
242,132630.50,133070.82,440.32,1371.344,135.496,23.633,59,0,3,0,336,126,29,63.615,0,12,28,19,0
243,133070.82,133514.68,443.86,942.563,121.438,44.321,49,0,3,0,260,84,19,38.199,0,8,22,21,0
244,133514.68,133953.62,438.94,1221.750,200.988,60.678,59,0,4,0,300,94,29,60.156,0,10,23,27,0
245,133953.62,134360.74,407.12,1465.250,176.352,57.264,62,0,4,0,341,131,32,73.391,0,12,32,19,0
246,134360.74,134744.02,383.28,1608.156,120.703,28.640,67,0,3,0,339,142,37,75.947,0,13,35,19,0
247,134744.02,135333.82,589.80,2026.250,193.617,51.764,76,0,5,0,476,164,46,103.168,0,22,21,33,0
248,135333.82,135654.32,320.50,792.281,139.391,46.217,44,0,2,0,225,70,14,38.049,0,7,21,16,0
249,135654.32,136060.00,405.68,1873.438,227.715,56.610,76,0,4,0,385,153,46,89.633,0,13,47,17,0
250,136060.00,136663.00,603.00,2055.656,160.602,53.792,80,0,6,0,455,172,50,91.287,0,14,41,25,0
251,136663.00,137211.42,548.42,1691.438,132.113,43.505,66,0,5,0,405,168,36,84.820,0,16,31,19,0
252,137211.42,137764.50,553.08,2288.188,152.731,35.966,80,0,5,0,499,204,50,108.281,0,26,37,18,0
253,137764.50,138212.68,448.18,1454.156,179.891,64.286,61,0,3,0,337,130,31,69.932,0,14,28,19,0
254,138212.68,138568.42,355.74,903.438,119.352,31.974,50,0,3,0,235,70,20,51.434,0,5,21,24,0
255,138568.42,138993.62,425.20,1360.375,130.168,36.494,59,0,3,0,329,115,29,67.375,0,13,28,18,0
256,138993.62,139362.46,368.84,1114.375,148.297,36.137,54,0,3,0,281,95,24,51.734,0,11,22,21,0
257,139362.46,139650.90,288.44,678.156,111.266,16.222,45,0,2,0,178,57,15,37.748,0,2,21,22,0
258,139650.90,140036.18,385.28,995.125,145.207,36.183,49,0,4,0,265,98,19,48.125,0,8,18,23,0
259,140036.18,140340.46,304.28,818.938,84.949,14.512,47,0,3,0,215,75,17,45.117,0,5,26,16,0
260,140340.46,140752.60,412.14,695.188,100.559,42.220,41,0,2,0,204,72,11,40.756,0,6,24,11,0
261,140752.60,141149.74,397.14,1331.875,181.867,86.637,61,0,3,0,292,121,31,58.953,0,6,39,16,0
262,141149.74,141712.58,562.84,2005.000,258.195,100.975,76,0,5,0,443,178,46,103.318,0,18,38,21,0
263,141712.58,142097.64,385.06,1750.938,150.828,42.881,70,0,3,0,379,149,40,95.799,0,16,35,20,0
264,142097.64,142535.08,437.44,1666.813,196.621,75.200,69,0,4,0,379,132,39,84.068,0,10,31,28,0
265,142535.08,142968.56,433.48,1424.875,137.172,34.688,62,0,4,0,342,132,32,66.623,0,13,30,19,0
266,142968.56,143501.96,533.40,1860.813,208.051,82.125,76,0,5,0,396,167,46,95.047,0,18,38,20,0
267,143501.96,143948.00,446.04,864.250,211.277,100.519,50,0,4,0,229,69,20,38.801,0,6,20,25,0
268,143948.00,144378.56,430.56,1636.438,156.031,63.236,69,0,3,0,352,150,39,76.699,0,10,43,17,0
269,144378.56,144797.82,419.26,1285.125,135.988,45.363,59,0,3,0,320,113,29,55.193,0,15,24,20,0
270,144797.82,145286.66,488.84,903.500,111.797,29.806,48,0,4,0,260,85,18,42.561,0,9,21,18,0
271,145286.66,145550.28,263.62,557.063,88.367,14.742,40,0,2,0,161,52,10,27.521,0,2,21,17,0
272,145550.28,145849.32,299.04,625.063,70.648,16.669,42,0,2,0,171,59,12,30.680,0,1,21,20,0
273,145849.32,146338.88,489.56,955.563,135.332,52.195,50,0,4,0,260,81,20,50.531,0,7,18,25,0
274,146338.88,146839.76,500.88,1223.188,109.066,25.251,57,0,4,0,313,114,27,58.803,0,14,24,19,0
275,146839.76,147266.14,426.38,1699.188,195.184,60.303,69,0,4,0,376,148,39,75.947,0,17,33,19,0
276,147266.14,147694.48,428.34,1620.313,212.898,72.832,66,0,4,0,365,148,36,85.271,0,19,27,20,0
277,147694.48,147930.80,236.32,419.938,104.477,36.164,37,0,2,0,128,38,7,15.941,0,1,24,12,0
278,147930.80,148366.56,435.76,1367.125,136.465,42.175,59,0,4,0,336,123,29,67.977,0,11,20,28,0
279,148366.56,148817.48,450.92,728.625,137.023,81.687,43,0,3,0,197,79,13,37.898,0,6,27,10,0
280,148817.48,149230.94,413.46,1018.125,104.547,23.933,51,0,4,0,277,94,21,37.297,0,6,25,20,0
281,149230.94,149618.42,387.48,1093.938,123.395,23.506,55,0,3,0,260,100,25,54.592,0,10,29,16,0
282,149618.42,150097.32,478.90,1423.938,135.906,53.061,61,0,4,0,354,135,31,69.781,0,17,25,20,0
283,150097.32,150668.32,571.00,1705.563,182.059,61.103,71,0,5,0,399,140,41,84.068,0,18,33,20,0
284,150668.32,151123.50,455.18,1308.563,110.914,17.345,59,0,3,0,337,111,29,62.262,0,13,19,28,0
285,151123.50,151734.50,611.00,2136.813,320.895,128.221,81,0,5,0,485,186,51,106.477,0,24,30,28,0
286,151734.50,152173.54,439.04,1507.250,243.023,62.784,64,0,4,0,339,144,34,79.857,0,11,38,15,0
287,152173.54,152508.50,334.96,712.063,227.004,148.205,45,0,3,0,199,61,15,34.740,0,6,23,17,0
288,152508.50,152977.44,468.94,1373.063,144.223,46.102,61,0,5,0,320,127,31,62.412,0,9,32,20,0
289,152977.44,153368.78,391.34,723.875,69.070,15.509,44,0,3,0,194,73,14,38.801,0,1,26,17,0
290,153368.78,153729.18,360.40,804.563,120.891,32.292,47,0,3,0,228,70,17,33.838,0,3,19,26,0
291,153729.18,154280.50,551.32,1548.813,151.090,37.054,64,0,4,0,393,133,34,72.639,0,20,26,19,0
292,154280.50,154630.48,349.98,723.563,83.574,27.991,48,0,4,0,187,57,18,32.635,0,4,25,19,0
293,154630.48,155022.78,392.30,819.563,151.203,48.062,46,0,3,0,223,76,16,38.801,0,7,24,16,0
294,155022.78,155369.50,346.72,1192.563,227.336,99.292,56,0,3,0,283,105,26,58.502,0,9,33,14,0
295,155369.50,155883.10,513.60,1520.188,168.836,57.610,62,0,3,0,362,143,32,82.414,0,12,34,16,0
296,155883.10,156151.62,268.52,575.438,124.258,34.394,42,0,2,0,159,52,12,30.529,0,2,24,17,0
297,156151.62,156575.26,423.64,1933.125,164.551,42.792,73,0,3,0,421,173,43,97.604,0,20,34,19,0
298,156575.26,157025.46,450.20,1543.813,129.738,34.327,64,0,4,0,374,131,34,79.857,0,16,22,26,0
299,157025.46,157484.46,459.00,1747.438,211.473,55.209,70,0,4,0,380,154,40,85.572,0,16,40,14,0
300,157484.46,157895.76,411.30,1461.938,151.055,30.290,61,0,4,0,340,137,31,71.436,0,16,31,14,0
301,157895.76,158374.00,478.24,1235.750,159.953,51.654,59,0,5,0,317,100,29,64.518,0,12,23,25,0
302,158374.00,158763.28,389.28,834.000,71.930,10.449,46,0,3,0,236,83,16,40.455,0,9,19,18,0
303,158763.28,159172.98,409.70,770.125,97.164,27.837,45,0,4,0,194,74,15,41.207,0,2,30,13,0
304,159172.98,159603.78,430.80,2138.813,226.879,62.599,82,0,4,0,409,181,52,103.168,0,9,57,16,0
305,159603.78,160236.36,632.58,1805.750,185.016,49.681,75,0,6,0,434,146,45,88.730,0,10,29,36,0
306,160236.36,160617.46,381.10,788.625,101.840,26.152,47,0,3,0,209,74,17,35.643,0,6,26,15,0
307,160617.46,160919.50,302.04,674.938,99.688,19.869,44,0,2,0,178,64,14,33.236,0,5,24,16,0
308,160919.50,161268.88,349.38,814.375,97.086,28.996,46,0,3,0,213,81,16,36.094,0,5,25,16,0
309,161268.88,161480.34,211.46,402.500,139.305,67.798,37,0,1,0,108,37,7,18.047,0,0,25,13,0
310,161480.34,161932.78,452.44,906.188,116.953,21.233,48,0,3,0,257,75,18,39.553,0,7,18,23,0
311,161932.78,162338.50,405.72,1340.438,236.445,85.899,62,0,4,0,331,112,32,65.570,0,10,26,26,0
312,162338.50,162787.18,448.68,1485.938,137.590,33.302,62,0,3,0,351,140,32,69.631,0,13,31,18,0
313,162787.18,163386.96,599.78,1853.875,186.328,57.203,72,0,5,0,438,172,42,93.393,0,20,33,19,0
314,163386.96,163763.84,376.88,888.000,69.449,15.061,48,0,3,0,235,87,18,41.207,0,10,23,15,0
315,163763.84,164049.58,285.74,641.438,83.535,23.159,42,0,3,0,173,59,12,30.830,0,4,23,15,0
316,164049.58,164509.60,460.02,1634.938,132.680,23.600,67,0,4,0,381,152,37,85.723,0,18,32,17,0
317,164509.60,164850.88,341.28,800.063,100.484,27.541,45,0,2,0,211,75,15,39.102,0,8,26,12,0
318,164850.88,165376.46,525.58,1782.000,106.758,19.890,71,0,4,0,417,161,41,88.279,0,19,27,25,0
319,165376.46,165675.04,298.58,401.625,117.684,43.016,38,0,3,0,121,32,8,20.453,0,1,24,13,0
320,165675.04,166196.10,521.06,1706.688,130.754,24.064,68,0,5,0,425,140,38,77.150,0,17,14,37,0
321,166196.10,166610.22,414.12,1208.125,111.981,24.369,59,0,4,0,278,107,29,55.945,0,10,34,15,0
322,166610.22,166942.50,332.28,1113.375,253.117,153.617,56,0,3,0,260,96,26,57.600,0,6,27,23,0
323,166942.50,167317.98,375.48,778.813,84.906,36.574,46,0,3,0,210,67,16,40.004,0,4,24,18,0
324,167317.98,167775.50,457.52,1643.500,134.566,43.449,68,0,4,0,402,137,38,77.301,0,16,22,30,0
325,167775.50,168185.98,410.48,913.438,179.500,95.496,49,0,4,0,255,78,19,42.109,0,8,19,22,0
326,168185.98,168557.86,371.88,782.250,78.660,13.006,45,0,2,0,212,70,15,37.297,0,4,24,17,0
327,168557.86,168964.60,406.74,1660.063,159.801,33.043,65,0,3,0,410,141,35,82.564,0,17,16,32,0
328,168964.60,169409.94,445.34,1249.750,143.406,22.832,55,0,3,0,325,118,25,60.908,0,14,26,15,0
329,169409.94,169786.86,376.92,913.688,90.723,24.035,47,0,3,0,257,91,17,37.898,0,11,16,20,0
330,169786.86,170263.14,476.28,1393.188,113.672,22.645,61,0,4,0,349,125,31,60.908,0,14,29,18,0
331,170263.14,170667.12,403.98,1019.063,138.324,30.117,53,0,4,0,260,93,23,47.975,0,10,26,17,0
332,170667.12,171066.16,399.04,715.188,201.305,119.773,43,0,2,0,205,63,13,34.891,0,3,19,21,0
333,171066.16,171468.62,402.46,1041.625,105.578,27.629,54,0,3,0,269,87,24,50.381,0,8,23,23,0
334,171468.62,171844.50,375.88,950.875,144.734,48.512,50,0,3,0,254,78,20,45.268,0,6,22,23,0
335,171844.50,172209.50,365.00,849.313,107.180,36.600,46,0,3,0,238,78,16,40.154,0,7,23,16,0
336,172209.50,172660.64,451.14,1221.688,170.301,64.096,59,0,4,0,315,99,29,54.441,0,12,20,28,0
337,172660.64,173239.14,578.50,1865.125,140.352,34.021,71,0,5,0,446,173,41,91.738,0,20,27,24,0
338,173239.14,173646.50,407.36,838.688,89.516,24.795,45,0,4,0,239,85,15,38.650,0,10,24,11,0
339,173646.50,174118.02,471.52,1405.313,160.367,34.791,63,0,4,0,330,126,33,72.338,0,14,33,16,0
340,174118.02,174449.24,331.22,688.688,81.688,22.613,44,0,3,0,192,61,14,25.115,0,1,25,19,0
341,174449.24,174713.02,263.78,450.438,165.641,93.297,37,0,2,0,147,39,7,21.957,0,0,17,20,0
342,174713.02,175147.80,434.78,1303.063,123.578,27.484,60,0,4,0,318,117,30,61.961,0,9,26,25,0
343,175147.80,175582.14,434.34,1416.375,140.273,51.797,61,0,4,0,336,134,31,80.910,0,16,23,22,0
344,175582.14,176172.16,590.02,1226.438,132.953,55.945,57,0,5,0,334,104,27,54.893,0,11,17,29,0
345,176172.16,176539.00,366.84,1317.375,174.188,62.689,56,0,3,0,324,124,26,60.758,0,13,28,15,0
346,176539.00,176925.42,386.42,1070.563,130.734,39.119,55,0,3,0,264,89,25,52.637,0,8,25,22,0
347,176925.42,177253.30,327.88,662.375,74.539,13.467,44,0,3,0,188,58,14,33.387,0,3,23,18,0
348,177253.30,177741.66,488.36,1299.938,106.523,24.430,55,0,4,0,351,124,25,58.502,0,16,21,18,0
349,177741.66,178191.70,450.04,1022.188,96.789,17.068,52,0,4,0,273,90,22,44.365,0,12,22,18,0
350,178191.70,178560.48,368.78,880.188,82.039,11.480,50,0,4,0,234,74,20,37.447,0,5,21,24,0
351,178560.48,178873.70,313.22,572.125,118.898,57.348,40,0,2,0,162,58,10,28.123,0,2,27,11,0
352,178873.70,179230.96,357.26,932.000,144.680,52.875,49,0,4,0,238,83,19,49.027,0,5,25,20,0
353,179230.96,179562.50,331.54,587.563,81.969,16.941,42,0,3,0,171,50,12,25.867,0,3,24,15,0
354,179562.50,179920.72,358.22,1116.813,165.508,58.398,55,0,3,0,279,96,25,52.938,0,8,25,22,0
355,179920.72,180284.32,363.60,943.875,94.766,19.367,50,0,3,0,238,86,20,49.027,0,7,24,20,0
356,180284.32,180532.98,248.66,387.000,65.297,21.910,33,0,1,0,130,43,3,13.385,0,1,22,10,0
357,180532.98,180904.70,371.72,845.688,123.016,39.729,48,0,3,0,215,77,18,41.809,0,4,27,17,0
358,180904.70,181320.82,416.12,1069.250,110.641,30.363,53,0,4,0,267,101,23,50.381,0,10,27,16,0
359,181320.82,181528.58,207.76,282.500,85.883,34.020,33,0,1,0,100,29,3,9.324,0,0,19,14,0
360,181528.58,182106.44,577.86,1197.875,120.117,33.148,55,0,5,0,327,118,25,54.141,0,16,22,17,0
361,182106.44,182597.14,490.70,1431.813,155.961,41.189,64,0,5,0,335,127,34,70.984,0,10,30,24,0
362,182597.14,183023.72,426.58,1330.063,173.125,33.121,60,0,3,0,315,115,30,70.232,0,10,30,20,0
363,183023.72,183392.00,368.28,894.938,110.797,31.258,46,0,3,0,263,83,16,44.064,0,9,16,21,0
364,183392.00,183738.16,346.16,1096.313,115.695,26.119,54,0,3,0,264,97,24,49.178,0,7,28,19,0
365,183738.16,184217.58,479.42,1536.250,351.609,155.549,65,0,5,0,348,135,35,77.451,0,11,35,19,0
366,184217.58,184529.26,311.68,865.563,105.438,29.275,48,0,2,0,215,83,18,38.049,0,4,32,12,0
367,184529.26,184889.46,360.20,1377.188,164.313,48.895,60,0,3,0,326,123,30,66.773,0,16,24,20,0
368,184889.46,185578.90,689.44,1896.063,171.477,37.545,75,0,6,0,444,164,45,87.076,0,17,30,28,0
369,185578.90,185981.76,402.86,1222.375,162.438,42.998,56,0,4,0,323,101,26,55.795,0,11,20,25,0
370,185981.76,186409.18,427.42,838.750,134.969,49.971,49,0,4,0,226,79,19,33.988,0,5,25,19,0
371,186409.18,186676.72,267.54,680.688,123.883,69.680,43,0,2,0,173,65,13,32.184,0,3,26,14,0
372,186676.72,187102.36,425.64,1358.938,205.813,49.346,60,0,4,0,339,117,30,67.676,0,11,25,24,0
373,187102.36,187437.60,335.24,1020.063,137.375,34.523,50,0,2,0,261,94,20,49.027,0,10,23,17,0
374,187437.60,188037.38,599.78,2213.125,240.523,84.990,85,0,5,0,453,193,55,108.582,0,17,46,23,0
375,188037.38,188551.52,514.14,1667.688,192.711,57.639,71,0,5,0,378,146,41,71.436,0,11,38,23,0
376,188551.52,189038.04,486.52,1886.063,246.086,106.785,72,0,4,0,433,161,42,94.746,0,18,33,21,0
377,189038.04,189425.18,387.14,1693.375,162.961,51.057,70,0,3,0,373,142,40,74.744,0,9,31,30,0
378,189425.18,189835.86,410.68,953.438,139.633,24.883,50,0,3,0,240,92,20,44.816,0,7,29,14,0
379,189835.86,190408.22,572.36,1998.563,154.375,35.434,79,0,5,0,435,165,49,97.002,0,12,35,34,0
380,190408.22,190816.20,407.98,1181.000,188.953,95.953,55,0,2,0,278,111,25,58.803,0,10,29,16,0
381,190816.20,191163.18,346.98,912.125,107.945,33.816,51,0,3,0,221,77,21,43.012,0,3,28,20,0
382,191163.18,191476.82,313.64,651.750,71.305,17.246,42,0,2,0,187,59,12,26.770,0,4,22,16,0
383,191476.82,191958.42,481.60,1560.438,148.359,31.713,66,0,5,0,372,135,36,71.285,0,15,27,24,0
384,191958.42,192339.98,381.56,887.438,163.211,61.227,47,0,2,0,234,84,17,44.666,0,8,27,12,0
385,192339.98,192798.48,458.50,1826.125,235.188,100.482,70,0,4,0,425,164,40,99.859,0,21,21,28,0
386,192798.48,193175.98,377.50,939.938,119.203,32.660,52,0,3,0,228,90,22,44.064,0,6,32,14,0
387,193175.98,193540.22,364.24,1003.313,229.180,93.006,51,0,2,0,247,98,21,42.561,0,5,34,12,0
