episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst,diedFromHealthOver
242,131840.16,132177.22,337.06,1120.531,140.219,31.610,54,0,3,0,269,98,24,54.291,0,8,26,20,0
243,132177.22,132554.50,377.28,652.031,121.352,18.454,43,0,4,0,185,56,13,35.943,0,4,23,17,0
244,132554.50,133068.98,514.48,1876.625,224.070,58.086,78,0,5,0,417,149,48,91.137,0,12,33,33,0
245,133068.98,133387.50,318.52,564.781,76.227,10.886,42,0,3,0,154,50,12,26.318,0,1,24,18,0
246,133387.50,133816.14,428.64,1640.000,246.973,131.293,68,0,4,0,349,145,38,77.301,0,10,42,16,0
247,133816.14,134080.34,264.20,467.813,52.203,11.909,37,0,2,0,122,57,7,24.063,0,0,26,11,0
248,134080.34,134403.44,323.10,601.344,83.504,18.223,42,0,2,0,166,52,12,27.521,0,3,18,21,0
249,134403.44,134769.34,365.90,819.406,226.473,129.677,48,0,3,0,209,68,18,44.967,0,6,28,14,0
250,134769.34,135257.24,487.90,1621.031,179.082,58.634,67,0,4,0,367,145,37,74.443,0,14,35,18,0
251,135257.24,135600.76,343.52,644.125,110.773,28.465,42,0,2,0,178,57,12,34.590,0,2,23,17,0
252,135600.76,136018.18,417.42,933.531,153.754,77.138,51,0,4,0,242,83,21,49.178,0,10,26,15,0
253,136018.18,136511.50,493.32,1779.000,164.266,39.457,70,0,4,0,388,164,40,86.926,0,15,32,23,0
254,136511.50,136871.10,359.60,950.719,174.828,64.281,50,0,3,0,254,78,20,44.064,0,5,18,27,0
255,136871.10,137161.28,290.18,432.469,151.199,81.326,38,0,2,0,130,40,8,16.092,0,0,25,13,0
256,137161.28,137594.66,433.38,613.188,89.887,18.490,41,0,3,0,193,54,11,29.777,0,1,16,24,0
257,137594.66,138108.72,514.06,2443.531,275.746,103.431,87,0,5,0,471,208,57,128.584,0,18,48,21,0
258,138108.72,138419.18,310.46,752.969,90.500,22.825,42,0,3,0,211,79,12,37.146,0,11,18,13,0
259,138419.18,138745.80,326.62,790.406,286.402,192.461,45,0,3,0,216,68,15,41.057,0,8,22,15,0
260,138745.80,139216.14,470.34,2003.500,220.633,67.616,75,0,4,0,452,164,45,101.965,0,19,28,28,0
261,139216.14,139689.00,472.86,1315.000,138.023,43.521,59,0,4,0,309,114,29,62.262,0,11,28,20,0
262,139689.00,140142.48,453.48,1947.906,328.613,148.855,77,0,5,0,381,167,47,97.303,0,16,46,15,0
263,140142.48,140562.24,419.76,1381.344,138.606,60.601,59,0,3,0,307,141,29,66.322,0,12,40,7,0
264,140562.24,141095.34,533.10,1700.969,173.633,55.143,70,0,3,0,371,135,40,83.768,0,11,43,16,0
265,141095.34,141432.04,336.70,796.594,124.938,39.902,45,0,3,0,207,77,15,42.861,0,4,26,15,0
266,141432.04,141772.60,340.56,640.094,221.063,156.692,44,0,3,0,180,51,14,32.334,0,1,22,21,0
267,141772.60,142367.84,595.24,1720.000,159.957,33.134,68,0,5,0,423,153,38,81.813,0,22,22,24,0
268,142367.84,142580.94,213.10,490.063,111.344,32.268,38,0,2,0,133,48,8,27.973,0,0,22,16,0
269,142580.94,142955.60,374.66,1279.469,348.293,230.495,58,0,4,0,292,109,28,66.924,0,7,32,19,0
270,142955.60,143357.72,402.12,1248.250,117.559,19.735,56,0,3,0,306,110,26,58.953,0,12,24,20,0
271,143357.72,143909.08,551.36,1030.969,122.719,26.866,52,0,5,0,288,88,22,40.605,0,5,17,30,0
272,143909.08,144319.02,409.94,856.188,105.551,30.018,47,0,3,0,234,80,17,41.207,0,7,22,19,0
273,144319.02,144794.18,475.16,940.875,172.059,68.803,49,0,3,0,267,79,19,43.162,0,7,22,20,0
274,144794.18,145099.18,305.00,429.563,66.324,20.580,38,0,3,0,127,41,8,20.002,0,0,21,17,0
275,145099.18,145408.98,309.80,829.313,84.016,24.779,44,0,2,0,226,83,14,40.906,0,7,19,18,0
276,145408.98,145971.40,562.42,1707.313,101.453,20.248,71,0,5,0,387,151,41,81.361,0,14,37,20,0
277,145971.40,146513.46,542.06,1325.750,164.617,38.087,60,0,6,0,349,115,30,61.961,0,14,22,24,0
278,146513.46,147010.00,496.54,1615.375,126.984,23.389,67,0,5,0,402,138,37,76.549,0,15,24,29,0
279,147010.00,147355.80,345.80,924.563,138.000,35.723,50,0,3,0,244,85,20,45.719,0,3,29,18,0
280,147355.80,147735.08,379.28,848.500,94.039,25.589,48,0,3,0,219,79,18,40.756,0,4,22,22,0
281,147735.08,148057.52,322.44,842.938,94.176,24.680,47,0,3,0,222,77,17,35.191,0,6,27,14,0
282,148057.52,148300.48,242.96,252.563,108.320,50.327,33,0,1,0,88,24,3,7.820,0,0,20,13,0
283,148300.48,148786.48,486.00,1286.063,162.273,40.390,60,0,4,0,330,113,30,62.412,0,14,23,23,0
284,148786.48,149361.40,574.92,1735.250,137.277,34.932,66,0,5,0,424,163,36,83.768,0,22,29,15,0
285,149361.40,149594.96,233.56,444.688,56.305,6.713,36,0,2,0,136,45,6,21.055,0,1,19,16,0
286,149594.96,150086.98,492.02,1757.500,171.039,50.579,74,0,5,0,390,145,44,87.076,0,11,31,32,0
287,150086.98,150616.04,529.06,1343.250,174.082,47.043,62,0,4,0,342,110,32,57.900,0,10,26,27,0
288,150616.04,151072.50,456.46,858.688,111.867,21.125,48,0,3,0,232,80,18,35.492,0,5,24,19,0
289,151072.50,151418.00,345.50,750.000,93.602,15.771,45,0,3,0,207,65,15,36.545,0,7,19,19,0
290,151418.00,151891.16,473.16,1598.313,233.484,104.432,72,0,5,0,336,122,42,78.654,0,9,41,23,0
291,151891.16,152282.80,391.64,963.438,240.898,141.364,53,0,4,0,238,82,23,48.576,0,9,26,18,0
292,152282.80,152715.20,432.40,1562.000,155.250,38.537,64,0,4,0,370,145,34,76.398,0,15,25,24,0
293,152715.20,153272.50,557.30,1478.063,193.836,68.347,63,0,4,0,366,135,33,64.066,0,18,30,15,0
294,153272.50,153557.64,285.14,512.813,78.180,23.099,38,0,2,0,148,53,8,25.867,0,1,25,12,0
295,153557.64,154020.94,463.30,1173.500,148.113,42.670,55,0,3,0,283,115,25,58.201,0,11,30,14,0
296,154020.94,154505.50,484.56,2107.313,200.309,36.490,76,0,4,0,447,190,46,103.469,0,21,35,20,0
297,154505.50,154912.48,406.98,927.125,168.672,54.977,51,0,4,0,231,77,21,45.869,0,4,28,20,0
298,154912.48,155322.52,410.04,1107.313,134.602,54.561,54,0,3,0,285,98,24,46.922,0,9,25,20,0
299,155322.52,155802.52,480.00,1347.938,126.273,28.492,60,0,4,0,357,118,30,59.705,0,8,23,29,0
300,155802.52,156193.82,391.30,1173.438,127.887,27.026,58,0,3,0,271,102,28,64.066,0,10,28,20,0
301,156193.82,156482.00,288.18,720.313,93.441,23.576,45,0,3,0,198,64,15,33.086,0,4,21,20,0
302,156482.00,156884.50,402.50,943.313,101.703,27.773,48,0,4,0,256,94,18,53.539,0,9,20,19,0
303,156884.50,157470.80,586.30,2406.563,223.219,50.354,91,0,6,0,516,201,61,120.914,0,17,41,35,0
304,157470.80,157892.76,421.96,1227.813,128.094,43.375,55,0,3,0,291,125,25,59.555,0,9,30,16,0
305,157892.76,158354.48,461.72,1357.063,131.320,42.928,60,0,4,0,315,127,30,67.074,0,10,30,20,0
306,158354.48,158624.50,270.02,435.188,51.246,12.711,34,0,2,0,139,52,4,21.807,0,2,23,9,0
307,158624.50,159087.90,463.40,2563.875,280.199,116.309,92,0,4,0,492,203,62,117.756,0,14,50,28,0
308,159087.90,159416.20,328.30,736.313,71.180,13.511,44,0,3,0,207,66,14,36.094,0,6,20,18,0
309,159416.20,159685.24,269.04,443.063,63.648,8.133,37,0,2,0,128,49,7,21.957,0,2,23,12,0
310,159685.24,160183.10,497.86,1676.875,175.574,53.100,70,0,5,0,389,140,40,81.813,0,12,33,25,0
311,160183.10,160469.06,285.96,614.813,115.672,42.149,40,0,2,0,179,62,10,28.725,0,3,17,20,0
312,160469.06,160891.68,422.62,1613.938,130.688,31.570,66,0,4,0,372,144,36,74.143,0,20,27,19,0
313,160891.68,161296.90,405.22,1201.313,194.379,90.511,57,0,4,0,310,99,27,56.998,0,9,19,29,0
314,161296.90,161597.96,301.06,738.500,87.133,24.317,45,0,3,0,198,61,15,35.643,0,4,24,17,0
315,161597.96,161865.00,267.04,531.625,126.859,54.309,40,0,1,0,145,51,10,24.213,0,2,21,17,0
316,161865.00,162319.82,454.82,1809.125,322.758,134.309,74,0,4,0,375,158,44,90.836,0,10,43,21,0
317,162319.82,162721.30,401.48,1052.188,113.070,24.013,53,0,4,0,270,99,23,53.389,0,10,26,17,0
318,162721.30,163010.18,288.88,481.125,81.125,34.477,38,0,3,0,145,47,8,23.010,0,2,23,13,0
319,163010.18,163377.98,367.80,1121.875,150.672,21.988,56,0,4,0,257,101,26,58.352,0,13,32,11,0
320,163377.98,163865.94,487.96,1480.688,121.422,26.500,60,0,4,0,385,138,30,78.504,0,20,22,18,0
321,163865.94,164261.76,395.82,1333.375,107.703,22.981,56,0,2,0,337,125,26,70.383,0,16,19,21,0
322,164261.76,164746.88,485.12,1844.250,368.559,209.400,72,0,3,0,418,165,42,91.287,0,11,39,22,0
323,164746.88,165095.50,348.62,1036.625,155.906,44.127,52,0,3,0,270,91,22,51.434,0,5,26,21,0
324,165095.50,165568.84,473.34,1931.563,240.563,44.959,77,0,4,0,417,157,47,93.242,0,12,43,23,0
325,165568.84,165989.96,421.12,1777.000,258.953,104.928,71,0,3,0,395,145,41,91.889,0,15,31,26,0
326,165989.96,166524.50,534.54,1124.750,117.262,23.117,54,0,4,0,302,102,24,48.426,0,15,22,17,0
327,166524.50,166977.00,452.50,1619.000,158.758,45.102,69,0,4,0,361,145,39,80.760,0,14,35,20,0
328,166977.00,167481.66,504.66,1826.625,364.758,199.686,70,0,3,0,424,159,40,96.551,0,15,30,25,0
329,167481.66,167913.40,431.74,1728.875,173.340,45.512,71,0,4,0,395,140,41,76.850,0,18,29,24,0
330,167913.40,168262.78,349.38,841.375,106.770,19.084,48,0,3,0,232,66,18,35.643,0,3,15,30,0
331,168262.78,168572.64,309.86,599.125,105.906,30.141,42,0,3,0,177,50,12,26.318,0,2,21,20,0
332,168572.64,169053.98,481.34,1507.500,169.852,44.408,64,0,4,0,366,131,34,76.398,0,12,27,25,0
333,169053.98,169655.12,601.14,1775.563,164.168,54.799,75,0,6,0,397,161,45,83.166,0,20,37,18,0
334,169655.12,169957.16,302.04,841.063,147.020,53.783,48,0,2,0,214,72,18,40.305,0,3,29,17,0
335,169957.16,170336.96,379.80,773.313,123.305,44.260,45,0,3,0,221,68,15,41.057,0,5,20,21,0
336,170336.96,170631.60,294.64,562.188,108.898,16.166,40,0,2,0,171,47,10,17.445,0,2,18,20,0
337,170631.60,170992.86,361.26,954.813,77.121,17.219,50,0,3,0,260,74,20,36.244,0,5,16,29,0
338,170992.86,171507.00,514.14,1374.938,137.133,28.617,60,0,3,0,333,124,30,63.314,0,12,31,17,0
339,171507.00,171975.12,468.12,1164.688,155.856,25.635,55,0,4,0,295,101,25,49.629,0,5,25,25,0
340,171975.12,172371.14,396.02,717.000,98.016,27.879,44,0,3,0,193,66,14,35.492,0,4,22,18,0
341,172371.14,172657.54,286.40,634.750,106.738,35.377,41,0,2,0,185,55,11,33.537,0,2,19,20,0
342,172657.54,172914.58,257.04,474.563,73.969,21.867,37,0,2,0,140,51,7,28.123,0,0,22,15,0
343,172914.58,173292.00,377.42,867.813,75.559,19.359,50,0,4,0,207,86,20,40.305,0,8,30,12,0
344,173292.00,173787.10,495.10,1893.375,228.172,87.617,74,0,5,0,412,162,44,100.010,0,15,32,27,0
345,173787.10,174227.54,440.44,1453.563,148.402,51.936,62,0,3,0,348,137,32,74.443,0,16,31,15,0
346,174227.54,174566.94,339.40,922.563,130.875,28.486,49,0,3,0,243,83,19,44.816,0,7,24,18,0
347,174566.94,174859.68,292.74,471.688,69.188,18.656,37,0,2,0,154,47,7,23.311,0,1,17,19,0
348,174859.68,175274.96,415.28,1012.875,128.426,31.402,53,0,4,0,265,87,23,44.215,0,8,20,25,0
349,175274.96,175998.08,723.12,2458.125,191.727,34.701,92,0,7,0,564,214,62,118.658,0,26,42,25,0
350,175998.08,176492.22,494.14,1639.313,191.133,51.084,65,0,4,0,403,150,35,78.955,0,19,27,19,0
351,176492.22,177048.50,556.28,1818.000,117.234,27.043,71,0,5,0,408,170,41,91.287,0,17,39,15,0
352,177048.50,177473.82,425.32,1205.875,138.172,25.074,57,0,3,0,302,108,27,61.510,0,12,24,21,0
353,177473.82,177890.52,416.70,1580.938,166.063,46.688,68,0,5,0,368,134,38,76.699,0,15,30,24,0
354,177890.52,178228.00,337.48,905.188,177.281,103.647,49,0,3,0,240,73,19,42.711,0,3,24,23,0
355,178228.00,178736.72,508.72,1826.625,177.719,69.805,73,0,4,0,423,160,43,83.166,0,17,33,23,0
356,178736.72,179205.98,469.26,1366.938,104.320,26.402,61,0,5,0,330,122,31,61.961,0,13,30,19,0
357,179205.98,179569.44,363.46,639.563,70.609,8.455,41,0,2,0,185,66,11,25.115,0,5,25,11,0
358,179569.44,179959.12,389.68,885.625,98.344,24.975,48,0,3,0,239,88,18,38.500,0,9,24,15,0
359,179959.12,180497.00,537.88,2006.563,157.383,33.035,74,0,6,0,461,183,44,106.025,0,26,27,21,0
360,180497.00,180854.96,357.96,928.375,109.805,20.188,47,0,3,0,263,85,17,46.020,0,6,20,22,0
361,180854.96,181227.06,372.10,1069.000,145.219,51.627,54,0,3,0,280,85,24,49.629,0,7,17,30,0
362,181227.06,181887.86,660.80,2580.438,176.164,37.434,97,0,5,0,503,227,67,120.764,0,18,58,22,0
363,181887.86,182312.86,425.00,1029.500,239.477,96.133,55,0,4,0,240,79,25,50.381,0,4,27,24,0
364,182312.86,182755.82,442.96,1475.125,241.703,88.463,64,0,4,0,333,122,34,77.000,0,9,37,18,0
365,182755.82,183095.88,340.06,855.375,120.305,35.010,50,0,3,0,209,74,20,43.012,0,3,32,15,0
366,183095.88,183481.50,385.62,862.375,145.813,61.693,46,0,3,0,238,86,16,39.102,0,7,23,16,0
367,183481.50,183941.40,459.90,917.250,96.516,17.986,51,0,5,0,236,80,21,50.230,0,6,26,20,0
368,183941.40,184319.46,378.06,1164.813,120.156,22.576,57,0,4,0,288,96,27,54.893,0,8,26,23,0
369,184319.46,184585.86,266.40,396.500,55.594,16.289,33,0,1,0,140,42,3,15.490,0,1,17,15,0
370,184585.86,184941.52,355.66,1272.313,142.398,31.162,61,0,3,0,303,101,31,59.705,0,12,27,24,0
371,184941.52,185343.00,401.48,1340.625,152.398,47.918,59,0,3,0,318,121,29,67.676,0,14,29,16,0
372,185343.00,185791.86,448.86,1114.063,113.922,15.057,55,0,3,0,283,100,25,53.238,0,11,24,20,0
373,185791.86,186127.04,335.18,714.250,114.500,32.328,42,0,2,0,205,73,12,30.980,0,3,23,16,0
374,186127.04,186647.38,520.34,2566.625,201.680,61.770,89,0,5,0,534,221,59,131.141,0,33,40,17,0
375,186647.38,187171.48,524.10,1957.375,219.836,58.686,75,0,5,0,448,179,45,96.100,0,26,29,21,0
376,187171.48,187514.02,342.54,679.063,87.352,23.383,43,0,2,0,180,71,13,27.521,0,5,28,10,0
377,187514.02,187918.84,404.82,1670.000,139.852,36.209,64,0,3,0,384,160,34,74.143,0,24,30,10,0
378,187918.84,188262.36,343.52,767.688,97.320,13.840,44,0,3,0,219,72,14,33.236,0,7,22,15,0
379,188262.36,188885.38,623.02,2817.313,390.961,123.141,96,0,5,0,595,245,66,146.029,0,30,41,26,0
380,188885.38,189317.52,432.14,1324.063,143.055,35.457,58,0,3,0,319,122,28,62.863,0,12,30,16,0
381,189317.52,189710.52,393.00,1405.250,286.258,166.607,59,0,3,0,327,131,29,63.766,0,16,33,10,0
382,189710.52,190214.02,503.50,1207.500,112.773,29.473,57,0,4,0,313,112,27,56.697,0,10,28,19,0
383,190214.02,190701.42,487.40,1334.188,237.906,79.479,61,0,4,0,345,110,31,68.428,0,10,25,26,0
384,190701.42,191082.02,380.60,1624.688,296.305,161.373,67,0,4,0,355,144,37,80.459,0,14,36,17,0
385,191082.02,191522.98,440.96,1361.563,168.031,26.678,61,0,4,0,331,117,31,63.916,0,15,27,19,0
386,191522.98,192073.74,550.76,1352.750,173.383,47.934,60,0,4,0,351,111,30,67.074,0,8,23,30,0
387,192073.74,192393.48,319.74,756.625,120.305,42.545,43,0,3,0,218,76,13,32.936,0,7,20,16,0
388,192393.48,192802.34,408.86,1203.750,155.883,45.256,57,0,3,0,301,107,27,52.938,0,8,23,26,0
389,192802.34,193191.22,388.88,972.438,164.180,36.697,50,0,4,0,265,84,20,51.283,0,7,19,24,0
390,193191.22,193556.98,365.76,691.938,86.930,21.732,45,0,3,0,177,61,15,29.176,0,1,27,18,0
391,193556.98,194121.98,565.00,1630.000,173.391,39.900,67,0,6,0,404,141,37,78.654,0,12,31,25,0
392,194121.98,194373.86,251.88,487.813,86.563,23.531,38,0,2,0,139,50,8,26.318,0,0,25,13,0
393,194373.86,194899.16,525.30,1750.688,253.938,80.676,70,0,4,0,408,158,40,94.445,0,16,31,23,0
394,194899.16,195379.36,480.20,1348.000,146.797,25.400,57,0,3,0,347,124,27,69.029,0,13,22,23,0
395,195379.36,195965.48,586.12,2494.813,356.680,126.260,91,0,7,0,532,206,61,120.914,0,24,38,30,0
396,195965.48,196453.50,488.02,1303.750,148.000,26.008,60,0,5,0,318,115,30,58.502,0,9,27,24,0
397,196453.50,196850.38,396.88,1027.063,92.188,29.895,53,0,3,0,263,89,23,46.771,0,8,23,22,0
398,196850.38,197178.04,327.66,1018.750,191.305,82.287,50,0,2,0,268,90,20,53.764,0,7,22,21,0
399,197178.04,197653.62,475.58,1289.000,151.508,32.143,60,0,4,0,311,112,30,61.305,0,13,27,20,0
400,197653.62,198176.50,522.88,1283.000,131.875,30.996,59,0,5,0,327,114,29,58.781,0,14,24,21,0
401,198176.50,198508.78,332.28,636.813,101.766,45.164,44,0,3,0,177,56,14,26.125,0,3,23,18,0
402,198508.78,198916.18,407.40,1140.938,148.313,53.375,57,0,4,0,280,103,27,58.188,0,8,27,22,0
403,198916.18,199074.42,158.24,269.875,84.977,35.773,32,0,1,0,81,35,2,12.914,0,0,21,11,0
404,199074.42,199375.48,301.06,629.250,113.242,48.621,41,0,2,0,176,66,11,29.984,0,2,23,16,0
405,199375.48,199878.20,502.72,1507.813,143.852,38.729,62,0,3,0,378,139,32,64.422,0,19,23,20,0
