episode,agentID,type,parents,generation,speed,sightRange,maxSize,maxLifetime,age,reasonOfDeath,episodeLifetimeScore
2,-24312,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
2,-22352,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,50.001,Dehydration,1.208311
3,-26560,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-26700,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-26840,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-26980,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-27120,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-27260,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-27400,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-27540,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-27680,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-27820,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-27960,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-28100,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-28240,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-28380,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-28520,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-28660,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-28800,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-28940,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-29080,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
3,-29220,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-31400,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-31540,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-31680,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-31820,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-31960,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-32100,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-32240,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-32380,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-32520,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-32660,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-32800,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-32940,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-33080,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-33220,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-33360,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-33500,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-33640,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-33780,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-33920,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
4,-34060,Prey,"-1 -1"0,1.000,1.000,1.000,60.000,33.341,Starvation,-0.3005225
