episode,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,maxPreyGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,reachedLifeEnd,diedFromHunger,diedFromThirst
1068,650.2,2348.406,163.172,51.878,81,6,536,213,51,111.44,31,32,18
1069,581.72,2031.688,341.883,177.048,79,5,449,172,49,107.078,17,40,22
1070,701.88,2720.469,207.133,54.546,96,7,576,227,66,130.69,19,46,32
1071,449.7,1614.844,164.691,31.799,65,3,391,139,35,75.045,17,26,22
1072,398.08,1367.438,199.234,72.265,60,4,311,121,30,71.586,11,30,19
1073,632.38,2796.375,260.461,70.7,91,5,593,256,61,140.465,37,34,20
1074,510.7,1800.188,148.207,31.309,71,5,409,158,41,85.723,23,32,16
1075,596.32,2273.656,202.637,72.727,82,7,491,207,52,111.44,26,37,19
1076,407.56,875.406,112.016,26.022,48,4,225,82,18,39.553,5,26,17
1077,697.46,3324.5,425.254,177.694,112,8,641,280,82,169.941,30,60,24
1078,563.02,2202.313,163.106,39.384,83,5,475,196,53,110.086,22,38,23
1079,468.98,1185.313,131.879,46.332,53,4,327,106,23,54.742,15,12,26
1080,671.88,2810.813,226.727,51.416,96,6,589,244,66,134.75,29,44,24
1081,458.54,1234.688,108.949,23.375,56,4,308,119,26,57.449,14,30,13
1082,604.92,1467.219,187.113,88.612,63,5,366,129,33,69.932,10,28,25
1083,493.74,2196.219,173.328,40.653,81,5,471,191,51,98.807,17,39,25
1084,476.1,1568.719,193.574,52.195,65,4,380,135,35,85.271,15,24,26
1085,486.1,1230.0,126.27,27.612,56,5,326,106,26,54.441,13,18,25
1086,502.66,2797.344,204.945,41.461,94,5,537,253,64,144.525,28,52,14
1087,607.48,2304.906,178.242,57.526,84,6,514,200,54,108.732,26,32,26
1088,433.28,1938.188,193.574,65.902,75,4,425,161,45,93.543,20,26,29
1089,372.3,743.781,129.418,62.12,44,3,213,70,14,34.74,6,23,16
1090,786.3,2982.375,247.797,60.158,99,8,636,264,69,141.969,38,42,20
1091,639.82,2134.594,182.43,28.104,78,6,476,199,48,101.815,32,35,12
1092,513.54,2302.719,224.707,62.939,85,6,477,195,55,113.244,22,34,29
1093,409.64,918.469,131.652,45.429,49,3,234,87,19,43.764,3,22,24
1094,636.24,2228.094,318.773,162.147,83,6,492,189,53,118.658,23,33,28
1095,422.0,1386.938,181.102,56.43,62,5,321,125,32,61.359,9,36,17
1096,428.76,1091.938,177.059,57.031,53,4,293,89,23,53.539,11,19,23
1097,513.02,1943.781,233.141,92.668,69,4,462,175,39,106.928,21,23,26
1098,793.26,2212.344,148.598,31.385,80,8,552,200,50,106.627,35,28,17
1099,636.52,2377.781,256.988,98.641,83,5,519,222,53,121.666,22,41,20
1100,387.48,715.094,91.73,13.767,43,3,211,66,13,32.033,6,18,19
1101,648.9,3447.156,364.672,140.054,113,7,658,284,83,168.889,26,56,31
1102,485.48,1517.625,129.34,41.979,61,4,349,148,31,70.984,17,32,12
1103,453.88,916.125,155.496,31.078,50,3,237,82,20,43.613,7,26,17
1104,409.44,1232.938,124.043,29.308,56,4,310,115,26,46.922,15,25,16
1105,591.58,2435.219,250.859,78.981,85,5,519,218,55,116.252,26,40,20
1106,573.84,2016.969,154.629,36.01,75,6,473,182,45,98.807,23,26,26
1107,547.8,1693.469,154.715,45.846,67,4,411,153,37,78.955,22,26,19
1108,650.0,2179.469,349.648,192.469,81,6,476,199,51,104.221,24,41,16
1109,490.56,2015.031,174.324,72.646,72,4,447,196,42,100.912,26,34,12
1110,535.8,1817.625,319.109,163.721,71,4,394,160,41,89.934,9,39,23
1111,637.4,3012.438,255.379,60.498,102,6,611,263,72,141.367,34,44,24
1112,620.94,2467.0,196.762,54.685,87,5,547,213,57,126.328,30,27,30
1113,406.22,1415.313,143.563,36.216,59,4,357,124,29,61.66,18,20,21
1114,307.68,830.156,95.836,27.38,45,3,213,85,15,43.463,7,26,12
1115,473.28,988.781,94.43,17.473,51,4,262,91,21,50.982,8,21,22
1116,660.14,2114.125,279.367,107.578,81,6,500,175,51,105.875,25,29,29
1117,522.08,1764.344,142.375,28.839,68,4,396,165,38,87.678,18,32,18
1118,504.9,1706.219,222.172,107.632,68,4,387,147,38,82.264,16,29,25
1119,572.5,1727.844,159.426,44.249,70,5,406,154,40,78.053,18,32,20
1120,617.08,1484.781,123.285,17.539,60,5,393,147,30,64.217,19,22,19
1121,517.56,2252.469,231.867,51.334,82,5,494,193,52,110.236,22,33,27
1122,578.06,1465.656,115.426,20.906,61,5,363,135,31,74.744,14,26,21
1123,282.66,715.813,196.918,120.234,44,2,170,69,14,36.395,2,30,12
1124,504.02,1275.531,186.027,60.883,60,5,321,105,30,58.201,13,22,25
1125,418.92,1196.75,176.965,69.2,57,4,293,110,27,56.848,7,26,24
1126,620.58,2089.313,233.731,63.433,77,5,486,182,47,100.762,18,37,23
1127,465.08,1327.813,160.258,28.31,58,4,330,128,28,63.766,14,27,17
1128,316.1,580.25,76.852,17.383,40,2,157,65,10,28.273,2,23,15
1129,511.1,1611.594,141.188,25.64,65,5,396,143,35,76.85,17,28,20
1130,725.62,2246.125,193.598,44.814,82,6,524,199,52,105.574,26,35,22
1131,650.36,2570.5,298.633,113.981,90,6,561,221,60,131.742,29,38,23
1132,500.66,1879.156,169.656,59.665,72,5,415,171,42,89.182,18,35,19
1133,563.9,1848.188,161.984,38.285,70,5,426,169,40,95.047,21,37,12
1134,262.14,505.906,92.504,31.054,37,2,152,51,7,22.107,4,24,9
1135,252.52,448.688,52.773,11.468,35,2,126,52,5,27.973,3,24,8
1136,376.22,897.281,102.734,24.165,48,3,241,80,18,43.764,6,22,21
1137,323.68,705.188,111.762,25.535,44,2,191,70,14,32.184,5,25,14
1138,327.4,848.969,218.211,125.466,50,3,213,63,20,47.072,4,23,23
1139,428.52,1320.875,145.813,40.085,58,3,314,128,28,71.887,15,29,14
1140,631.3,2877.375,219.078,53.97,94,5,564,263,64,149.789,27,50,17
1141,495.26,1286.719,130.715,32.869,57,3,334,113,27,68.729,12,21,24
1142,416.18,831.906,90.055,14.417,47,3,233,73,17,35.342,4,20,23
1143,348.02,754.406,73.586,17.657,43,2,216,73,13,32.033,9,19,15
1144,492.86,1438.875,194.984,104.959,60,4,352,130,30,62.262,15,24,22
1145,491.26,1318.875,201.324,72.129,61,5,334,105,31,66.473,10,24,27
1146,578.4,1769.5,233.301,89.587,71,6,383,157,41,90.535,14,30,28
1147,339.92,1009.938,169.113,54.919,52,2,234,91,22,53.539,4,31,18
1148,507.92,1670.688,218.008,67.805,69,4,388,138,39,84.219,17,31,22
1149,612.78,2460.094,225.414,58.832,85,4,532,216,55,122.268,27,35,23
1150,376.6,606.063,145.598,87.726,40,2,169,60,10,32.484,4,20,17
1151,564.46,1249.0,139.195,33.164,60,6,319,110,30,54.441,12,22,26
1152,789.04,3489.5,279.66,76.41,117,7,669,295,87,164.828,24,66,29
1153,451.92,2312.5,239.106,55.704,84,5,468,203,54,122.418,24,40,21
1154,662.08,1795.813,137.676,31.452,74,6,407,160,44,92.641,20,37,17
1155,439.5,1272.313,158.66,54.979,58,4,313,114,28,63.465,18,23,17
1156,465.28,1248.906,118.426,26.478,57,4,325,112,27,55.193,15,26,16
1157,555.06,2154.25,201.641,61.436,76,5,476,195,46,119.41,23,38,15
1158,459.26,773.094,114.34,40.852,45,3,212,73,15,36.545,7,22,16
1159,372.5,1026.625,112.918,36.271,49,3,270,94,19,50.23,10,24,15
1160,537.14,1889.75,220.824,91.255,75,5,410,163,45,94.746,15,34,26
1161,450.22,1679.875,231.148,67.144,67,4,374,152,37,75.797,9,34,24
1162,542.66,2163.594,260.941,81.757,79,4,466,178,49,108.131,16,35,29
1163,633.96,1706.5,178.961,32.851,69,7,405,149,39,75.195,15,31,23
1164,460.34,1468.0,163.297,64.772,64,4,348,125,34,73.691,11,31,22
1165,472.16,1627.875,419.086,254.115,69,5,367,137,39,86.625,17,36,16
1166,556.6,2497.781,195.871,57.423,84,4,520,212,54,124.373,26,39,19
1167,396.02,1368.844,145.129,45.115,61,4,319,117,31,62.111,12,27,22
1168,563.14,1914.594,186.418,22.993,77,6,436,164,47,93.994,22,33,22
1169,479.78,1425.438,161.285,61.978,61,4,363,120,31,65.27,13,22,28
1170,573.76,2612.063,235.16,46.409,90,5,541,231,60,128.133,27,41,22
1171,425.68,1592.781,116.207,27.328,67,5,347,143,37,73.24,14,32,23
1172,500.38,1600.875,125.258,42.858,65,5,365,148,35,77.301,16,30,19
1173,314.36,768.688,99.391,23.275,47,3,200,66,17,35.793,3,21,23
1174,503.5,1925.438,153.566,39.85,70,4,412,192,40,103.469,24,37,9
1175,402.22,1569.313,187.895,75.158,65,4,346,136,35,81.211,10,34,22
1176,403.02,1812.875,290.805,95.296,72,4,390,155,42,89.332,13,37,23
1177,412.52,1285.938,130.344,39.18,62,5,287,109,32,63.766,5,32,25
1178,584.02,1131.0,105.668,30.223,54,4,275,103,24,48.125,8,33,13
1179,522.38,2272.281,160.441,46.459,83,4,424,208,53,112.643,12,55,16
1180,418.02,1155.281,152.805,45.113,54,4,317,93,24,57.299,9,20,26
1181,467.2,1559.813,210.449,96.297,66,4,361,132,36,68.578,9,31,26
1182,539.88,1513.156,186.785,92.497,65,6,365,130,35,69.029,14,27,24
1183,441.86,1285.438,109.391,26.451,55,3,301,126,25,63.766,11,31,14
1184,579.32,1992.625,171.832,66.877,76,5,437,181,46,100.461,19,38,19
1185,575.4,1830.125,184.59,56.418,73,5,424,164,43,91.137,18,31,24
1186,332.78,614.969,71.156,13.458,42,2,172,54,12,28.424,1,23,18
1187,459.6,860.125,115.645,29.433,48,4,232,75,18,44.816,4,27,17
1188,366.64,696.063,111.297,43.211,43,3,210,61,13,30.68,5,18,20
1189,409.26,867.375,78.457,17.43,47,3,237,80,17,41.809,7,24,16
1190,396.62,809.844,196.957,98.832,49,4,205,66,19,36.846,2,28,20
1191,582.16,2316.656,194.941,33.129,80,5,519,210,50,121.666,29,29,23
1192,515.5,1805.031,175.992,50.314,70,5,427,154,40,88.58,23,28,19
1193,479.02,2003.438,136.949,23.885,76,5,445,169,46,98.055,17,32,27
1194,336.02,693.5,83.996,19.946,42,2,198,67,12,32.184,7,21,14
1195,337.06,1120.531,140.219,31.61,54,3,269,98,24,54.291,8,26,20
1196,534.02,2038.875,170.402,51.359,78,5,445,181,48,89.332,18,42,18
1197,528.72,1609.219,119.961,23.908,67,4,373,139,37,75.947,12,30,25
1198,463.68,1202.781,107.77,21.22,56,4,300,104,26,63.615,13,25,18
1199,377.28,652.031,121.352,18.454,43,4,185,56,13,35.943,4,23,17
1200,502.56,1646.281,253.656,97.546,63,5,411,148,33,90.084,23,19,21
1201,448.7,1782.219,158.481,28.429,70,5,379,167,40,90.686,17,39,15
1202,376.14,1023.094,186.609,69.724,54,4,262,82,24,46.17,6,25,23
1203,339.64,646.938,115.445,21.194,42,2,188,56,12,33.086,4,22,16
1204,514.48,1876.625,224.07,58.086,78,5,417,149,48,91.137,12,33,33
1205,440.32,1371.344,135.496,23.633,59,3,336,126,29,63.615,12,28,19
1206,495.28,1377.031,110.414,27.463,56,4,361,135,26,69.631,18,20,18
1207,514.88,1160.281,128.547,44.991,58,5,287,104,28,53.389,9,27,22
1208,553.38,1242.469,121.594,21.792,58,4,312,111,28,57.6,14,26,18
1209,318.52,564.781,76.227,10.886,42,3,154,50,12,26.318,1,24,18
1210,443.86,942.563,121.438,44.321,49,3,260,84,19,38.199,8,22,21
1211,605.22,2104.25,256.18,71.321,82,5,469,174,52,102.266,19,31,32
1212,570.46,1717.875,147.106,45.201,68,5,412,162,38,74.895,24,32,13
1213,428.64,1640.0,246.973,131.293,68,4,349,145,38,77.301,10,42,16
1214,438.94,1221.75,200.988,60.678,59,4,300,94,29,60.156,10,23,27
1215,604.26,2542.094,184.223,21.714,91,6,557,206,61,121.065,28,22,42
1216,264.2,467.813,52.203,11.909,37,2,122,57,7,24.063,0,26,11
1217,473.24,1025.438,118.094,30.439,51,4,282,96,21,42.711,15,24,12
1218,556.46,2685.375,199.176,48.601,94,6,529,232,64,138.059,25,49,20
1219,407.12,1465.25,176.352,57.264,62,4,341,131,32,73.391,12,32,19
1220,323.1,601.344,83.504,18.223,42,2,166,52,12,27.521,3,18,21
1221,539.76,1818.156,150.527,35.627,72,4,415,160,42,85.572,14,29,30
1222,344.06,972.469,116.07,32.031,51,2,237,85,21,48.576,9,22,20
1223,383.28,1608.156,120.703,28.64,67,3,339,142,37,75.947,13,35,19
1224,365.9,819.406,226.473,129.677,48,3,209,68,18,44.967,6,28,14
1225,505.96,1534.094,183.734,44.673,65,4,360,138,35,77.15,15,30,20
1226,453.64,1199.688,126.258,34.863,56,4,307,110,26,57.148,10,27,19
1227,348.14,917.813,125.422,45.786,49,2,234,85,19,45.719,8,25,16
1228,487.9,1621.031,179.082,58.634,67,4,367,145,37,74.443,14,35,18
1229,657.56,1956.563,253.852,105.772,76,6,442,180,46,99.258,22,39,15
1230,589.8,2026.25,193.617,51.764,76,5,476,164,46,103.168,22,21,33
1231,427.0,1195.094,134.203,31.882,57,4,297,112,27,50.982,12,29,16
1232,343.52,644.125,110.773,28.465,42,2,178,57,12,34.59,2,23,17
1233,320.5,792.281,139.391,46.217,44,2,225,70,14,38.049,7,21,16
1234,302.4,783.125,121.168,45.963,45,2,215,71,15,37.297,5,17,23
1235,592.2,1791.75,161.887,49.923,73,5,408,155,43,96.852,17,30,26
1236,497.14,1356.031,123.52,24.2,60,4,344,118,30,56.998,12,25,23
1237,270.22,762.969,109.004,21.476,45,2,191,66,15,43.463,3,22,20
1238,417.42,933.531,153.754,77.138,51,4,242,83,21,49.178,10,26,15
1239,405.68,1873.438,227.715,56.61,76,4,385,153,46,89.633,13,47,17
1240,432.24,1037.656,112.547,28.241,52,4,280,89,22,53.99,9,19,24
1241,593.38,2240.188,201.164,40.008,82,6,472,200,52,118.809,23,34,25
1242,527.78,1515.719,147.555,39.324,62,4,369,135,32,63.615,14,28,20
1243,493.32,1779.0,164.266,39.457,70,4,388,164,40,86.926,15,32,23
1244,603.0,2055.656,160.602,53.792,80,6,455,172,50,91.287,14,41,25
1245,524.26,1653.156,148.512,32.658,67,4,391,140,37,73.541,16,30,21
1246,359.6,950.719,174.828,64.281,50,3,254,78,20,44.064,5,18,27
1247,567.92,1532.781,164.398,43.827,63,6,392,138,33,73.541,16,26,21
1248,532.38,2153.656,137.348,36.127,76,4,453,200,46,101.815,24,44,8
1249,420.26,1714.25,175.258,54.292,71,4,342,151,41,80.008,9,46,16
1250,290.18,432.469,151.199,81.326,38,2,130,40,8,16.092,0,25,13
1251,548.42,1691.438,132.113,43.505,66,5,405,168,36,84.82,16,31,19
1252,370.62,965.313,102.18,20.403,50,3,245,92,20,43.313,8,26,16
1253,433.38,613.188,89.887,18.49,41,3,193,54,11,29.777,1,16,24
1254,680.34,2263.375,198.633,49.648,84,5,510,197,54,112.492,21,39,26
1255,684.2,2214.5,257.598,98.253,83,7,507,192,53,104.672,23,36,24
1256,553.08,2288.188,152.731,35.966,80,5,499,204,50,108.281,26,37,18
1257,323.58,715.656,82.703,18.306,44,2,191,68,14,34.74,7,23,14
1258,459.98,1632.906,138.477,39.939,71,4,373,134,41,72.639,15,28,28
1259,514.06,2443.531,275.746,103.431,87,5,471,208,57,128.584,18,48,21
1260,421.98,979.125,194.914,82.436,48,3,276,88,18,44.816,9,23,16
1261,448.18,1454.156,179.891,64.286,61,3,337,130,31,69.932,14,28,19
1262,500.8,1983.188,150.852,56.177,77,4,413,178,47,94.896,21,40,16
1263,310.46,752.969,90.5,22.825,42,3,211,79,12,37.146,11,18,13
1264,378.62,915.969,104.375,37.106,49,2,214,90,19,44.365,3,30,16
1265,355.74,903.438,119.352,31.974,50,3,235,70,20,51.434,5,21,24
1266,445.58,1069.5,121.504,28.491,54,5,275,98,24,47.975,10,24,20
1267,326.62,790.406,286.402,192.461,45,3,216,68,15,41.057,8,22,15
1268,654.38,2167.406,216.711,68.188,81,6,518,184,51,105.725,24,25,32
1269,415.32,1200.281,167.328,48.822,57,4,295,109,27,55.795,8,28,22
1270,425.2,1360.375,130.168,36.494,59,3,329,115,29,67.375,13,28,18
1271,270.94,504.563,119.375,51.269,38,1,137,46,8,30.98,2,30,7
1272,470.34,2003.5,220.633,67.616,75,4,452,164,45,101.965,19,28,28
1273,555.4,2015.813,187.703,64.229,76,4,457,175,46,98.656,11,36,29
1274,423.68,1618.313,304.617,140.91,69,3,355,134,39,77.0,11,27,31
1275,368.84,1114.375,148.297,36.137,54,3,281,95,24,51.734,11,22,21
1276,367.4,863.75,119.742,36.979,48,3,217,83,18,40.305,5,25,18
1277,288.44,678.156,111.266,16.222,45,2,178,57,15,37.748,2,21,22
1278,472.86,1315.0,138.023,43.521,59,4,309,114,29,62.262,11,28,20
1279,336.52,813.313,147.164,40.558,49,3,207,70,19,37.898,2,27,21
1280,365.54,615.313,95.957,27.922,42,2,169,55,12,24.063,2,24,16
1281,591.26,1375.875,157.566,63.782,62,5,341,127,32,67.676,9,30,23
1282,385.28,995.125,145.207,36.183,49,4,265,98,19,48.125,8,18,23
1283,418.16,1458.156,164.531,62.784,64,4,329,129,34,74.293,9,32,23
1284,453.48,1947.906,328.613,148.855,77,5,381,167,47,97.303,16,46,15
1285,518.4,2280.375,201.348,67.848,85,4,484,198,55,115.801,21,43,21
1286,304.28,818.938,84.949,14.512,47,3,215,75,17,45.117,5,26,16
1287,333.84,751.25,155.473,66.674,44,3,214,73,14,38.65,5,21,19
1288,419.76,1381.344,138.606,60.601,59,3,307,141,29,66.322,12,40,7
1289,723.04,2598.938,235.832,53.772,92,7,568,229,62,141.668,29,35,29
1290,433.66,1918.125,248.332,92.032,73,4,408,169,43,100.461,19,38,17
1291,412.14,695.188,100.559,42.22,41,2,204,72,11,40.756,6,24,11
1292,396.34,1047.313,113.113,23.6,51,3,282,96,21,44.816,8,19,24
1293,300.4,709.344,138.273,39.633,44,3,206,58,14,26.318,4,17,23
1294,321.14,761.875,96.516,25.591,46,3,205,69,16,33.688,5,21,20
1295,533.1,1700.969,173.633,55.143,70,3,371,135,40,83.768,11,43,16
1296,397.14,1331.875,181.867,86.637,61,3,292,121,31,58.953,6,39,16
1297,411.16,1343.25,217.223,83.816,61,3,310,112,31,67.525,6,36,19
1298,419.32,1132.625,144.414,41.981,55,3,293,96,25,47.072,6,16,33
1299,336.7,796.594,124.938,39.902,45,3,207,77,15,42.861,4,26,15
1300,509.38,1974.875,142.723,40.898,73,4,417,190,43,94.746,18,39,16
1301,562.84,2005.0,258.195,100.975,76,5,443,178,46,103.318,18,38,21
1302,459.4,1183.188,127.934,36.119,57,4,292,99,27,61.811,3,27,27
1303,299.32,818.906,148.375,69.136,43,2,231,83,13,40.756,10,14,19
1304,340.56,640.094,221.063,156.692,44,3,180,51,14,32.334,1,22,21
1305,478.5,880.688,131.465,33.56,49,4,254,73,19,34.891,3,15,32
1306,274.34,729.438,110.008,38.928,46,2,160,61,16,38.199,1,29,16
1307,385.06,1750.938,150.828,42.881,70,3,379,149,40,95.799,16,35,20
1308,386.96,1108.063,162.305,87.594,53,3,281,106,23,53.99,9,24,20
1309,595.24,1720.0,159.957,33.134,68,5,423,153,38,81.813,22,22,24
1310,668.18,2670.5,241.582,76.13,95,7,571,233,65,131.742,22,44,29
1311,420.26,1189.563,168.785,47.357,57,4,313,107,27,55.344,13,25,20
1312,437.44,1666.813,196.621,75.2,69,4,379,132,39,84.068,10,31,28
1313,213.1,490.063,111.344,32.268,38,2,133,48,8,27.973,0,22,16
1314,428.6,705.5,226.234,124.231,43,3,203,70,13,31.883,8,24,11
1315,374.66,1279.469,348.293,230.495,58,4,292,109,28,66.924,7,32,19
1316,433.48,1424.875,137.172,34.688,62,4,342,132,32,66.623,13,30,19
1317,619.64,2771.625,251.18,80.536,96,6,555,236,66,131.441,26,43,27
1318,608.9,952.688,102.445,13.227,50,4,258,83,20,54.592,9,22,19
1319,480.88,2106.563,221.137,67.938,81,5,431,182,51,109.184,19,44,19
1320,402.12,1248.25,117.559,19.735,56,3,306,110,26,58.953,12,24,20
1321,412.26,1090.0,130.445,34.524,53,3,287,96,23,52.486,7,27,19
1322,533.4,1860.813,208.051,82.125,76,5,396,167,46,95.047,18,38,20
1323,531.68,2249.219,407.129,209.973,81,3,458,202,51,107.078,17,44,20
1324,411.06,1189.25,131.418,49.021,56,3,292,107,26,58.352,12,31,13
1325,393.6,858.438,309.582,194.286,47,3,233,71,17,38.801,5,24,18
1326,551.36,1030.969,122.719,26.866,52,5,288,88,22,40.605,5,17,30
1327,344.84,722.875,108.266,42.053,42,2,196,75,12,36.094,6,23,13
1328,446.04,864.25,211.277,100.519,50,4,229,69,20,38.801,6,20,25
1329,485.0,2313.688,214.531,74.434,79,4,510,209,49,110.387,26,39,15
1330,297.36,730.313,116.258,44.409,44,3,196,68,14,37.748,3,24,17
1331,356.2,842.125,112.867,36.462,47,2,214,77,17,40.455,6,31,10
1332,409.94,856.188,105.551,30.018,47,3,234,80,17,41.207,7,22,19
1333,430.56,1636.438,156.031,63.236,69,3,352,150,39,76.699,10,43,17
1334,309.22,509.063,85.133,8.654,40,2,145,51,10,21.355,5,20,15
1335,270.88,426.0,101.238,20.126,36,2,130,48,6,19.701,3,25,8
1336,555.98,1625.125,126.402,35.77,65,4,390,151,35,80.459,17,32,16
1337,475.16,940.875,172.059,68.803,49,3,267,79,19,43.162,7,22,20
1338,419.26,1285.125,135.988,45.363,59,3,320,113,29,55.193,15,24,20
1339,593.1,2018.125,154.516,39.666,77,6,472,178,47,92.189,21,28,28
1340,470.02,1681.875,148.594,32.562,70,5,370,147,40,80.76,9,44,17
1341,305.0,429.563,66.324,20.58,38,3,127,41,8,20.002,0,21,17
1342,608.04,1588.438,179.469,60.294,66,4,375,149,36,74.744,14,33,19
1343,488.84,903.5,111.797,29.806,48,4,260,85,18,42.561,9,21,18
1344,309.8,829.313,84.016,24.779,44,2,226,83,14,40.906,7,19,18
1345,400.74,604.25,222.176,138.152,41,3,183,60,11,21.957,5,25,11
1346,263.62,557.063,88.367,14.742,40,2,161,52,10,27.521,2,21,17
1347,436.96,1413.313,164.371,65.774,60,3,333,129,30,61.961,12,32,17
1348,614.78,2002.188,177.652,45.525,77,6,458,186,47,99.408,24,33,21
1349,299.04,625.063,70.648,16.669,42,2,171,59,12,30.68,1,21,20
1350,416.96,929.063,92.746,16.184,49,4,258,82,19,42.711,6,17,26
1351,562.42,1707.313,101.453,20.248,71,5,387,151,41,81.361,14,37,20
1352,447.58,1073.688,108.77,21.248,52,4,279,108,22,46.02,15,22,15
1353,554.04,1526.188,156.473,42.639,65,6,378,129,35,70.232,18,25,22
1354,489.56,955.563,135.332,52.195,50,4,260,81,20,50.531,7,18,25
1355,544.36,1537.438,108.387,24.93,61,4,378,151,31,73.541,18,27,18
1356,410.06,1682.938,208.773,47.252,67,3,375,147,37,76.248,17,32,18
1357,542.06,1325.75,164.617,38.087,60,6,349,115,30,61.961,14,22,24
1358,336.5,904.313,117.074,53.615,47,2,234,85,17,41.057,5,25,18
1359,500.88,1223.188,109.066,25.251,57,4,313,114,27,58.803,14,24,19
1360,657.16,2423.313,286.574,76.458,88,6,539,205,58,123.471,26,33,30
1361,525.46,1639.5,129.328,25.222,66,5,396,140,36,76.549,17,28,21
1362,496.54,1615.375,126.984,23.389,67,5,402,138,37,76.549,15,24,29
1363,470.88,1314.5,132.117,18.642,58,3,305,140,28,63.164,10,32,16
1364,426.38,1699.188,195.184,60.303,69,4,376,148,39,75.947,17,33,19
1365,401.68,1266.75,103.301,21.776,58,4,279,128,28,59.705,9,38,12
1366,408.42,1319.438,214.695,75.123,61,4,341,103,31,63.164,10,20,31
1367,345.8,924.563,138.0,35.723,50,3,244,85,20,45.719,3,29,18
1368,380.62,852.063,163.574,58.429,47,3,222,78,17,38.5,3,27,18
1369,428.34,1620.313,212.898,72.832,66,4,365,148,36,85.271,19,27,20
1370,413.3,994.0,100.773,42.211,49,3,271,97,19,39.703,12,23,14
1371,379.28,848.5,94.039,25.589,48,3,219,79,18,40.756,4,22,22
1372,437.92,867.813,93.707,20.821,45,3,251,86,15,42.711,9,24,12
1373,236.32,419.938,104.477,36.164,37,2,128,38,7,15.941,1,24,12
1374,400.24,1146.875,112.176,32.286,55,3,289,101,25,49.178,11,27,18
1375,322.44,842.938,94.176,24.68,47,3,222,77,17,35.191,6,27,14
1376,356.98,872.75,98.188,24.662,48,3,222,83,18,40.004,7,25,16
1377,559.54,2216.875,220.156,55.503,82,5,494,198,52,109.785,24,34,24
1378,242.96,252.563,108.32,50.327,33,1,88,24,3,7.82,0,20,13
1379,435.76,1367.125,136.465,42.175,59,4,336,123,29,67.977,11,20,28
1380,433.48,999.375,105.641,28.239,50,3,271,95,20,49.629,10,24,16
1381,430.7,1434.375,160.039,51.645,62,4,348,127,32,70.684,11,23,28
1382,587.62,2223.875,262.094,123.346,82,5,480,192,52,107.83,20,38,24
1383,486.0,1286.063,162.273,40.39,60,4,330,113,30,62.412,14,23,23
1384,450.92,728.625,137.023,81.687,43,3,197,79,13,37.898,6,27,10
1385,417.08,971.0,110.145,31.544,50,3,262,87,20,37.598,10,14,26
1386,270.06,608.5,85.375,16.336,42,2,156,59,12,39.252,1,25,16
1387,384.02,1236.75,164.188,56.203,58,3,300,104,28,54.742,10,28,20
1388,413.46,1018.125,104.547,23.933,51,4,277,94,21,37.297,6,25,20
1389,574.92,1735.25,137.277,34.932,66,5,424,163,36,83.768,22,29,15
1390,574.72,1888.625,173.359,69.926,72,5,454,169,42,88.279,20,23,29
1391,515.74,2904.063,252.453,72.991,98,6,552,267,68,142.871,29,49,20
1392,233.56,444.688,56.305,6.713,36,2,136,45,6,21.055,1,19,16
1393,505.66,1563.25,197.211,54.383,66,5,378,140,36,76.098,16,29,21
1394,387.48,1093.938,123.395,23.506,55,3,260,100,25,54.592,10,29,16
1395,352.18,1113.313,133.031,32.542,54,3,268,100,24,60.607,9,29,16
1396,342.92,861.625,98.328,31.959,48,3,228,79,18,34.59,5,26,17
1397,497.36,1912.5,173.227,65.687,73,5,410,188,43,88.73,17,43,13
1398,492.02,1757.5,171.039,50.579,74,5,390,145,44,87.076,11,31,32
1399,478.9,1423.938,135.906,53.061,61,4,354,135,31,69.781,17,25,20
1400,545.5,1656.625,169.863,28.423,65,4,403,163,35,82.865,25,27,14
1401,456.8,844.375,120.098,21.367,47,4,228,88,17,44.365,12,23,12
1402,500.98,1356.813,210.406,86.147,59,4,331,119,29,63.465,8,30,22
1403,529.06,1343.25,174.082,47.043,62,4,342,110,32,57.9,10,26,27
1404,571.0,1705.563,182.059,61.103,71,5,399,140,41,84.068,18,33,20
1405,280.08,698.188,83.008,26.85,44,2,173,71,14,31.432,5,25,14
1406,497.52,1503.875,132.574,22.118,62,4,395,129,32,66.322,17,20,25
1407,479.0,891.563,93.645,24.933,49,4,248,80,19,39.703,6,23,22
1408,456.46,858.688,111.867,21.125,48,3,232,80,18,35.492,5,24,19
1409,455.18,1308.563,110.914,17.345,59,3,337,111,29,62.262,13,19,28
1410,407.52,1111.5,189.281,76.549,52,3,300,93,22,55.645,7,20,25
1411,370.58,693.813,70.777,21.791,41,2,195,72,11,31.281,7,22,12
1412,459.5,1356.5,143.277,31.889,61,3,314,129,31,67.525,13,34,14
1413,345.5,750.0,93.602,15.771,45,3,207,65,15,36.545,7,19,19
1414,205.68,427.313,72.973,16.438,36,2,124,45,6,22.258,0,23,13
1415,592.16,1927.375,151.621,46.327,73,5,434,191,43,100.16,29,37,7
1416,611.0,2136.813,320.895,128.221,81,5,485,186,51,106.477,24,30,28
