episode,agentID,type,parents,generation,speed,sightRange,maxSize,maxLifetime,age,reasonOfDeath,lifetimeScore
6,-32646,Prey,-1,0,11.702,0.950,2.726,229.313,40.201,Starvation,1.299937
6,-29566,Prey,-1,0,17.836,1.375,2.842,246.995,43.021,Starvation,1.689395
6,-31666,Prey,-1,0,14.288,1.455,3.009,222.833,47.981,Starvation,-0.2531343
6,-31806,Prey,-1,0,18.850,1.114,2.922,212.415,50.001,Dehydration,0.915907
6,-32506,Prey,-1,0,15.950,1.484,1.716,223.850,50.001,Dehydration,-0.7547949
6,-33346,Prey,-1,0,11.262,0.817,3.339,242.860,50.001,Dehydration,2.12426
6,-29706,Prey,-1,0,10.172,0.829,2.291,227.253,57.641,Starvation,1.458328
6,-32226,Prey,-1,0,12.132,1.222,2.887,229.763,57.921,Starvation,3.410149
6,-32366,Prey,-1,0,12.169,1.496,2.259,230.854,59.481,Dehydration,2.588646
6,-32926,Prey,-1,0,11.182,0.812,2.876,248.805,59.481,Dehydration,3.742345
6,-29986,Prey,-1,0,10.157,1.194,2.538,226.334,61.181,Starvation,0.7137212
6,-31246,Prey,-1,0,12.470,1.183,1.835,243.728,65.141,Starvation,3.653655
6,-29846,Prey,-1,0,16.774,1.144,3.264,201.409,70.920,Starvation,4.327613
6,-30686,Prey,-1,0,10.595,0.842,2.557,230.606,74.899,Starvation,4.287862
6,-33206,Prey,-1,0,11.211,1.330,2.272,212.373,75.179,Dehydration,4.829147
6,-30826,Prey,-1,0,16.569,1.156,2.316,236.177,77.599,Dehydration,2.633941
6,-30966,Prey,-1,0,17.319,0.908,2.856,202.636,77.739,Starvation,1.489203
6,-31106,Prey,-1,0,10.636,0.901,3.058,218.324,79.739,Starvation,6.126303
6,-32786,Prey,-1,0,13.526,1.204,2.998,203.348,85.798,Dehydration,10.80131
6,-32086,Prey,-1,0,11.329,1.028,3.040,206.565,86.438,Dehydration,3.520085
6,-30126,Prey,-1,0,12.220,0.974,3.112,215.115,87.497,Starvation,14.86105
