episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst,diedFromHealthOver
127,22828.42,23092.68,264.26,832.457,48.777,9.014,32,0,3,0,153,39,12,22.054,0,20,0,12,0
128,23092.68,23414.14,321.46,973.441,69.894,19.815,37,0,4,0,163,48,17,36.306,0,18,6,13,0
129,23414.14,23652.46,238.32,933.512,55.515,11.071,37,0,2,0,169,53,17,37.806,0,27,5,5,0
130,23652.46,23879.72,227.26,511.578,66.970,20.117,32,0,2,0,145,33,12,25.504,0,17,1,14,0
131,23879.72,24093.94,214.22,397.422,42.063,8.152,28,0,2,0,122,29,8,13.952,0,15,1,12,0
132,24093.94,24413.02,319.08,926.141,76.900,16.848,45,0,3,0,207,66,25,48.008,0,32,5,8,0
133,24413.02,24634.16,221.14,563.773,47.877,6.129,33,0,2,0,148,42,13,25.204,0,22,2,9,0
134,24634.16,24840.34,206.18,425.438,44.855,7.174,29,0,2,0,121,31,9,22.638,0,14,3,12,0
135,24840.34,25076.40,236.06,577.203,69.615,21.134,33,0,2,0,154,42,13,32.829,0,22,1,10,0
136,25076.40,25370.24,293.84,624.641,63.145,11.949,36,0,3,0,164,48,16,29.231,0,19,6,11,0
137,25370.24,25603.18,232.94,516.891,41.518,4.641,32,0,3,0,138,36,12,22.335,0,19,4,9,0
138,25603.18,25835.78,232.60,597.141,67.083,15.976,35,0,2,0,157,36,15,24.884,0,13,3,19,0
139,25835.78,26125.96,290.18,616.508,58.934,17.892,34,0,3,0,157,52,14,35.077,0,24,2,8,0
140,26125.96,26353.78,227.82,605.656,54.951,11.949,35,0,2,0,154,45,15,30.730,0,19,4,12,0
141,26353.78,26588.72,234.94,558.586,60.009,19.289,32,0,2,0,150,44,12,23.385,0,22,3,7,0
142,26588.72,26838.62,249.90,601.969,62.374,23.587,35,0,2,0,149,45,15,31.479,0,23,6,6,0
143,26838.62,27050.26,211.64,452.469,38.814,4.766,29,0,2,0,128,35,9,16.789,0,17,4,8,0
144,27050.26,27314.10,263.84,525.414,47.527,10.076,32,0,3,0,154,33,12,22.785,0,19,0,13,0
145,27314.10,27543.84,229.74,504.547,54.479,9.172,31,0,2,0,135,43,11,25.483,0,20,4,7,0
146,27543.84,27781.66,237.82,473.664,47.404,7.977,30,0,2,0,142,31,10,22.186,0,14,2,14,0
147,27781.66,28044.04,262.38,567.336,98.497,42.081,33,0,2,0,150,43,13,30.130,0,23,4,6,0
148,28044.04,28361.66,317.62,732.320,59.825,15.000,39,0,4,0,191,49,19,38.525,0,24,1,14,0
149,28361.66,28666.06,304.40,954.219,74.320,17.534,47,0,3,0,216,66,27,47.969,0,31,5,11,0
150,28666.06,28877.80,211.74,497.648,55.217,13.780,30,0,2,0,141,42,10,20.687,0,23,3,4,0
151,28877.80,29142.64,264.84,708.586,63.930,15.268,39,0,4,0,180,42,19,35.827,0,22,0,17,0
152,29142.64,29437.28,294.64,626.563,66.045,15.852,35,0,4,0,164,48,15,32.229,0,26,3,6,0
153,29437.28,29690.86,253.58,488.273,52.125,6.664,30,0,2,0,140,39,10,21.286,0,19,3,8,0
154,29690.86,30001.74,310.88,670.703,74.707,10.210,36,0,3,0,166,54,16,35.077,0,22,3,11,0
155,30001.74,30245.22,243.48,630.906,65.563,15.929,37,0,3,0,160,42,17,28.481,0,14,5,18,0
156,30245.22,30440.34,195.12,454.211,51.074,12.533,29,0,1,0,129,32,9,20.687,0,16,4,9,0
157,30440.34,30697.34,257.00,606.852,53.366,8.554,33,0,2,0,165,45,13,34.328,0,23,2,8,0
158,30697.34,30926.32,228.98,473.570,132.127,42.006,31,0,2,0,131,35,11,22.335,0,15,8,8,0
159,30926.32,31136.70,210.38,537.805,45.622,3.320,32,0,2,0,151,38,12,25.483,0,18,3,11,0
160,31136.70,31414.08,277.38,579.984,66.669,20.394,34,0,3,0,154,41,14,26.383,0,20,2,12,0
161,31414.08,31622.84,208.76,510.102,57.931,10.686,32,0,3,0,139,31,12,25.334,0,16,4,12,0
162,31622.84,31836.00,213.16,489.859,58.573,17.272,30,0,2,0,139,38,10,20.687,0,22,1,7,0
163,31836.00,32136.26,300.26,804.047,62.385,13.470,42,0,3,0,192,54,22,36.876,0,24,2,16,0
164,32136.26,32355.94,219.68,467.672,51.302,6.070,30,0,2,0,138,34,10,19.038,0,19,1,10,0
165,32355.94,32518.24,162.30,423.375,41.381,7.876,28,0,2,0,127,31,8,20.836,0,18,2,8,0
166,32518.24,32851.78,333.54,581.750,49.816,9.273,33,0,4,0,161,50,13,24.734,0,26,1,6,0
167,32851.78,33103.80,252.02,778.359,56.714,11.455,39,0,2,0,192,54,19,44.671,0,28,1,10,0
168,33103.80,33408.58,304.78,896.531,68.328,15.510,44,0,3,0,216,62,24,51.117,0,30,3,11,0
169,33408.58,33685.52,276.94,591.008,58.592,10.703,33,0,3,0,165,44,13,25.783,0,23,0,10,0
170,33685.52,33923.12,237.60,579.172,52.093,12.175,34,0,3,0,155,39,14,25.633,0,16,1,17,0
171,33923.12,34122.48,199.36,506.555,41.912,6.004,31,0,2,0,142,38,11,21.586,0,20,3,8,0
172,34122.48,34347.56,225.08,618.961,54.144,9.908,34,0,2,0,162,50,14,32.529,0,24,2,8,0
173,34347.56,34597.08,249.52,657.109,50.639,9.214,35,0,2,0,181,41,15,32.679,0,24,0,11,0
174,34597.08,34797.68,200.60,338.867,39.205,7.951,25,0,1,0,115,28,5,9.294,0,16,2,7,0
175,34797.68,35019.02,221.34,582.414,51.515,10.519,34,0,2,0,145,45,14,35.077,0,21,4,9,0
176,35019.02,35213.76,194.74,502.234,49.324,15.461,31,0,2,0,143,32,11,22.335,0,18,0,13,0
177,35213.76,35559.70,345.94,766.094,73.017,12.315,41,0,4,0,193,49,21,37.026,0,27,2,12,0
178,35559.70,35804.66,244.96,602.703,58.183,8.109,34,0,2,0,159,46,14,26.982,0,23,3,8,0
179,35804.66,36060.74,256.08,519.117,48.561,8.160,32,0,3,0,141,42,12,23.085,0,17,4,12,0
180,36060.74,36414.18,353.44,973.195,85.567,20.184,47,0,4,0,246,66,27,48.418,0,30,4,13,0
181,36414.18,36692.32,278.14,716.961,66.582,17.490,38,0,3,0,186,47,18,34.328,0,24,2,12,0
182,36692.32,36912.04,219.72,555.289,63.698,12.801,33,0,2,0,148,35,13,26.833,0,14,6,13,0
183,36912.04,37151.42,239.38,523.781,57.279,13.695,31,0,2,0,145,41,11,25.334,0,22,4,5,0
184,37151.42,37367.60,216.18,464.945,60.956,22.298,31,0,2,0,130,29,11,26.683,0,13,3,15,0
185,37367.60,37580.26,212.66,613.570,59.639,12.082,35,0,2,0,153,43,15,35.977,0,20,5,10,0
186,37580.26,37910.30,330.04,830.211,78.516,17.960,42,0,4,0,208,55,22,37.925,0,27,2,13,0
187,37910.30,38199.22,288.92,631.570,51.191,8.688,35,0,3,0,163,42,15,32.679,0,24,2,9,0
188,38199.22,38388.68,189.46,369.508,39.382,9.097,26,0,1,0,119,28,6,16.489,0,14,2,10,0
189,38388.68,38609.60,220.92,698.172,56.922,16.038,36,0,2,0,178,53,16,37.026,0,28,2,6,0
190,38609.60,38827.00,217.40,574.539,42.347,3.913,33,0,2,0,159,39,13,25.633,0,21,3,9,0
191,38827.00,39090.56,263.56,434.055,53.649,10.661,30,0,3,0,131,27,10,20.537,0,11,4,15,0
192,39090.56,39310.36,219.80,657.258,51.571,8.177,35,0,2,0,161,52,15,33.428,0,24,4,7,0
193,39310.36,39566.34,255.98,641.094,57.838,15.652,34,0,2,0,166,54,14,35.377,0,25,3,6,0
194,39566.34,39807.10,240.76,770.586,50.516,6.564,41,0,2,0,184,48,21,39.574,0,24,2,15,0
195,39807.10,40102.80,295.70,580.406,50.017,6.731,35,0,3,0,161,35,15,23.984,0,18,2,15,0
196,40102.80,40323.68,220.88,604.430,50.099,7.500,35,0,2,0,156,39,15,29.831,0,20,2,13,0
197,40323.68,40553.32,229.64,495.727,59.462,16.303,32,0,2,0,132,34,12,22.335,0,18,5,9,0
198,40553.32,40831.14,277.82,672.188,58.983,17.667,37,0,3,0,173,49,17,31.629,0,25,2,10,0
199,40831.14,41051.64,220.50,652.750,54.064,8.846,36,0,2,0,160,44,16,36.426,0,18,7,11,0
200,41051.64,41261.38,209.74,538.195,47.032,10.401,31,0,2,0,157,38,11,26.233,0,21,1,9,0
201,41261.38,41438.56,177.18,333.094,45.758,10.242,26,0,1,0,107,21,6,15.740,0,8,4,14,0
202,41438.56,41677.50,238.94,753.875,74.555,27.494,39,0,2,0,180,49,19,41.673,0,26,5,8,0
203,41677.50,41878.34,200.84,536.844,48.509,9.164,32,0,2,0,146,38,12,27.732,0,21,1,10,0
204,41878.34,42184.02,305.68,647.328,61.416,17.525,36,0,3,0,175,42,16,32.229,0,21,2,13,0
205,42184.02,42424.80,240.78,558.508,57.880,15.719,33,0,2,0,154,40,13,27.132,0,18,2,13,0
206,42424.80,42668.06,243.26,739.133,63.799,14.507,39,0,3,0,182,49,19,39.574,0,24,3,12,0
207,42668.06,42909.36,241.30,735.250,59.992,12.476,39,0,2,0,176,50,19,37.925,0,25,3,11,0
208,42909.36,43108.76,199.40,564.172,54.606,13.480,33,0,2,0,152,36,13,28.931,0,17,0,16,0
209,43108.76,43335.54,226.78,651.500,52.410,13.472,35,0,2,0,170,48,15,36.726,0,21,2,12,0
210,43335.54,43675.78,340.24,793.086,62.622,17.382,40,0,3,0,195,59,20,35.227,0,33,2,5,0
211,43675.78,43921.68,245.90,618.102,46.298,6.923,34,0,2,0,165,45,14,28.481,0,21,1,12,0
212,43921.68,44131.32,209.64,549.938,47.660,7.869,33,0,2,0,139,38,13,27.282,0,17,4,12,0
213,44131.32,44365.02,233.70,613.086,51.707,13.032,33,0,2,0,164,47,13,29.381,0,28,0,5,0
214,44365.02,44647.88,282.86,848.844,69.742,15.182,43,0,3,0,197,60,23,44.971,0,30,3,10,0
215,44647.88,44830.40,182.52,477.844,43.904,9.870,28,0,1,0,145,38,8,22.186,0,21,0,7,0
216,44830.40,45106.56,276.16,677.922,56.735,14.493,37,0,4,0,181,44,17,39.724,0,21,1,15,0
217,45106.56,45418.52,311.96,720.406,56.130,10.824,38,0,4,0,190,48,18,33.878,0,23,2,13,0
218,45418.52,45715.20,296.68,669.016,77.711,28.223,36,0,3,0,173,49,16,34.927,0,25,5,6,0
219,45715.20,46037.68,322.48,671.188,52.753,12.028,36,0,3,0,182,45,16,31.929,0,25,0,11,0
220,46037.68,46244.08,206.40,494.336,51.120,11.065,30,0,2,0,138,39,10,23.984,0,19,3,8,0
221,46244.08,46452.78,208.70,564.188,46.030,8.981,33,0,2,0,147,40,13,30.130,0,22,2,9,0
222,46452.78,46640.98,188.20,471.883,47.041,7.711,29,0,2,0,135,40,9,23.685,0,19,1,9,0
223,46640.98,46875.52,234.54,575.266,48.583,9.330,33,0,2,0,148,46,13,30.430,0,20,6,7,0
224,46875.52,47167.46,291.94,712.586,60.070,14.070,37,0,4,0,179,55,17,38.375,0,27,1,9,0
225,47167.46,47417.22,249.76,761.867,76.161,19.590,39,0,3,0,197,47,19,37.326,0,26,0,13,0
226,47417.22,47662.22,245.00,723.391,50.346,8.483,37,0,2,0,187,51,17,38.075,0,27,2,8,0
227,47662.22,47979.96,317.74,764.531,60.144,14.767,40,0,4,0,187,58,20,42.422,0,27,4,9,0
228,47979.96,48292.20,312.24,935.023,73.290,18.453,46,0,3,0,218,65,26,50.967,0,31,4,11,0
229,48292.20,48546.48,254.28,742.398,62.690,14.651,40,0,3,0,182,48,20,40.174,0,18,2,21,0
230,48546.48,48768.62,222.14,516.320,52.969,14.560,32,0,2,0,136,31,12,25.933,0,19,2,11,0
231,48768.62,49018.68,250.06,656.273,55.178,12.352,36,0,2,0,167,51,16,31.929,0,23,1,12,0
232,49018.68,49287.28,268.60,656.484,56.529,10.816,36,0,3,0,173,44,16,31.479,0,23,1,12,0
233,49287.28,49597.92,310.64,614.672,54.536,11.472,35,0,3,0,157,47,15,31.030,0,21,4,10,0
234,49597.92,49829.76,231.84,679.039,71.471,17.465,37,0,3,0,178,44,17,34.028,0,21,1,15,0
235,49829.76,49998.92,169.16,444.313,42.441,8.326,29,0,1,0,131,26,9,18.738,0,12,2,15,0
236,49998.92,50253.32,254.40,663.250,90.399,38.134,37,0,3,0,167,46,17,32.379,0,20,4,13,0
237,50253.32,50538.00,284.68,614.203,52.236,12.758,36,0,3,0,166,41,16,27.132,0,21,0,15,0
238,50538.00,50788.68,250.68,672.609,92.962,34.515,37,0,2,0,163,51,17,37.925,0,22,6,10,0
239,50788.68,51041.82,253.14,695.969,45.201,8.251,35,0,2,0,182,58,15,39.874,0,32,1,2,0
240,51041.82,51331.32,289.50,723.219,49.564,9.131,37,0,3,0,185,54,17,39.274,0,29,1,7,0
241,51331.32,51544.40,213.08,609.016,51.598,12.675,34,0,2,0,160,46,14,31.479,0,24,2,8,0
242,51544.40,51873.36,328.96,852.109,77.052,21.018,43,0,4,0,210,56,23,45.271,0,24,1,18,0
243,51873.36,52118.22,244.86,720.906,68.255,10.517,38,0,3,0,168,58,18,40.324,0,25,6,7,0
244,52118.22,52358.16,239.94,569.891,47.462,8.326,33,0,3,0,146,47,13,30.130,0,24,5,4,0
