episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
276,32355.32,32472.32,117.00,180.227,27.118,2.123,22,0,68,11,2,11.692,0,22,0,0
277,32472.32,32592.00,119.68,213.344,31.586,6.397,25,0,78,15,5,11.093,0,23,1,1
278,32592.00,32702.32,110.32,187.109,30.094,5.770,23,0,62,17,3,12.142,0,22,1,0
279,32702.32,32822.00,119.68,207.734,25.686,1.488,24,0,75,12,4,11.542,0,22,0,2
280,32822.00,32933.66,111.66,236.813,31.648,5.903,25,0,77,22,5,11.243,0,23,0,2
281,32933.66,33052.00,118.34,169.805,27.776,1.789,21,0,63,15,1,7.795,0,21,0,0
282,33052.00,33171.32,119.32,242.195,32.096,3.203,26,0,81,24,6,14.990,0,24,0,2
283,33171.32,33339.00,167.68,218.758,25.835,1.254,24,0,79,17,4,14.391,0,24,0,0
284,33339.00,33456.00,117.00,231.008,31.520,5.284,26,0,76,15,6,13.641,0,24,1,1
285,33456.00,33618.66,162.66,259.078,32.423,3.596,28,0,92,20,8,14.091,0,27,0,1
286,33618.66,33774.32,155.66,242.609,31.889,2.266,26,0,87,20,6,15.140,0,24,0,2
287,33774.32,33934.32,160.00,211.672,26.880,2.592,24,0,81,17,4,11.542,0,22,0,2
288,33934.32,34049.66,115.34,176.305,28.317,3.319,22,0,65,13,2,6.896,0,22,0,0
289,34049.66,34215.00,165.34,260.094,29.748,1.505,28,0,92,20,8,16.339,0,27,0,1
290,34215.00,34327.00,112.00,212.039,31.278,4.715,24,0,69,19,4,10.943,0,23,1,0
291,34327.00,34444.00,117.00,175.898,34.251,4.649,23,0,61,13,3,7.795,0,22,0,1
292,34444.00,34556.32,112.32,211.453,33.710,3.094,24,0,75,19,4,11.842,0,23,0,1
293,34556.32,34729.00,172.68,266.844,40.900,3.846,28,0,88,24,8,19.937,0,28,0,0
294,34729.00,34846.32,117.32,230.344,32.753,5.568,25,0,80,19,5,15.890,0,25,0,0
295,34846.32,34964.00,117.68,223.930,30.984,4.900,26,0,72,20,6,12.892,0,26,0,0
296,34964.00,35082.32,118.32,179.094,26.481,0.485,23,0,63,14,3,8.245,0,23,0,0
297,35082.32,35198.66,116.34,192.164,28.322,1.187,23,0,67,17,3,12.742,0,22,0,1
298,35198.66,35368.32,169.66,247.953,31.820,3.345,26,0,87,23,6,13.042,0,26,0,0
299,35368.32,35485.66,117.34,198.172,38.572,3.880,23,0,74,17,3,10.193,0,22,0,1
300,35485.66,35602.32,116.66,230.734,30.507,2.525,25,0,72,25,5,14.690,0,25,0,0
301,35602.32,35714.00,111.68,212.758,40.243,3.679,24,0,69,19,4,15.590,0,23,1,0
302,35714.00,35827.00,113.00,190.344,25.407,2.425,23,0,71,15,3,9.444,0,23,0,0
303,35827.00,35982.32,155.32,215.859,24.249,0.251,24,0,77,15,4,8.395,0,24,0,0
304,35982.32,36100.00,117.68,225.031,34.626,5.987,25,0,75,19,5,12.292,0,23,2,0
305,36100.00,36213.00,113.00,208.461,29.086,0.535,23,0,65,22,3,12.592,0,23,0,0
306,36213.00,36331.00,118.00,195.172,24.278,1.288,22,0,71,19,2,9.444,0,22,0,0
307,36331.00,36448.00,117.00,198.984,26.303,1.622,23,0,80,14,3,12.892,0,22,0,1
308,36448.00,36561.66,113.66,177.164,28.477,0.836,22,0,61,14,2,8.994,0,22,0,0
309,36561.66,36674.00,112.34,192.000,25.709,2.592,23,0,72,16,3,8.095,0,22,0,1
310,36674.00,36844.00,170.00,251.258,29.495,1.923,27,0,87,18,7,14.091,0,27,0,0
311,36844.00,37008.00,164.00,257.141,42.871,7.733,27,0,90,20,7,13.941,0,26,1,0
312,37008.00,37161.32,153.32,265.992,35.406,2.216,28,0,90,21,8,17.389,0,26,1,1
313,37161.32,37280.66,119.34,206.203,28.256,2.592,24,0,74,15,4,10.943,0,22,2,0
314,37280.66,37400.32,119.66,187.281,26.018,2.559,23,0,70,12,3,8.544,0,20,1,2
315,37400.32,37517.32,117.00,235.648,33.747,5.653,26,0,83,19,6,12.892,0,25,0,1
316,37517.32,37635.66,118.34,210.211,27.101,2.960,24,0,71,23,4,11.542,0,21,2,1
317,37635.66,37790.00,154.34,224.953,36.850,6.154,25,0,82,17,5,13.791,0,25,0,0
318,37790.00,37904.32,114.32,199.984,24.958,1.739,23,0,78,13,3,13.791,0,22,0,1
319,37904.32,38022.00,117.68,171.141,30.045,5.443,23,0,58,17,3,8.245,0,22,0,1
320,38022.00,38138.66,116.66,169.164,27.521,3.821,21,0,61,15,1,9.894,0,20,0,1
321,38138.66,38255.32,116.66,202.617,24.631,0.635,23,0,79,18,3,7.495,0,23,0,0
322,38255.32,38412.32,157.00,204.367,28.339,1.965,25,0,66,17,5,11.393,0,23,1,1
323,38412.32,38576.00,163.68,202.156,25.581,0.585,23,0,73,20,3,10.343,0,23,0,0
324,38576.00,38690.00,114.00,159.797,25.973,2.124,21,0,57,12,1,7.495,0,19,0,2
325,38690.00,38802.66,112.66,177.484,25.980,0.903,23,0,60,15,3,8.544,0,22,1,0
326,38802.66,38914.94,112.28,164.477,25.964,2.709,21,0,63,13,1,11.243,0,19,0,2
327,38914.94,39026.00,111.06,187.914,25.603,3.060,22,0,70,16,2,10.793,0,22,0,0
328,39026.00,39142.32,116.32,189.359,25.757,3.144,22,0,69,16,2,11.243,0,21,0,1
329,39142.32,39311.32,169.00,252.203,37.288,3.679,27,0,84,25,7,16.189,0,25,0,2
330,39311.32,39423.66,112.34,200.102,24.986,1.488,23,0,72,17,3,8.844,0,23,0,0
331,39423.66,39534.00,110.34,171.500,27.949,4.382,22,0,60,18,2,6.146,0,21,0,1
332,39534.00,39649.66,115.66,241.125,38.069,12.158,26,0,84,21,6,14.990,0,26,0,0
333,39649.66,39796.66,147.00,241.945,33.255,4.724,26,0,85,21,6,15.440,0,26,0,0
334,39796.66,39908.32,111.66,159.313,24.613,2.927,21,0,62,11,1,7.945,0,20,0,1
335,39908.32,40027.66,119.34,187.141,28.874,4.265,22,0,66,18,2,8.844,0,21,1,0
336,40027.66,40143.00,115.34,215.031,26.017,0.334,25,0,70,20,5,13.641,0,22,3,0
337,40143.00,40302.00,159.00,217.586,30.364,1.739,25,0,76,20,5,10.793,0,24,1,0
338,40302.00,40420.66,118.66,185.734,28.285,4.314,22,0,68,16,2,10.193,0,22,0,0
339,40420.66,40536.66,116.00,194.531,31.137,3.662,23,0,68,18,3,10.493,0,23,0,0
340,40536.66,40655.00,118.34,192.469,23.548,0.552,23,0,71,14,3,11.542,0,23,0,0
341,40655.00,40764.32,109.32,183.266,24.162,1.171,22,0,59,21,2,10.343,0,22,0,0
342,40764.32,40882.00,117.68,156.727,23.063,0.719,22,0,55,13,2,8.544,0,19,2,1
343,40882.00,40998.00,116.00,249.109,37.909,4.941,27,0,80,22,7,16.189,0,26,1,0
344,40998.00,41058.00,60.00,145.859,25.486,2.927,20,0,53,12,0,10.943,0,20,0,0
345,41058.00,41228.32,170.32,264.539,31.431,3.821,27,0,84,25,7,15.590,0,25,2,0
346,41228.32,41342.00,113.68,216.766,28.711,3.728,24,0,75,17,4,11.692,0,24,0,0
347,41342.00,41512.32,170.32,286.539,33.802,3.830,29,0,97,25,9,15.290,0,29,0,0
348,41512.32,41632.00,119.68,211.570,28.441,2.927,24,0,72,20,4,12.742,0,24,0,0
349,41632.00,41749.00,117.00,227.953,27.821,0.903,26,0,81,19,6,13.341,0,24,1,1
350,41749.00,41913.66,164.66,211.773,26.088,2.007,24,0,77,17,4,10.343,0,24,0,0
351,41913.66,42086.32,172.66,229.086,27.363,0.870,25,0,82,20,5,12.292,0,25,0,0
352,42086.32,42260.66,174.34,252.555,31.193,1.706,27,0,86,21,7,16.189,0,26,1,0
353,42260.66,42380.00,119.34,183.531,26.777,3.805,23,0,60,17,3,10.343,0,23,0,0
354,42380.00,42499.66,119.66,187.313,27.763,0.585,23,0,67,17,3,9.294,0,21,2,0
355,42499.66,42652.66,153.00,249.492,32.520,2.558,27,0,89,19,7,13.941,0,25,1,1
356,42652.66,42772.32,119.66,215.570,31.755,7.308,24,0,77,21,4,10.943,0,24,0,0
357,42772.32,42881.66,109.34,154.797,23.847,0.853,21,0,57,15,1,7.345,0,21,0,0
358,42881.66,42994.00,112.34,198.016,23.604,0.518,23,0,69,18,3,9.744,0,23,0,0
359,42994.00,43213.32,219.32,308.727,39.358,1.781,30,0,100,22,10,23.385,0,28,0,2
360,43213.32,43332.32,119.00,140.977,25.166,2.542,21,0,52,17,1,6.746,0,20,1,0
361,43332.32,43450.00,117.68,184.438,24.714,0.719,22,0,68,13,2,12.592,0,22,0,0
362,43450.00,43614.00,164.00,242.586,32.600,2.525,26,0,80,25,6,15.140,0,24,2,0
363,43614.00,43777.46,163.46,261.484,36.478,3.127,28,0,91,22,8,16.639,0,26,0,2
364,43777.46,43897.00,119.54,184.148,29.990,1.438,22,0,66,12,2,12.142,0,22,0,0
365,43897.00,44010.00,113.00,176.406,32.378,4.765,22,0,64,12,2,10.493,0,20,0,2
366,44010.00,44172.66,162.66,279.883,36.378,0.652,29,0,91,21,9,17.688,0,28,0,1
367,44172.66,44268.80,96.14,164.195,25.085,1.939,21,0,60,11,1,10.043,0,20,1,0
368,44268.80,44387.00,118.20,199.242,31.765,4.800,23,0,67,19,3,14.541,0,23,0,0
369,44387.00,44500.66,113.66,160.313,22.397,1.271,21,0,57,13,1,3.448,0,20,0,1
370,44500.66,44657.32,156.66,234.391,29.271,1.003,26,0,79,22,6,16.040,0,23,1,2
371,44657.32,44772.32,115.00,240.234,30.642,2.157,26,0,81,18,6,14.391,0,26,0,0
372,44772.32,44886.32,114.00,161.172,36.212,1.221,21,0,55,13,1,11.243,0,20,0,1
373,44886.32,45000.32,114.00,186.281,31.729,1.238,22,0,66,16,2,10.793,0,22,0,0
374,45000.32,45112.66,112.34,173.031,27.042,2.057,21,0,58,16,1,11.692,0,21,0,0
375,45112.66,45229.32,116.66,175.391,29.291,3.278,22,0,62,14,2,9.444,0,22,0,0
376,45229.32,45347.66,118.34,187.336,23.599,0.970,22,0,68,16,2,7.495,0,21,0,1
377,45347.66,45464.32,116.66,180.359,27.411,1.831,22,0,62,19,2,9.594,0,21,1,0
378,45464.32,45582.66,118.34,210.859,34.255,1.203,24,0,67,22,4,10.493,0,24,0,0
379,45582.66,45693.66,111.00,205.359,30.607,3.244,24,0,71,14,4,13.791,0,23,1,0
380,45693.66,45860.00,166.34,213.172,30.120,3.579,26,0,68,22,6,14.690,0,24,2,0
381,45860.00,45974.66,114.66,194.891,29.287,3.311,23,0,65,17,3,10.793,0,23,0,0
382,45974.66,46093.32,118.66,209.766,26.086,1.597,23,0,74,18,3,16.639,0,23,0,0
383,46093.32,46256.32,163.00,301.547,34.005,1.104,29,0,100,26,9,21.436,0,27,0,2
384,46256.32,46366.00,109.68,191.125,25.109,2.124,22,0,65,15,2,13.191,0,22,0,0
385,46366.00,46482.32,116.32,193.570,24.901,0.870,23,0,64,18,3,9.144,0,23,0,0
386,46482.32,46647.32,165.00,205.180,28.916,2.709,24,0,74,18,4,11.692,0,22,1,1
387,46647.32,46852.32,205.00,295.023,44.507,8.461,31,0,97,21,11,20.836,0,27,0,4
388,46852.32,47016.66,164.34,232.852,28.075,0.351,26,0,81,21,6,14.990,0,24,1,1
389,47016.66,47179.00,162.34,248.922,34.374,3.762,27,0,86,19,7,17.089,0,26,0,1
390,47179.00,47289.66,110.66,177.930,22.579,1.087,21,0,62,19,1,10.943,0,21,0,0
391,47289.66,47404.32,114.66,221.633,28.490,3.010,25,0,71,17,5,11.992,0,25,0,0
392,47404.32,47573.66,169.34,197.219,30.132,2.007,23,0,73,17,3,10.343,0,22,1,0
393,47573.66,47748.32,174.66,212.984,29.804,3.545,25,0,72,18,5,11.093,0,23,2,0
394,47748.32,47860.00,111.68,207.477,34.260,3.060,24,0,77,14,4,8.095,0,24,0,0
395,47860.00,47973.66,113.66,200.148,32.098,0.401,24,0,66,19,4,10.343,0,20,0,4
396,47973.66,48133.66,160.00,195.000,32.318,3.846,24,0,61,24,4,11.393,0,24,0,0
397,48133.66,48250.32,116.66,176.008,30.950,1.388,22,0,60,17,2,5.546,0,22,0,0
398,48250.32,48365.66,115.34,178.953,29.200,4.231,22,0,59,16,2,6.746,0,22,0,0
399,48365.66,48480.32,114.66,197.961,32.340,1.154,24,0,67,17,4,10.493,0,23,1,0
400,48480.32,48599.66,119.34,191.688,28.442,4.464,23,0,64,18,3,11.692,0,23,0,0
401,48599.66,48812.00,212.34,265.742,33.796,1.672,28,0,93,19,8,15.740,0,27,0,1
402,48812.00,48930.66,118.66,225.016,28.622,1.455,25,0,83,16,5,9.144,0,24,0,1
403,48930.66,49041.32,110.66,221.414,28.684,4.214,24,0,74,18,4,15.140,0,24,0,0
404,49041.32,49156.66,115.34,167.266,25.826,1.840,23,0,56,19,3,9.594,0,22,0,1
405,49156.66,49326.32,169.66,258.039,37.899,2.240,28,0,84,18,8,13.641,0,28,0,0
406,49326.32,49440.00,113.68,204.141,29.366,1.338,23,0,72,18,3,10.043,0,23,0,0
407,49440.00,49603.00,163.00,231.945,35.180,5.218,25,0,82,18,5,15.590,0,25,0,0
408,49603.00,49712.00,109.00,210.336,28.193,1.706,24,0,74,19,4,12.142,0,24,0,0
409,49712.00,49824.66,112.66,231.555,36.606,3.344,25,0,76,20,5,15.140,0,24,0,1
410,49824.66,49943.00,118.34,242.078,32.759,2.642,26,0,84,21,6,13.641,0,25,0,1
411,49943.00,50157.00,214.00,320.125,38.829,6.740,31,0,103,27,11,23.085,0,30,1,0
412,50157.00,50321.66,164.66,267.703,32.691,3.044,28,0,92,22,8,17.239,0,27,0,1
413,50321.66,50435.00,113.34,198.570,26.482,0.853,23,0,71,17,3,8.544,0,22,0,1
414,50435.00,50546.32,111.32,226.117,27.718,1.605,25,0,78,16,5,14.391,0,25,0,0
415,50546.32,50714.00,167.68,243.406,38.511,6.204,27,0,87,20,7,13.042,0,26,0,1
416,50714.00,50832.00,118.00,202.930,26.474,2.492,23,0,65,19,3,14.091,0,23,0,0
417,50832.00,51032.32,200.32,313.797,37.256,3.997,32,0,104,20,12,20.237,0,31,0,2
418,51032.32,51186.66,154.34,214.148,33.692,1.639,24,0,84,13,4,11.243,0,24,0,0
419,51186.66,51341.66,155.00,242.250,40.757,5.283,26,0,85,19,6,14.690,0,26,0,0
420,51341.66,51456.66,115.00,215.188,30.163,4.432,25,0,72,16,5,11.093,0,24,0,1
421,51456.66,51569.32,112.66,222.156,34.077,5.610,25,0,74,19,5,12.892,0,25,0,0
422,51569.32,51681.32,112.00,214.602,34.413,0.920,24,0,72,16,4,16.339,0,24,0,0
423,51681.32,51852.66,171.34,267.531,42.526,6.071,28,0,90,20,8,16.339,0,26,0,2
424,51852.66,51970.00,117.34,293.453,45.710,1.723,29,0,98,26,9,18.138,0,29,0,0
425,51970.00,52085.00,115.00,224.914,34.620,7.584,25,0,79,22,5,10.043,0,24,1,0
426,52085.00,52202.32,117.32,206.492,35.154,2.609,24,0,71,16,4,12.742,0,24,0,0
427,52202.32,52376.00,173.68,231.547,29.410,0.886,26,0,71,24,6,14.690,0,26,0,0
428,52376.00,52542.00,166.00,232.633,35.852,2.826,26,0,84,15,6,15.590,0,25,1,0
429,52542.00,52651.32,109.32,218.813,44.650,7.701,24,0,74,20,4,14.541,0,24,0,0
430,52651.32,52769.00,117.68,183.422,36.534,4.064,22,0,67,13,2,7.345,0,22,0,0
431,52769.00,52921.00,152.00,219.234,34.066,7.407,25,0,72,17,5,15.140,0,22,2,1
432,52921.00,53035.66,114.66,240.211,42.066,4.548,26,0,81,17,6,14.391,0,26,0,0
433,53035.66,53149.00,113.34,181.648,42.929,3.453,22,0,68,15,2,10.793,0,22,0,0
434,53149.00,53267.00,118.00,209.281,28.516,4.549,24,0,73,20,4,10.943,0,24,0,0
435,53267.00,53379.32,112.32,180.305,34.646,4.105,22,0,64,19,2,8.544,0,22,0,0
436,53379.32,53490.00,110.68,150.414,25.610,1.622,21,0,55,12,1,6.446,0,21,0,0
437,53490.00,53662.32,172.32,242.211,29.677,1.689,26,0,76,25,6,14.990,0,26,0,0
438,53662.32,53830.32,168.00,240.922,49.160,6.572,26,0,84,21,6,15.590,0,25,0,1
439,53830.32,53950.00,119.68,224.609,31.060,2.985,25,0,74,18,5,15.740,0,23,0,2
440,53950.00,54067.00,117.00,197.227,26.391,2.316,23,0,69,17,3,8.395,0,22,1,0
441,54067.00,54182.00,115.00,194.844,30.830,4.406,25,0,64,19,5,11.542,0,21,3,1
442,54182.00,54351.00,169.00,226.664,29.942,3.880,25,0,78,19,5,17.239,0,24,1,0
443,54351.00,54465.32,114.32,223.313,28.943,1.823,25,0,73,21,5,10.343,0,24,0,1
444,54465.32,54583.00,117.68,248.547,30.640,3.094,27,0,83,24,7,15.290,0,26,0,1
445,54583.00,54748.32,165.32,228.102,29.715,0.151,25,0,80,17,5,17.688,0,25,0,0
446,54748.32,54913.32,165.00,251.625,37.328,2.291,27,0,89,18,7,16.189,0,27,0,0
447,54913.32,55026.00,112.68,186.008,25.165,0.978,23,0,62,16,3,11.243,0,22,0,1
448,55026.00,55139.66,113.66,244.266,34.124,6.162,26,0,78,18,6,14.541,0,26,0,0
449,55139.66,55258.00,118.34,221.086,31.167,2.182,24,0,76,20,4,13.191,0,24,0,0
450,55258.00,55430.32,172.32,270.883,39.180,5.218,28,0,87,23,8,18.738,0,28,0,0
451,55430.32,55593.00,162.68,231.422,32.850,4.382,26,0,80,20,6,13.341,0,26,0,0
452,55593.00,55759.00,166.00,248.789,28.928,1.438,26,0,84,21,6,13.641,0,26,0,0
453,55759.00,55876.00,117.00,191.695,26.305,0.201,23,0,69,18,3,8.395,0,22,1,0
454,55876.00,55993.32,117.32,174.453,26.321,1.288,22,0,58,16,2,13.791,0,21,0,1
455,55993.32,56156.00,162.68,234.586,33.087,2.927,25,0,84,19,5,12.442,0,23,0,2
456,56156.00,56274.66,118.66,214.414,33.079,3.972,24,0,69,20,4,10.643,0,23,0,1
457,56274.66,56388.32,113.66,219.719,25.823,0.234,24,0,72,21,4,11.542,0,23,1,0
458,56388.32,56507.32,119.00,248.430,39.191,2.208,27,0,84,20,7,13.042,0,26,0,1
459,56507.32,56622.66,115.34,243.156,37.796,6.706,26,0,75,23,6,17.539,0,25,1,0
460,56622.66,56795.32,172.66,241.367,31.343,1.505,26,0,83,21,6,12.142,0,24,1,1
461,56795.32,56910.32,115.00,256.273,28.730,0.552,27,0,81,28,7,14.541,0,25,2,0
462,56910.32,57078.32,168.00,218.781,32.218,2.450,25,0,77,16,5,14.690,0,23,0,2
463,57078.32,57196.32,118.00,226.320,34.615,3.495,25,0,76,22,5,14.541,0,25,0,0
464,57196.32,57316.00,119.68,195.773,29.363,5.402,23,0,73,15,3,11.093,0,22,0,1
465,57316.00,57429.00,113.00,198.234,28.298,1.304,23,0,71,18,3,12.892,0,23,0,0
466,57429.00,57546.66,117.66,240.156,26.695,1.137,25,0,86,19,5,15.590,0,24,0,1
467,57546.66,57661.66,115.00,184.359,35.425,2.810,24,0,60,14,4,10.343,0,22,1,1
468,57661.66,57770.66,109.00,201.563,29.520,3.545,23,0,67,15,3,13.641,0,23,0,0
469,57770.66,57883.66,113.00,183.797,27.402,3.370,22,0,58,19,2,11.692,0,22,0,0
470,57883.66,58001.66,118.00,231.320,32.714,4.733,25,0,74,23,5,14.241,0,25,0,0
471,58001.66,58116.00,114.34,262.797,35.431,5.358,27,0,86,21,7,17.539,0,26,1,0
472,58116.00,58233.32,117.32,228.672,27.476,1.254,26,0,72,18,6,17.239,0,24,0,2
473,58233.32,58400.66,167.34,302.492,35.310,3.185,30,0,96,25,10,20.537,0,28,0,2
474,58400.66,58570.00,169.34,214.313,34.665,7.693,25,0,70,24,5,11.542,0,22,1,2
475,58570.00,58784.80,214.80,275.406,35.921,3.144,29,0,92,23,9,17.389,0,26,0,3
476,58784.80,58902.66,117.86,242.906,27.550,0.970,26,0,82,18,6,14.091,0,26,0,0
477,58902.66,59020.32,117.66,188.508,29.216,5.033,22,0,72,14,2,10.793,0,21,0,1
478,59020.32,59137.00,116.68,256.227,31.363,2.659,27,0,77,21,7,16.040,0,25,1,1
479,59137.00,59250.66,113.66,228.688,31.548,3.570,25,0,70,21,5,13.191,0,25,0,0
480,59250.66,59370.32,119.66,229.922,29.498,2.910,26,0,66,26,6,14.091,0,25,1,0
481,59370.32,59484.00,113.68,273.508,37.331,4.599,29,0,86,21,9,15.740,0,28,0,1
482,59484.00,59601.66,117.66,214.852,25.583,0.084,23,0,76,19,3,13.491,0,23,0,0
483,59601.66,59759.66,158.00,201.500,27.042,2.057,23,0,77,15,3,12.442,0,23,0,0
484,59759.66,59876.66,117.00,224.859,27.372,2.893,24,0,75,26,4,12.442,0,24,0,0
485,59876.66,59990.00,113.34,147.430,24.274,2.291,21,0,52,17,1,9.594,0,21,0,0
486,59990.00,60142.00,152.00,246.695,27.904,1.304,26,0,86,23,6,14.241,0,26,0,0
487,60142.00,60355.32,213.32,296.070,32.619,1.873,30,0,100,27,10,17.089,0,29,0,1
488,60355.32,60468.66,113.34,185.172,27.521,3.927,23,0,62,20,3,9.594,0,22,1,0
489,60468.66,60581.32,112.66,188.945,22.498,0.502,22,0,66,18,2,11.243,0,22,0,0
490,60581.32,60689.32,108.00,185.016,31.880,6.723,23,0,66,12,3,6.596,0,22,1,0
491,60689.32,60854.32,165.00,273.516,45.205,1.856,28,0,90,22,8,19.038,0,25,1,2
492,60854.32,60972.00,117.68,228.398,26.881,1.254,25,0,79,18,5,11.992,0,24,0,1
493,60972.00,61135.00,163.00,213.414,32.513,4.406,25,0,74,15,5,15.740,0,24,0,1
494,61135.00,61251.00,116.00,259.719,33.416,4.448,27,0,83,24,7,17.089,0,26,1,0
495,61251.00,61369.32,118.32,201.711,30.077,3.010,23,0,66,19,3,13.341,0,22,0,1
496,61369.32,61523.00,153.68,272.188,33.675,3.127,28,0,96,20,8,16.040,0,28,0,0
497,61523.00,61633.00,110.00,180.641,27.669,4.197,22,0,60,16,2,8.844,0,22,0,0
498,61633.00,61806.32,173.32,266.313,38.622,7.174,28,0,92,24,8,18.288,0,28,0,0
499,61806.32,61923.00,116.68,225.938,29.762,3.679,25,0,73,23,5,12.892,0,25,0,0
500,61923.00,62088.32,165.32,221.430,26.294,2.174,24,0,79,21,4,11.393,0,23,0,1
501,62088.32,62203.66,115.34,213.688,28.705,3.211,24,0,73,19,4,10.643,0,23,1,0
502,62203.66,62312.66,109.00,166.000,26.656,2.676,21,0,56,17,1,8.095,0,21,0,0
503,62312.66,62425.66,113.00,200.805,27.717,3.102,23,0,67,18,3,11.842,0,22,0,1
504,62425.66,62544.32,118.66,202.867,37.336,7.894,25,0,65,21,5,11.992,0,24,1,0
505,62544.32,62712.00,167.68,266.961,35.097,5.134,28,0,89,19,8,16.939,0,27,0,1
506,62712.00,62878.32,166.32,261.883,30.134,2.124,27,0,86,21,7,15.140,0,27,0,0
507,62878.32,63029.00,150.68,205.633,38.703,6.355,25,0,67,23,5,12.592,0,24,0,1
508,63029.00,63145.00,116.00,176.492,32.361,1.371,21,0,56,20,1,11.992,0,21,0,0
509,63145.00,63263.00,118.00,227.102,27.712,1.221,24,0,76,22,4,17.539,0,24,0,0
510,63263.00,63376.32,113.32,227.359,28.458,3.479,25,0,70,24,5,18.438,0,25,0,0
511,63376.32,63495.66,119.34,198.758,24.885,1.238,23,0,74,16,3,11.542,0,22,0,1
512,63495.66,63655.00,159.34,265.508,32.587,2.926,28,0,88,24,8,18.588,0,27,0,1
513,63655.00,63769.66,114.66,265.766,30.988,3.010,27,0,86,25,7,16.339,0,27,0,0
514,63769.66,63939.00,169.34,229.578,28.885,3.913,25,0,79,18,5,16.939,0,25,0,0
515,63939.00,64105.32,166.32,213.008,26.199,2.124,24,0,66,17,4,16.939,0,23,1,0
516,64105.32,64219.00,113.68,245.641,38.618,2.190,27,0,81,19,7,14.690,0,24,1,2
517,64219.00,64368.00,149.00,249.297,36.156,1.438,27,0,89,21,7,14.391,0,26,0,1
518,64368.00,64559.32,191.32,266.000,35.952,5.117,28,0,91,22,8,18.288,0,26,0,2
519,64559.32,64674.32,115.00,241.914,29.759,0.753,25,0,81,21,5,13.941,0,25,0,0
520,64674.32,64792.00,117.68,195.555,24.913,0.920,23,0,66,19,3,8.694,0,23,0,0
521,64792.00,64966.32,174.32,313.906,39.650,2.626,31,0,100,29,11,20.687,0,31,0,0
522,64966.32,65084.66,118.34,206.273,25.588,2.005,23,0,70,20,3,11.093,0,23,0,0
523,65084.66,65249.66,165.00,293.477,34.406,5.158,29,0,95,27,9,20.986,0,28,0,1
524,65249.66,65357.66,108.00,192.234,22.791,0.753,22,0,74,14,2,11.393,0,22,0,0
525,65357.66,65467.32,109.66,175.867,26.033,3.361,21,0,65,15,1,9.894,0,21,0,0
526,65467.32,65626.66,159.34,238.898,26.660,1.104,25,0,86,21,5,13.791,0,25,0,0
527,65626.66,65790.66,164.00,226.313,37.932,4.714,25,0,81,19,5,12.142,0,25,0,0
528,65790.66,65954.00,163.34,221.102,27.232,2.124,25,0,69,20,5,9.894,0,24,1,0
529,65954.00,66070.66,116.66,241.953,31.068,4.848,26,0,73,21,6,16.939,0,26,0,0
530,66070.66,66220.66,150.00,244.539,30.326,2.692,27,0,86,18,7,16.189,0,26,0,1
531,66220.66,66340.00,119.34,202.656,27.232,2.124,24,0,69,20,4,8.694,0,23,1,0
532,66340.00,66457.66,117.66,210.367,30.320,2.684,24,0,77,14,4,10.643,0,23,0,1
533,66457.66,66576.32,118.66,227.609,28.182,3.027,25,0,80,19,5,15.440,0,25,0,0
534,66576.32,66688.32,112.00,195.625,28.320,5.067,23,0,72,13,3,9.744,0,23,0,0
535,66688.32,66842.00,153.68,213.445,28.859,4.624,24,0,77,17,4,12.142,0,24,0,0
536,66842.00,67004.66,162.66,246.148,27.635,1.555,26,0,76,24,6,13.042,0,26,0,0
537,67004.66,67119.00,114.34,225.203,29.664,4.440,25,0,62,25,5,16.040,0,25,0,0
538,67119.00,67236.32,117.32,220.039,28.893,4.657,24,0,79,19,4,14.690,0,23,1,0
539,67236.32,67392.00,155.68,207.930,28.746,3.578,24,0,69,18,4,11.842,0,23,1,0
540,67392.00,67563.32,171.32,229.297,29.691,3.520,25,0,78,21,5,15.740,0,25,0,0
541,67563.32,67730.32,167.00,291.656,33.234,3.085,29,0,94,26,9,18.738,0,28,1,0
542,67730.32,67847.32,117.00,238.055,30.938,4.223,26,0,77,21,6,13.941,0,26,0,0
543,67847.32,67965.66,118.34,223.719,27.793,1.706,26,0,71,19,6,15.290,0,25,1,0
544,67965.66,68113.32,147.66,232.156,27.637,2.509,25,0,73,25,5,14.990,0,25,0,0
545,68113.32,68228.66,115.34,222.469,26.564,1.488,25,0,81,18,5,13.491,0,24,0,1
546,68228.66,68347.66,119.00,195.563,26.400,2.759,23,0,73,18,3,11.992,0,23,0,0
547,68347.66,68467.32,119.66,189.391,23.811,1.723,22,0,67,19,2,11.992,0,22,0,0
548,68467.32,68585.66,118.34,207.328,26.820,2.208,24,0,69,16,4,11.393,0,24,0,0
549,68585.66,68750.32,164.66,259.453,28.688,1.605,27,0,89,23,7,14.091,0,26,0,1
550,68750.32,68865.00,114.68,302.531,34.477,4.264,30,0,91,29,10,18.288,0,30,0,0
551,68865.00,69019.00,154.00,239.828,34.947,4.231,27,0,83,17,7,16.339,0,24,0,3
552,69019.00,69138.32,119.32,196.188,24.959,1.388,23,0,75,16,3,8.245,0,22,0,1
