episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
276,32483.66,32602.32,118.66,186.938,26.179,2.559,23,0,61,18,3,12.442,0,23,0,0
277,32602.32,32742.32,140.00,220.234,30.654,3.177,25,0,75,19,5,14.091,0,25,0,0
278,32742.32,32861.66,119.34,234.219,34.522,8.569,25,0,83,19,5,13.641,0,25,0,0
279,32861.66,33026.32,164.66,237.750,30.650,4.682,26,0,84,18,6,11.692,0,26,0,0
280,33026.32,33139.32,113.00,172.344,28.293,4.030,23,0,58,16,3,9.594,0,21,1,1
281,33139.32,33290.66,151.34,194.523,27.420,2.943,24,0,77,10,4,9.294,0,19,1,4
282,33290.66,33406.32,115.66,145.672,29.750,6.087,21,0,52,14,1,5.996,0,20,0,1
283,33406.32,33572.66,166.34,274.711,37.670,7.215,28,0,93,22,8,15.740,0,28,0,0
284,33572.66,33739.32,166.66,272.656,32.431,2.952,28,0,90,28,8,15.890,0,28,0,0
285,33739.32,33897.32,158.00,238.031,44.454,9.934,26,0,78,17,6,14.391,0,25,1,0
286,33897.32,34009.66,112.34,209.820,25.274,0.552,24,0,71,20,4,12.142,0,22,1,1
287,34009.66,34176.00,166.34,295.586,37.134,2.810,30,0,98,24,10,19.487,0,28,1,1
288,34176.00,34354.00,178.00,258.234,29.477,1.990,27,0,89,22,7,16.339,0,27,0,0
289,34354.00,34467.00,113.00,184.906,28.444,1.956,23,0,75,11,3,7.195,0,22,0,1
290,34467.00,34617.66,150.66,253.688,35.761,2.141,27,0,88,22,7,16.339,0,26,0,1
291,34617.66,34734.66,117.00,196.234,27.654,3.177,23,0,75,15,3,8.694,0,23,0,0
292,34734.66,34847.32,112.66,236.289,29.347,2.968,26,0,73,20,6,15.590,0,24,2,0
293,34847.32,34966.32,119.00,244.367,55.877,12.203,27,0,80,21,7,13.491,0,26,0,1
294,34966.32,35081.32,115.00,192.844,26.828,1.338,23,0,71,15,3,7.495,0,23,0,0
295,35081.32,35141.32,60.00,156.805,28.099,4.632,20,0,56,12,0,13.791,0,20,0,0
296,35141.32,35259.32,118.00,206.797,38.620,4.949,25,0,66,17,5,16.639,0,23,1,1
297,35259.32,35374.00,114.68,217.109,38.046,7.666,25,0,73,15,5,11.692,0,23,0,2
298,35374.00,35550.66,176.66,196.680,30.081,2.509,23,0,67,18,3,14.541,0,22,1,0
299,35550.66,35666.00,115.34,215.336,39.096,4.532,26,0,68,22,6,14.840,0,25,1,0
300,35666.00,35784.00,118.00,285.055,32.226,2.609,29,0,97,23,9,18.588,0,28,0,1
301,35784.00,35896.66,112.66,167.422,27.018,4.047,21,0,67,12,1,8.095,0,21,0,0
302,35896.66,36014.32,117.66,183.656,29.344,6.305,22,0,67,16,2,10.193,0,22,0,0
303,36014.32,36182.00,167.68,232.117,28.739,2.759,25,0,90,15,5,10.043,0,25,0,0
304,36182.00,36295.32,113.32,219.219,43.422,1.898,24,0,81,16,4,14.690,0,24,0,0
305,36295.32,36413.32,118.00,177.109,25.008,2.525,22,0,63,13,2,7.645,0,22,0,0
306,36413.32,36523.32,110.00,204.125,27.802,3.830,23,0,73,18,3,13.191,0,23,0,0
307,36523.32,36637.66,114.34,192.586,48.425,11.661,23,0,66,16,3,11.093,0,20,2,1
308,36637.66,36800.66,163.00,221.016,31.189,2.709,25,0,83,17,5,9.744,0,25,0,0
309,36800.66,36968.66,168.00,227.633,32.049,3.437,25,0,83,19,5,13.791,0,24,0,1
310,36968.66,37135.32,166.66,205.453,29.280,0.786,23,0,77,16,3,9.744,0,23,0,0
311,37135.32,37242.00,106.68,163.914,31.122,9.047,21,0,62,15,1,6.896,0,20,0,1
312,37242.00,37358.66,116.66,171.555,23.307,1.137,22,0,58,16,2,8.694,0,21,0,1
313,37358.66,37475.00,116.34,144.836,31.943,3.896,21,0,52,19,1,5.846,0,21,0,0
314,37475.00,37630.66,155.66,221.203,24.764,0.769,24,0,79,20,4,12.892,0,24,0,0
315,37630.66,37750.00,119.34,223.555,29.048,1.789,25,0,82,16,5,11.542,0,23,0,2
316,37750.00,37865.00,115.00,211.289,30.570,2.325,24,0,70,19,4,13.641,0,24,0,0
317,37865.00,38015.66,150.66,226.180,29.859,3.278,25,0,72,19,5,17.539,0,25,0,0
318,38015.66,38128.32,112.66,197.492,25.801,1.037,23,0,67,16,3,11.542,0,21,0,2
319,38128.32,38239.32,111.00,198.914,30.065,2.492,23,0,71,16,3,10.643,0,22,1,0
320,38239.32,38359.00,119.68,190.367,30.526,5.502,23,0,67,17,3,14.391,0,23,0,0
321,38359.00,38470.66,111.66,180.117,25.684,0.945,22,0,64,14,2,7.795,0,20,1,1
322,38470.66,38636.32,165.66,206.117,34.173,2.693,24,0,75,17,4,11.093,0,24,0,0
323,38636.32,38807.66,171.34,244.883,29.010,2.483,26,0,87,23,6,14.091,0,25,0,1
324,38807.66,38921.32,113.66,189.633,33.898,9.465,23,0,66,17,3,13.191,0,23,0,0
325,38921.32,39036.00,114.68,178.984,25.647,3.169,22,0,65,13,2,10.343,0,22,0,0
326,39036.00,39155.32,119.32,216.734,24.560,0.518,24,0,72,21,4,13.491,0,24,0,0
327,39155.32,39298.32,143.00,238.063,28.943,2.325,26,0,86,18,6,13.941,0,25,0,1
328,39298.32,39410.32,112.00,194.164,24.993,1.413,23,0,69,18,3,7.795,0,23,0,0
329,39410.32,39523.32,113.00,179.086,25.341,2.408,22,0,65,12,2,13.491,0,21,0,1
330,39523.32,39634.32,111.00,156.414,24.752,2.859,21,0,64,13,1,4.947,0,18,1,2
331,39634.32,39743.32,109.00,210.852,24.266,0.268,24,0,68,18,4,13.641,0,24,0,0
332,39743.32,39858.66,115.34,155.945,25.104,3.127,21,0,58,14,1,6.746,0,21,0,0
333,39858.66,40015.00,156.34,206.328,27.055,2.032,24,0,77,18,4,8.994,0,24,0,0
334,40015.00,40126.00,111.00,172.758,33.313,5.150,22,0,64,13,2,9.294,0,22,0,0
335,40126.00,40238.40,112.40,151.977,25.993,2.375,21,0,52,15,1,8.544,0,20,0,1
336,40238.40,40354.66,116.26,211.000,33.981,9.521,24,0,68,22,4,13.491,0,24,0,0
337,40354.66,40521.00,166.34,222.305,33.570,0.301,25,0,77,19,5,14.840,0,23,0,2
338,40521.00,40681.00,160.00,194.172,28.244,2.525,23,0,70,17,3,6.296,0,21,0,2
339,40681.00,40836.00,155.00,285.945,32.275,2.810,29,0,96,24,9,19.188,0,27,0,2
340,40836.00,40896.00,60.00,138.250,34.724,11.213,20,0,49,13,0,5.247,0,19,1,0
341,40896.00,41013.32,117.32,195.945,28.461,3.395,24,0,64,20,4,8.544,0,23,1,0
342,41013.32,41131.32,118.00,181.664,33.138,6.630,24,0,60,20,4,7.495,0,21,2,1
343,41131.32,41249.00,117.68,198.266,25.561,1.572,23,0,72,18,3,10.343,0,23,0,0
344,41249.00,41363.66,114.66,213.617,25.083,0.518,24,0,75,18,4,12.592,0,24,0,0
345,41363.66,41480.66,117.00,189.438,22.898,0.401,22,0,74,14,2,10.643,0,22,0,0
346,41480.66,41659.32,178.66,229.664,33.187,4.715,25,0,84,21,5,11.992,0,25,0,0
347,41659.32,41772.00,112.68,228.430,28.463,0.970,25,0,71,22,5,11.992,0,24,1,0
348,41772.00,41884.32,112.32,193.281,25.793,2.308,23,0,63,19,3,10.043,0,23,0,0
349,41884.32,41998.32,114.00,201.734,27.929,2.417,23,0,78,17,3,10.343,0,23,0,0
350,41998.32,42104.66,106.34,209.008,25.179,1.187,24,0,72,17,4,10.643,0,24,0,0
351,42104.66,42274.32,169.66,246.609,30.744,2.693,27,0,84,18,7,15.290,0,27,0,0
352,42274.32,42393.66,119.34,228.883,29.196,3.219,25,0,76,20,5,13.042,0,24,0,1
353,42393.66,42508.66,115.00,149.094,24.347,1.354,21,0,54,13,1,6.596,0,21,0,0
354,42508.66,42624.66,116.00,229.367,29.140,2.425,26,0,75,20,6,14.391,0,23,2,1
355,42624.66,42741.32,116.66,181.547,25.048,2.007,22,0,74,16,2,5.396,0,22,0,0
356,42741.32,42859.00,117.68,226.719,31.995,5.536,25,0,79,17,5,12.142,0,25,0,0
357,42859.00,42971.32,112.32,217.539,25.336,1.212,24,0,66,23,4,16.339,0,23,0,1
358,42971.32,43089.00,117.68,218.031,29.845,3.278,25,0,76,17,5,12.442,0,24,1,0
359,43089.00,43203.00,114.00,189.008,36.879,10.242,23,0,71,15,3,8.694,0,22,0,1
360,43203.00,43319.00,116.00,169.461,33.805,1.321,23,0,57,20,3,7.495,0,20,2,1
361,43319.00,43431.32,112.32,214.664,26.723,2.743,24,0,73,20,4,8.994,0,24,0,0
362,43431.32,43491.32,60.00,158.516,23.614,2.542,20,0,57,14,0,12.892,0,19,1,0
363,43491.32,43604.00,112.68,180.461,24.294,2.074,22,0,64,17,2,9.744,0,21,0,1
364,43604.00,43763.66,159.66,227.617,33.488,8.044,25,0,79,22,5,13.491,0,25,0,0
365,43763.66,43878.66,115.00,182.313,33.325,2.241,24,0,59,20,4,12.142,0,23,1,0
366,43878.66,44043.32,164.66,253.586,31.831,1.271,27,0,86,18,7,13.491,0,27,0,0
367,44043.32,44153.00,109.68,219.180,32.490,2.207,24,0,72,22,4,13.491,0,23,0,1
368,44153.00,44318.66,165.66,242.961,30.554,3.545,26,0,83,22,6,13.042,0,24,2,0
369,44318.66,44437.00,118.34,228.922,29.621,1.589,26,0,69,22,6,16.489,0,24,2,0
370,44437.00,44497.00,60.00,155.680,23.129,1.137,20,0,59,15,0,9.294,0,20,0,0
371,44497.00,44611.00,114.00,184.359,24.625,2.141,22,0,63,15,2,11.692,0,22,0,0
372,44611.00,44728.32,117.32,234.703,41.407,4.273,26,0,84,14,6,12.442,0,25,0,1
373,44728.32,44840.32,112.00,201.719,38.004,2.308,23,0,73,19,3,10.643,0,22,0,1
374,44840.32,44959.00,118.68,219.742,26.430,0.937,24,0,79,21,4,9.894,0,24,0,0
375,44959.00,45175.66,216.66,263.844,39.823,6.463,30,0,80,24,10,16.939,0,27,2,1
376,45175.66,45289.66,114.00,215.930,27.649,0.151,24,0,75,19,4,12.142,0,24,0,0
377,45289.66,45396.66,107.00,163.102,23.966,2.893,21,0,53,18,1,8.544,0,20,1,0
378,45396.66,45511.00,114.34,199.688,27.405,1.254,23,0,74,16,3,13.341,0,23,0,0
379,45511.00,45571.00,60.00,147.461,23.662,3.094,20,0,53,16,0,5.247,0,19,1,0
380,45571.00,45688.66,117.66,232.008,34.418,1.773,26,0,69,25,6,14.091,0,25,1,0
381,45688.66,45851.00,162.34,254.016,30.372,3.177,27,0,82,22,7,15.140,0,25,1,1
382,45851.00,45970.66,119.66,201.344,30.913,4.932,23,0,73,18,3,11.093,0,23,0,0
383,45970.66,46087.32,116.66,203.109,37.758,3.277,23,0,69,18,3,10.943,0,22,1,0
384,46087.32,46204.66,117.34,159.242,26.317,2.333,22,0,53,21,2,8.395,0,22,0,0
385,46204.66,46320.32,115.66,206.359,33.603,5.133,24,0,75,17,4,9.744,0,24,0,0
386,46320.32,46440.00,119.68,192.633,26.839,2.860,23,0,69,18,3,8.395,0,23,0,0
387,46440.00,46557.00,117.00,197.938,31.273,2.249,24,0,64,18,4,8.245,0,24,0,0
388,46557.00,46719.32,162.32,187.227,39.304,7.328,24,0,62,22,4,11.842,0,24,0,0
389,46719.32,46836.00,116.68,170.742,30.209,4.649,21,0,58,17,1,10.643,0,21,0,0
390,46836.00,46994.66,158.66,207.023,30.144,1.120,24,0,75,20,4,10.043,0,24,0,0
391,46994.66,47111.66,117.00,213.719,28.808,2.325,23,0,77,21,3,9.444,0,23,0,0
392,47111.66,47227.00,115.34,210.555,40.909,6.618,25,0,67,16,5,11.842,0,22,1,2
393,47227.00,47340.00,113.00,166.984,27.950,3.445,21,0,59,17,1,7.345,0,21,0,0
394,47340.00,47457.00,117.00,190.445,29.623,2.074,22,0,62,17,2,11.542,0,22,0,0
395,47457.00,47627.00,170.00,236.102,36.535,2.943,25,0,83,25,5,13.491,0,25,0,0
396,47627.00,47744.00,117.00,198.438,26.899,2.609,23,0,67,21,3,10.193,0,21,0,2
397,47744.00,47858.66,114.66,240.266,35.806,5.072,26,0,81,20,6,11.842,0,26,0,0
398,47858.66,48016.00,157.34,245.258,36.002,4.900,27,0,83,23,7,12.892,0,25,2,0
399,48016.00,48190.32,174.32,228.500,33.231,4.766,25,0,80,21,5,13.941,0,24,1,0
400,48190.32,48351.00,160.68,235.148,35.080,5.117,26,0,79,17,6,14.241,0,26,0,0
401,48351.00,48470.32,119.32,199.281,38.425,4.958,23,0,75,15,3,10.943,0,23,0,0
402,48470.32,48584.66,114.34,170.250,25.054,3.060,21,0,57,20,1,8.395,0,21,0,0
403,48584.66,48701.00,116.34,164.750,23.466,1.321,21,0,59,16,1,6.596,0,19,0,2
404,48701.00,48817.66,116.66,190.656,33.213,5.467,25,0,64,20,5,9.744,0,22,3,0
405,48817.66,49017.32,199.66,273.609,45.096,4.456,31,0,84,25,11,18.738,0,29,0,2
406,49017.32,49130.32,113.00,177.336,34.855,2.876,22,0,68,10,2,6.896,0,21,0,1
407,49130.32,49239.32,109.00,201.297,35.294,1.137,23,0,68,20,3,11.992,0,22,0,1
408,49239.32,49392.32,153.00,242.570,33.542,0.736,26,0,81,23,6,16.339,0,25,0,1
409,49392.32,49508.00,115.68,143.922,30.477,4.005,21,0,51,18,1,8.544,0,21,0,0
410,49508.00,49616.66,108.66,172.898,31.243,3.495,22,0,63,11,2,10.193,0,21,0,1
411,49616.66,49728.32,111.66,191.484,27.656,1.663,22,0,61,20,2,11.093,0,22,0,0
412,49728.32,49900.32,172.00,270.313,34.857,2.375,28,0,85,28,8,15.740,0,28,0,0
413,49900.32,50019.32,119.00,198.656,31.225,2.241,23,0,66,18,3,9.594,0,23,0,0
414,50019.32,50134.00,114.68,213.258,26.345,1.355,24,0,72,18,4,13.641,0,23,0,1
415,50134.00,50306.00,172.00,249.922,32.344,3.275,27,0,81,20,7,16.939,0,26,0,1
416,50306.00,50472.66,166.66,270.914,38.043,3.019,28,0,91,25,8,14.541,0,28,0,0
417,50472.66,50587.66,115.00,179.289,27.631,0.635,22,0,59,18,2,10.943,0,22,0,0
418,50587.66,50704.32,116.66,161.797,27.864,2.592,21,0,56,18,1,6.596,0,19,1,1
419,50704.32,50824.00,119.68,187.141,28.503,2.659,23,0,65,15,3,7.645,0,20,1,2
420,50824.00,50992.00,168.00,278.656,37.279,5.318,28,0,90,25,8,17.239,0,28,0,0
421,50992.00,51107.32,115.32,197.742,28.568,4.599,23,0,68,17,3,9.744,0,22,1,0
422,51107.32,51270.00,162.68,221.234,28.546,1.054,25,0,74,21,5,12.592,0,24,0,1
423,51270.00,51382.00,112.00,203.352,33.864,7.909,23,0,70,20,3,11.093,0,23,0,0
424,51382.00,51545.66,163.66,280.133,40.578,8.126,29,0,91,23,9,17.988,0,29,0,0
425,51545.66,51660.00,114.34,239.797,29.573,2.541,26,0,73,23,6,13.341,0,26,0,0
426,51660.00,51778.32,118.32,225.875,37.607,5.217,26,0,66,21,6,15.140,0,23,0,3
427,51778.32,51940.66,162.34,233.867,33.746,1.622,25,0,84,20,5,12.292,0,24,0,1
428,51940.66,52049.32,108.66,158.328,25.559,2.935,21,0,57,19,1,7.195,0,21,0,0
429,52049.32,52221.32,172.00,262.648,34.352,3.880,28,0,82,27,8,16.339,0,28,0,0
430,52221.32,52340.00,118.68,256.008,39.171,2.024,29,0,80,16,9,16.489,0,23,2,4
431,52340.00,52459.32,119.32,185.781,27.822,2.843,22,0,70,16,2,11.393,0,22,0,0
432,52459.32,52575.32,116.00,226.242,29.912,3.863,25,0,75,23,5,10.493,0,24,1,0
433,52575.32,52694.66,119.34,268.781,33.415,2.884,27,0,85,27,7,16.939,0,27,0,0
434,52694.66,52880.78,186.12,251.594,39.049,1.137,27,0,86,21,7,16.789,0,25,1,1
435,52880.78,53053.32,172.54,263.859,36.565,3.888,28,0,88,18,8,17.389,0,26,0,2
436,53053.32,53219.66,166.34,250.164,33.201,4.732,26,0,88,22,6,16.489,0,26,0,0
437,53219.66,53391.00,171.34,241.398,31.287,1.204,26,0,83,20,6,15.890,0,25,0,1
438,53391.00,53551.66,160.66,236.258,32.106,3.127,26,0,82,23,6,13.791,0,26,0,0
439,53551.66,53670.32,118.66,207.070,29.988,3.010,24,0,68,17,4,10.493,0,24,0,0
440,53670.32,53785.32,115.00,202.305,31.845,1.355,24,0,66,16,4,11.842,0,23,0,1
441,53785.32,53898.32,113.00,217.555,28.215,2.642,24,0,71,20,4,14.391,0,24,0,0
442,53898.32,54059.00,160.68,229.508,27.727,1.739,25,0,81,20,5,13.042,0,25,0,0
443,54059.00,54172.00,113.00,205.789,28.189,4.715,23,0,69,19,3,15.890,0,23,0,0
444,54172.00,54283.32,111.32,177.852,24.379,1.805,22,0,64,15,2,10.493,0,22,0,0
445,54283.32,54454.66,171.34,256.422,32.641,3.453,27,0,86,21,7,15.440,0,27,0,0
446,54454.66,54574.32,119.66,204.586,27.219,2.232,23,0,73,17,3,13.491,0,23,0,0
447,54574.32,54686.66,112.34,167.984,27.910,5.402,22,0,58,15,2,7.945,0,21,1,0
448,54686.66,54799.32,112.66,191.203,25.179,3.060,22,0,65,19,2,12.742,0,21,1,0
449,54799.32,54915.00,115.68,210.930,25.278,1.288,24,0,75,17,4,12.442,0,24,0,0
450,54915.00,55034.66,119.66,180.172,25.210,1.723,22,0,65,12,2,7.945,0,22,0,0
451,55034.66,55153.66,119.00,180.984,28.090,2.609,22,0,59,15,2,14.241,0,22,0,0
452,55153.66,55321.66,168.00,234.102,31.891,2.910,26,0,77,21,6,13.491,0,25,1,0
453,55321.66,55481.66,160.00,246.102,29.116,2.258,26,0,81,19,6,14.990,0,24,0,2
454,55481.66,55642.66,161.00,266.883,34.477,1.472,28,0,95,18,8,17.838,0,28,0,0
455,55642.66,55813.32,170.66,215.844,29.494,1.973,25,0,74,21,5,10.493,0,25,0,0
456,55813.32,55929.66,116.34,212.063,27.931,1.371,25,0,65,18,5,14.091,0,25,0,0
457,55929.66,56048.32,118.66,220.133,28.456,2.977,24,0,74,24,4,12.442,0,24,0,0
458,56048.32,56220.66,172.34,283.180,40.715,7.241,30,0,93,20,10,17.539,0,27,2,1
459,56220.66,56332.32,111.66,191.602,25.438,2.960,22,0,66,20,2,8.395,0,22,0,0
460,56332.32,56506.32,174.00,227.953,32.298,4.833,26,0,68,26,6,19.487,0,26,0,0
461,56506.32,56621.66,115.34,223.586,29.328,1.338,24,0,78,19,4,15.740,0,24,0,0
462,56621.66,56783.00,161.34,261.438,30.656,2.291,27,0,86,24,7,15.890,0,25,0,2
463,56783.00,56900.32,117.32,226.453,31.994,1.271,25,0,83,17,5,10.943,0,24,0,1
464,56900.32,57042.66,142.34,253.766,33.503,1.906,27,0,86,21,7,17.389,0,27,0,0
465,57042.66,57216.00,173.34,237.672,29.802,3.830,25,0,81,23,5,14.091,0,25,0,0
466,57216.00,57367.66,151.66,251.625,33.335,3.863,26,0,84,24,6,17.838,0,26,0,0
467,57367.66,57481.32,113.66,212.156,28.078,3.604,24,0,75,18,4,11.992,0,24,0,0
468,57481.32,57656.32,175.00,229.000,30.189,2.709,26,0,71,20,6,12.592,0,25,1,0
469,57656.32,57879.32,223.00,343.617,41.646,3.528,34,0,109,24,14,24.884,0,29,2,3
470,57879.32,57998.32,119.00,198.852,25.063,1.070,23,0,64,19,3,11.243,0,23,0,0
471,57998.32,58162.32,164.00,278.461,31.765,1.639,29,0,94,23,9,15.740,0,27,0,2
472,58162.32,58332.00,169.68,260.352,33.440,2.458,28,0,87,25,8,14.541,0,27,0,1
473,58332.00,58450.32,118.32,231.938,30.758,4.248,25,0,77,19,5,15.290,0,24,0,1
474,58450.32,58568.32,118.00,162.367,27.612,1.120,21,0,58,16,1,6.746,0,21,0,0
475,58568.32,58723.66,155.34,214.281,30.826,3.111,25,0,74,18,5,13.641,0,23,1,1
476,58723.66,58841.66,118.00,295.883,35.242,6.260,29,0,94,25,9,18.738,0,29,0,0
477,58841.66,58958.00,116.34,213.438,30.478,1.422,24,0,69,18,4,13.341,0,24,0,0
478,58958.00,59124.32,166.32,295.250,46.909,4.273,31,0,97,20,11,22.635,0,27,1,3
479,59124.32,59242.00,117.68,224.234,32.007,2.525,25,0,81,18,5,12.142,0,25,0,0
480,59242.00,59359.32,117.32,176.117,25.990,1.756,22,0,60,17,2,9.744,0,21,0,1
481,59359.32,59477.32,118.00,246.094,38.120,9.549,27,0,69,25,7,16.639,0,25,1,1
482,59477.32,59590.00,112.68,160.391,22.325,0.694,21,0,53,18,1,14.241,0,20,0,1
483,59590.00,59709.66,119.66,305.836,39.622,7.642,31,0,95,26,11,20.986,0,30,0,1
484,59709.66,59823.66,114.00,166.789,29.262,1.763,21,0,53,18,1,8.844,0,21,0,0
485,59823.66,59935.32,111.66,247.070,34.038,5.568,26,0,85,18,6,14.990,0,25,0,1
486,59935.32,60050.00,114.68,208.734,37.836,11.135,25,0,69,18,5,11.992,0,24,1,0
487,60050.00,60162.66,112.66,251.523,33.787,3.311,26,0,84,19,6,16.189,0,26,0,0
488,60162.66,60281.66,119.00,212.578,33.608,5.644,24,0,77,17,4,13.941,0,24,0,0
489,60281.66,60394.32,112.66,193.508,29.863,4.187,22,0,61,20,2,11.842,0,21,0,1
490,60394.32,60506.66,112.34,176.992,33.327,4.298,22,0,58,16,2,11.393,0,22,0,0
491,60506.66,60624.32,117.66,264.125,38.764,6.714,28,0,76,24,8,18.438,0,28,0,0
492,60624.32,60829.66,205.34,348.602,42.575,5.519,34,0,108,30,14,25.933,0,33,1,1
493,60829.66,61000.32,170.66,294.703,33.216,3.236,29,0,90,30,9,23.235,0,29,0,0
494,61000.32,61116.32,116.00,244.430,30.083,3.671,26,0,79,23,6,12.592,0,24,1,1
495,61116.32,61276.66,160.34,213.641,41.563,4.088,25,0,66,22,5,14.541,0,25,0,0
496,61276.66,61389.32,112.66,200.586,28.328,2.331,23,0,70,16,3,13.791,0,23,0,0
497,61389.32,61564.00,174.68,291.508,35.191,2.208,29,0,97,27,9,19.337,0,29,0,0
498,61564.00,61679.66,115.66,222.461,32.759,4.139,25,0,72,20,5,10.343,0,25,0,0
499,61679.66,61796.00,116.34,249.875,35.882,7.708,26,0,77,21,6,18.138,0,25,1,0
500,61796.00,61948.66,152.66,238.359,32.924,2.442,26,0,83,20,6,13.042,0,26,0,0
501,61948.66,62102.32,153.66,233.281,31.117,0.953,26,0,88,13,6,16.189,0,25,0,1
502,62102.32,62213.32,111.00,237.266,28.909,1.923,25,0,82,20,5,14.091,0,24,1,0
503,62213.32,62328.00,114.68,208.555,31.273,2.759,24,0,76,14,4,13.641,0,24,0,0
504,62328.00,62441.00,113.00,217.242,29.536,4.432,24,0,71,21,4,9.894,0,23,0,1
505,62441.00,62597.32,156.32,227.969,31.563,3.495,25,0,77,20,5,15.740,0,24,1,0
506,62597.32,62755.32,158.00,240.930,33.202,2.910,26,0,78,23,6,16.489,0,24,2,0
507,62755.32,62920.66,165.34,227.000,27.596,1.104,25,0,83,21,5,11.243,0,25,0,0
508,62920.66,63034.00,113.34,192.844,28.316,3.010,23,0,67,16,3,10.193,0,21,0,2
509,63034.00,63151.00,117.00,190.242,31.412,1.789,23,0,67,11,3,11.992,0,22,0,1
510,63151.00,63322.00,171.00,284.594,34.807,5.819,28,0,91,26,8,20.537,0,28,0,0
511,63322.00,63491.00,169.00,268.672,30.741,0.702,28,0,90,26,8,15.740,0,27,0,1
512,63491.00,63607.66,116.66,178.109,27.194,2.575,22,0,60,19,2,7.195,0,21,0,1
513,63607.66,63726.32,118.66,220.406,27.308,2.325,25,0,66,21,5,14.990,0,24,0,1
514,63726.32,63902.66,176.34,275.516,31.180,2.550,28,0,89,24,8,17.988,0,28,0,0
515,63902.66,64015.66,113.00,228.953,28.802,3.830,25,0,77,19,5,15.440,0,25,0,0
516,64015.66,64132.32,116.66,202.938,28.950,4.365,24,0,68,16,4,13.491,0,23,0,1
517,64132.32,64245.66,113.34,202.406,24.214,0.719,23,0,69,17,3,12.142,0,23,0,0
518,64245.66,64358.00,112.34,198.969,25.584,0.084,23,0,64,20,3,10.343,0,23,0,0
519,64358.00,64471.66,113.66,217.258,26.105,1.530,24,0,68,20,4,14.990,0,23,1,0
520,64471.66,64584.32,112.66,189.461,28.947,4.231,23,0,60,18,3,11.842,0,22,1,0
521,64584.32,64703.00,118.68,185.992,31.684,5.410,23,0,57,18,3,11.093,0,20,1,2
522,64703.00,64865.32,162.32,217.633,32.742,4.988,24,0,78,18,4,7.345,0,24,0,0
523,64865.32,64977.32,112.00,232.367,32.125,5.313,25,0,74,23,5,14.391,0,25,0,0
524,64977.32,65178.32,201.00,275.805,35.266,5.445,28,0,97,23,8,17.988,0,28,0,0
525,65178.32,65349.66,171.34,222.625,29.012,1.428,24,0,76,22,4,15.740,0,24,0,0
526,65349.66,65465.66,116.00,209.313,27.531,2.391,23,0,77,19,3,11.243,0,23,0,0
527,65465.66,65627.32,161.66,252.906,31.652,4.399,27,0,86,24,7,14.840,0,25,0,2
528,65627.32,65831.66,204.34,301.891,39.098,4.814,30,0,94,30,10,21.736,0,30,0,0
529,65831.66,65996.32,164.66,304.430,34.305,4.067,30,0,96,26,10,16.489,0,29,0,1
530,65996.32,66156.34,160.02,248.242,31.566,4.333,26,0,85,23,6,17.239,0,25,1,0
531,66156.34,66276.32,119.98,232.344,27.232,2.108,25,0,78,17,5,13.941,0,25,0,0
532,66276.32,66391.00,114.68,206.211,28.570,3.395,24,0,66,21,4,14.541,0,23,0,1
533,66391.00,66562.66,171.66,286.133,31.748,1.179,29,0,94,26,9,19.937,0,29,0,0
534,66562.66,66676.00,113.34,218.516,28.436,2.772,24,0,69,21,4,14.091,0,24,0,0
535,66676.00,66834.32,158.32,231.492,28.541,2.872,25,0,80,23,5,15.740,0,24,0,1
536,66834.32,66946.66,112.34,194.328,26.076,2.905,23,0,63,15,3,10.943,0,22,1,0
537,66946.66,67065.00,118.34,219.320,25.711,0.199,25,0,77,17,5,10.643,0,25,0,0
538,67065.00,67228.66,163.66,239.086,31.420,3.702,27,0,80,20,7,15.590,0,27,0,0
539,67228.66,67344.66,116.00,206.484,26.787,3.104,23,0,65,21,3,11.842,0,23,0,0
540,67344.66,67457.66,113.00,243.945,27.178,1.112,25,0,79,23,5,14.541,0,25,0,0
541,67457.66,67577.32,119.66,181.711,24.941,2.781,22,0,67,14,2,9.294,0,21,0,1
542,67577.32,67690.32,113.00,211.016,28.146,2.972,24,0,76,18,4,14.690,0,23,1,0
543,67690.32,67807.32,117.00,164.641,26.750,4.018,21,0,59,15,1,5.996,0,21,0,0
544,67807.32,67920.00,112.68,190.203,27.652,1.561,22,0,68,19,2,9.894,0,22,0,0
545,67920.00,68034.00,114.00,175.953,26.025,3.802,21,0,58,20,1,10.943,0,21,0,0
546,68034.00,68146.00,112.00,210.922,26.266,1.677,24,0,69,16,4,13.941,0,24,0,0
547,68146.00,68301.00,155.00,248.563,28.820,2.191,26,0,85,25,6,16.639,0,26,0,0
548,68301.00,68417.32,116.32,220.734,27.268,3.096,24,0,75,20,4,15.290,0,24,0,0
549,68417.32,68530.00,112.68,174.016,23.371,1.295,22,0,65,14,2,11.243,0,20,0,2
550,68530.00,68645.66,115.66,198.719,25.619,2.474,23,0,67,19,3,11.692,0,22,1,0
551,68645.66,68759.00,113.34,203.797,29.244,3.536,24,0,64,24,4,9.294,0,23,1,0
552,68759.00,68875.66,116.66,171.938,23.092,1.976,21,0,69,14,1,7.645,0,21,0,0
