episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
276,39036.66,39153.00,116.34,281.203,35.176,5.299,29,0,88,23,9,18.138,0,25,2,2
277,39153.00,39269.00,116.00,234.242,31.912,3.183,26,0,75,22,6,13.191,0,24,0,2
278,39269.00,39487.00,218.00,390.789,46.126,4.916,37,0,107,39,17,32.679,0,34,1,2
279,39487.00,39606.00,119.00,219.477,32.056,4.066,24,0,74,23,4,12.892,0,24,0,0
280,39606.00,39724.66,118.66,213.828,28.210,1.716,23,0,75,22,3,14.541,0,23,0,0
281,39724.66,39887.00,162.34,244.031,36.086,6.932,28,0,74,26,8,16.339,0,28,0,0
282,39887.00,40127.00,240.00,409.828,46.470,1.675,37,0,125,36,17,29.531,0,33,1,3
283,40127.00,40246.00,119.00,229.469,28.555,3.066,25,0,65,25,5,14.690,0,25,0,0
284,40246.00,40412.32,166.32,326.688,44.354,10.249,31,0,99,31,11,19.337,0,28,2,1
285,40412.32,40529.00,116.68,268.703,34.431,1.900,28,0,77,27,8,15.590,0,27,1,0
286,40529.00,40685.66,156.66,235.539,30.500,3.249,27,0,71,26,7,16.189,0,26,1,0
287,40685.66,40894.66,209.00,287.836,35.402,3.716,30,0,87,24,10,23.085,0,26,2,2
288,40894.66,41007.32,112.66,210.461,31.698,3.866,25,0,59,22,5,11.842,0,23,2,0
289,41007.32,41125.00,117.68,245.922,32.215,4.732,26,0,82,22,6,13.491,0,25,0,1
290,41125.00,41258.34,133.34,239.938,27.382,2.299,25,0,78,27,5,13.042,0,24,1,0
291,41258.34,41371.00,112.66,228.367,28.688,1.591,26,0,69,21,6,13.941,0,25,0,1
292,41371.00,41483.32,112.32,246.930,31.988,4.949,26,0,76,24,6,16.339,0,26,0,0
293,41483.32,41601.32,118.00,206.406,29.538,2.691,24,0,66,19,4,10.793,0,24,0,0
294,41601.32,41714.32,113.00,221.859,40.277,6.057,26,0,63,21,6,13.191,0,24,1,1
295,41714.32,41830.00,115.68,262.953,34.233,4.249,28,0,77,25,8,18.888,0,28,0,0
296,41830.00,41948.00,118.00,229.117,26.297,0.816,25,0,80,20,5,13.941,0,23,1,1
297,41948.00,42100.32,152.32,220.461,27.371,1.666,25,0,75,19,5,12.892,0,24,1,0
298,42100.32,42218.32,118.00,257.906,31.647,1.733,27,0,89,18,7,16.789,0,26,0,1
299,42218.32,42337.32,119.00,286.633,32.013,2.516,29,0,91,27,9,19.038,0,29,0,0
300,42337.32,42508.32,171.00,368.422,40.236,2.741,34,0,108,38,14,28.182,0,33,1,0
301,42508.32,42660.00,151.68,240.195,27.214,0.716,26,0,84,21,6,13.191,0,25,0,1
302,42660.00,42778.32,118.32,187.609,27.207,3.782,23,0,63,16,3,7.945,0,22,1,0
303,42778.32,42895.32,117.00,225.023,29.579,2.999,24,0,75,24,4,12.142,0,23,1,0
304,42895.32,43068.66,173.34,287.086,34.851,1.766,30,0,93,26,10,22.036,0,29,1,0
305,43068.66,43185.66,117.00,203.102,26.250,2.533,23,0,73,18,3,12.292,0,21,1,1
306,43185.66,43345.66,160.00,281.945,29.098,0.600,28,0,90,28,8,18.738,0,28,0,0
307,43345.66,43508.32,162.66,231.391,29.235,2.683,25,0,74,25,5,14.541,0,25,0,0
308,43508.32,43568.32,60.00,162.672,21.431,1.300,20,0,58,17,0,10.193,0,19,0,1
309,43568.32,43678.00,109.68,226.953,26.300,1.250,25,0,82,17,5,12.442,0,24,0,1
310,43678.00,43796.66,118.66,230.242,26.702,0.567,25,0,82,21,5,14.241,0,24,0,1
311,43796.66,43913.00,116.34,202.188,28.551,1.966,23,0,71,18,3,10.193,0,22,1,0
312,43913.00,44086.32,173.32,306.328,36.842,4.357,31,0,93,24,11,19.787,0,30,1,0
313,44086.32,44200.00,113.68,268.852,29.741,2.749,27,0,87,21,7,19.038,0,27,0,0
314,44200.00,44319.66,119.66,247.469,28.188,0.583,27,0,85,17,7,14.541,0,26,1,0
315,44319.66,44488.00,168.34,269.867,33.626,6.148,27,0,84,25,7,19.937,0,27,0,0
316,44488.00,44602.66,114.66,207.977,30.751,4.099,25,0,58,23,5,11.842,0,23,0,2
317,44602.66,44774.32,171.66,239.711,33.306,3.458,28,0,73,24,8,16.639,0,26,0,2
318,44774.32,44929.32,155.00,226.430,28.358,2.691,25,0,68,23,5,14.840,0,23,0,2
319,44929.32,45047.66,118.34,182.227,24.858,0.742,24,0,61,18,4,9.444,0,23,1,0
320,45047.66,45164.66,117.00,174.945,27.438,4.949,22,0,57,16,2,8.844,0,22,0,0
321,45164.66,45277.32,112.66,247.953,31.094,3.083,27,0,75,22,7,12.442,0,27,0,0
322,45277.32,45390.00,112.68,269.672,31.480,4.491,27,0,87,26,7,21.136,0,27,0,0
323,45390.00,45502.00,112.00,237.516,26.544,1.550,25,0,81,21,5,14.990,0,25,0,0
324,45502.00,45616.66,114.66,207.984,27.242,3.158,24,0,68,20,4,11.093,0,22,2,0
325,45616.66,45733.66,117.00,216.000,26.028,0.853,25,0,67,17,5,11.692,0,24,1,0
326,45733.66,45848.32,114.66,232.938,30.709,4.741,26,0,73,23,6,13.641,0,26,0,0
327,45848.32,45963.66,115.34,293.102,30.974,1.906,29,0,88,30,9,23.535,0,26,3,0
328,45963.66,46080.66,117.00,248.609,31.229,4.114,26,0,78,23,6,17.089,0,26,0,0
329,46080.66,46242.00,161.34,261.594,30.695,1.204,27,0,89,22,7,13.941,0,27,0,0
330,46242.00,46409.00,167.00,285.258,39.088,3.111,29,0,96,24,9,19.787,0,28,1,0
331,46409.00,46575.66,166.66,222.406,27.025,1.020,24,0,76,22,4,13.791,0,24,0,0
332,46575.66,46692.00,116.34,173.836,25.761,1.513,22,0,55,19,2,9.594,0,22,0,0
333,46692.00,46859.66,167.66,264.320,30.649,0.151,27,0,89,26,7,15.290,0,27,0,0
334,46859.66,46972.32,112.66,217.367,31.540,5.368,25,0,73,18,5,10.643,0,24,1,0
335,46972.32,47138.66,166.34,205.398,27.766,2.208,24,0,64,17,4,11.692,0,23,0,1
336,47138.66,47251.32,112.66,245.813,28.248,2.768,25,0,84,22,5,17.389,0,25,0,0
337,47251.32,47413.00,161.68,291.508,32.239,2.007,29,0,94,26,9,19.487,0,29,0,0
338,47413.00,47530.66,117.66,172.086,25.697,2.626,22,0,54,17,2,11.243,0,21,1,0
339,47530.66,47642.66,112.00,240.133,32.857,2.375,26,0,82,20,6,13.641,0,25,1,0
340,47642.66,47809.32,166.66,280.297,30.638,3.161,27,0,90,29,7,18.438,0,27,0,0
341,47809.32,47925.32,116.00,271.023,32.483,3.495,28,0,84,23,8,19.487,0,27,0,1
342,47925.32,48093.00,167.68,221.148,32.529,1.037,24,0,80,20,4,12.142,0,24,0,0
343,48093.00,48263.32,170.32,265.094,35.127,2.525,29,0,75,29,9,17.838,0,29,0,0
344,48263.32,48381.66,118.34,230.836,28.676,1.505,25,0,74,23,5,12.292,0,23,2,0
345,48381.66,48495.66,114.00,222.016,28.552,1.422,24,0,78,20,4,12.142,0,24,0,0
346,48495.66,48615.32,119.66,244.969,26.527,1.539,25,0,78,22,5,16.040,0,25,0,0
347,48615.32,48780.66,165.34,245.391,30.880,0.886,26,0,80,26,6,15.590,0,26,0,0
348,48780.66,48895.00,114.34,196.805,24.188,0.602,23,0,68,16,3,9.444,0,22,1,0
349,48895.00,49063.32,168.32,258.844,33.978,3.302,29,0,80,27,9,13.641,0,26,3,0
350,49063.32,49235.32,172.00,283.641,34.249,3.311,30,0,90,28,10,16.789,0,27,0,3
351,49235.32,49352.00,116.68,236.898,27.447,2.458,25,0,81,20,5,14.391,0,25,0,0
352,49352.00,49512.26,160.26,272.156,35.794,3.228,28,0,89,25,8,18.588,0,26,0,2
353,49512.26,49684.32,172.06,287.766,41.247,7.550,31,0,88,26,11,20.087,0,30,1,0
354,49684.32,49855.32,171.00,229.320,29.184,1.689,26,0,79,19,6,11.243,0,24,1,1
355,49855.32,50002.00,146.68,233.422,34.725,2.241,27,0,73,23,7,12.892,0,27,0,0
356,50002.00,50114.00,112.00,198.016,26.647,2.575,23,0,62,21,3,10.493,0,22,1,0
357,50114.00,50314.32,200.32,331.766,36.162,1.171,32,0,102,30,12,25.184,0,32,0,0
358,50314.32,50433.66,119.34,226.656,26.357,2.375,24,0,76,23,4,15.290,0,24,0,0
359,50433.66,50595.32,161.66,296.180,34.748,1.120,30,0,98,24,10,19.487,0,28,0,2
360,50595.32,50712.32,117.00,246.508,30.219,1.053,27,0,83,18,7,13.941,0,25,1,1
361,50712.32,50827.66,115.34,205.844,24.930,0.937,23,0,68,16,3,11.992,0,23,0,0
362,50827.66,50993.32,165.66,276.828,31.546,2.977,28,0,86,28,8,17.688,0,26,2,0
363,50993.32,51156.00,162.68,255.078,30.211,3.161,26,0,84,24,6,17.688,0,25,1,0
364,51156.00,51274.32,118.32,228.078,25.976,1.990,24,0,74,25,4,15.140,0,24,0,0
365,51274.32,51393.66,119.34,206.734,25.264,0.769,24,0,71,18,4,9.294,0,24,0,0
366,51393.66,51508.32,114.66,175.211,27.010,4.415,22,0,58,16,2,6.596,0,21,1,0
367,51508.32,51682.66,174.34,287.609,35.534,2.475,29,0,90,27,9,17.239,0,29,0,0
368,51682.66,51853.66,171.00,254.930,27.998,0.502,27,0,77,24,7,18.288,0,25,2,0
369,51853.66,51968.32,114.66,224.344,30.635,3.612,25,0,72,21,5,10.193,0,24,0,1
370,51968.32,52130.66,162.34,306.094,31.718,1.589,30,0,99,27,10,22.186,0,29,0,1
371,52130.66,52292.66,162.00,274.586,46.796,9.649,29,0,93,19,9,17.389,0,26,0,3
372,52292.66,52465.32,172.66,250.977,30.537,3.562,26,0,83,25,6,18.438,0,26,0,0
373,52465.32,52583.66,118.34,264.984,31.507,1.422,28,0,78,24,8,15.590,0,28,0,0
374,52583.66,52698.00,114.34,196.172,34.888,2.901,23,0,58,19,3,17.089,0,23,0,0
375,52698.00,52862.32,164.32,274.727,30.862,1.171,28,0,94,25,8,17.089,0,27,0,1
376,52862.32,52977.32,115.00,256.711,32.685,3.486,27,0,76,24,7,19.487,0,26,1,0
377,52977.32,53181.66,204.34,261.398,37.041,1.856,29,0,77,27,9,20.237,0,26,1,3
378,53181.66,53388.66,207.00,328.703,35.258,2.274,31,0,108,29,11,21.286,0,31,0,0
379,53388.66,53561.14,172.48,268.234,32.406,2.040,28,0,91,24,8,17.688,0,25,0,3
380,53561.14,53676.00,114.86,225.000,28.538,3.060,24,0,74,21,4,15.140,0,24,0,0
381,53676.00,53793.66,117.66,195.648,28.129,1.137,23,0,65,18,3,10.193,0,23,0,0
382,53793.66,53910.00,116.34,194.375,23.948,0.452,22,0,66,18,2,13.042,0,22,0,0
383,53910.00,54029.66,119.66,268.766,30.104,0.886,26,0,86,28,6,21.286,0,25,0,1
384,54029.66,54147.66,118.00,218.719,26.595,2.107,23,0,80,19,3,15.590,0,23,0,0
385,54147.66,54261.32,113.66,233.547,26.077,1.589,24,0,78,22,4,18.138,0,24,0,0
386,54261.32,54430.00,168.68,258.500,28.767,0.268,27,0,82,24,7,16.789,0,26,1,0
387,54430.00,54597.66,167.66,260.813,33.098,6.045,27,0,85,27,7,14.990,0,26,1,0
388,54597.66,54766.00,168.34,249.063,29.295,1.304,26,0,88,20,6,14.990,0,26,0,0
389,54766.00,54885.00,119.00,193.242,26.910,2.291,23,0,57,23,3,9.444,0,22,0,1
390,54885.00,55054.00,169.00,343.102,35.337,2.834,32,0,96,38,12,24.434,0,29,3,0
391,55054.00,55222.32,168.32,236.094,29.090,2.609,25,0,79,21,5,15.590,0,25,0,0
392,55222.32,55339.66,117.34,200.695,23.363,0.870,22,0,70,19,2,12.442,0,22,0,0
393,55339.66,55506.00,166.34,279.945,31.960,2.793,28,0,86,27,8,19.337,0,26,1,1
394,55506.00,55670.00,164.00,257.266,27.548,0.552,26,0,89,22,6,14.990,0,26,0,0
395,55670.00,55833.00,163.00,265.602,30.156,0.569,28,0,86,24,8,15.740,0,27,1,0
396,55833.00,55952.00,119.00,221.258,27.119,1.630,25,0,78,19,5,11.243,0,25,0,0
397,55952.00,56064.32,112.32,219.727,29.668,4.164,24,0,76,20,4,11.243,0,24,0,0
398,56064.32,56182.00,117.68,244.297,29.286,1.614,27,0,78,18,7,15.890,0,23,3,1
399,56182.00,56291.66,109.66,244.023,26.544,1.555,25,0,86,21,5,16.339,0,25,0,0
400,56291.66,56459.66,168.00,280.375,31.575,1.840,28,0,93,19,8,16.639,0,28,0,0
401,56459.66,56577.00,117.34,175.164,23.478,1.488,21,0,61,17,1,8.844,0,21,0,0
402,56577.00,56691.66,114.66,261.836,29.981,3.002,27,0,87,21,7,20.387,0,27,0,0
403,56691.66,56863.66,172.00,259.977,28.372,0.803,26,0,90,21,6,17.539,0,26,0,0
404,56863.66,56980.00,116.34,233.594,27.859,1.873,25,0,72,25,5,14.990,0,25,0,0
405,56980.00,57097.00,117.00,192.344,22.683,0.184,22,0,60,19,2,11.243,0,22,0,0
406,57097.00,57214.66,117.66,209.930,25.424,2.442,23,0,67,21,3,13.191,0,23,0,0
407,57214.66,57375.66,161.00,197.492,25.220,1.539,23,0,69,16,3,12.142,0,22,0,1
408,57375.66,57490.32,114.66,218.711,28.373,0.284,25,0,66,16,5,10.943,0,24,1,0
409,57490.32,57663.32,173.00,305.758,37.694,7.676,30,0,97,29,10,19.937,0,28,2,0
410,57663.32,57821.66,158.34,224.203,27.279,2.609,24,0,75,19,4,16.040,0,23,0,1
411,57821.66,57976.00,154.34,255.984,27.795,1.304,26,0,84,25,6,20.237,0,26,0,0
412,57976.00,58086.66,110.66,236.953,28.565,1.539,25,0,76,22,5,14.541,0,24,0,1
413,58086.66,58254.66,168.00,328.102,34.588,3.111,31,0,105,29,11,21.886,0,31,0,0
414,58254.66,58371.66,117.00,207.031,25.428,1.438,23,0,72,17,3,13.791,0,23,0,0
415,58371.66,58487.66,116.00,227.781,27.324,2.341,25,0,70,23,5,12.742,0,25,0,0
416,58487.66,58605.00,117.34,205.773,29.181,1.405,25,0,65,21,5,15.290,0,23,0,2
417,58605.00,58714.00,109.00,188.922,22.813,0.819,22,0,64,18,2,10.943,0,22,0,0
418,58714.00,58876.00,162.00,219.289,25.191,0.502,24,0,76,22,4,15.140,0,23,1,0
419,58876.00,58990.32,114.32,166.023,23.566,1.990,21,0,56,15,1,9.894,0,20,1,0
420,58990.32,59108.32,118.00,179.508,22.850,0.803,21,0,65,14,1,12.142,0,21,0,0
421,59108.32,59224.66,116.34,204.617,23.910,0.719,23,0,69,18,3,13.941,0,22,0,1
422,59224.66,59397.00,172.34,250.180,30.627,3.997,26,0,82,23,6,13.641,0,26,0,0
423,59397.00,59506.00,109.00,198.828,24.515,0.518,23,0,76,15,3,10.643,0,23,0,0
424,59506.00,59625.32,119.32,235.852,29.634,4.164,25,0,77,24,5,15.740,0,25,0,0
425,59625.32,59795.00,169.68,278.383,32.312,1.321,28,0,91,28,8,16.040,0,28,0,0
426,59795.00,59912.32,117.32,187.461,22.332,0.334,22,0,65,16,2,12.142,0,22,0,0
427,59912.32,60028.66,116.34,217.188,28.021,3.913,24,0,79,16,4,9.894,0,23,0,1
428,60028.66,60143.66,115.00,235.156,29.727,1.739,26,0,80,20,6,11.842,0,26,0,0
429,60143.66,60308.00,164.34,285.984,30.233,0.602,29,0,94,27,9,20.687,0,28,0,1
430,60308.00,60524.32,216.32,400.125,40.251,2.927,37,0,122,33,17,33.578,0,36,0,1
431,60524.32,60641.32,117.00,221.813,27.615,2.542,25,0,76,20,5,12.592,0,24,1,0
432,60641.32,60813.32,172.00,223.891,27.841,2.626,25,0,78,18,5,15.740,0,24,0,1
433,60813.32,60983.32,170.00,231.813,25.930,0.937,25,0,88,20,5,10.943,0,25,0,0
434,60983.32,61101.66,118.34,177.125,22.318,0.184,22,0,63,11,2,9.744,0,21,0,1
435,61101.66,61217.66,116.00,252.625,29.913,2.843,27,0,76,23,7,13.941,0,27,0,0
436,61217.66,61336.66,119.00,180.219,25.305,1.171,23,0,60,18,3,8.994,0,21,1,1
437,61336.66,61456.32,119.66,201.875,24.908,1.405,23,0,73,17,3,11.542,0,23,0,0
438,61456.32,61615.32,159.00,257.984,30.689,2.709,27,0,88,25,7,15.590,0,27,0,0
439,61615.32,61781.00,165.68,287.078,32.091,2.960,29,0,97,26,9,19.188,0,28,0,1
440,61781.00,61900.00,119.00,253.984,30.678,2.960,27,0,83,25,7,14.840,0,25,1,1
441,61900.00,62058.00,158.00,204.453,25.395,1.371,24,0,77,17,4,12.442,0,24,0,0
442,62058.00,62177.32,119.32,195.781,25.476,1.990,23,0,65,22,3,11.243,0,23,0,0
443,62177.32,62331.00,153.68,270.516,31.586,3.612,28,0,89,28,8,16.639,0,28,0,0
444,62331.00,62494.00,163.00,211.656,26.211,2.090,24,0,78,20,4,10.793,0,23,0,1
445,62494.00,62662.32,168.32,252.875,27.899,0.343,27,0,82,23,7,14.391,0,27,0,0
446,62662.32,62775.00,112.68,211.172,24.959,1.973,23,0,73,22,3,11.842,0,23,0,0
447,62775.00,62944.66,169.66,280.969,33.502,3.361,29,0,96,27,9,17.089,0,28,0,1
448,62944.66,63107.32,162.66,254.297,28.399,1.388,27,0,84,22,7,17.988,0,27,0,0
449,63107.32,63280.00,172.68,272.453,29.116,1.120,28,0,88,26,8,22.785,0,28,0,0
450,63280.00,63391.32,111.32,186.547,25.455,2.977,22,0,63,20,2,7.945,0,22,0,0
451,63391.32,63505.66,114.34,216.641,26.132,1.003,24,0,78,19,4,11.393,0,23,0,1
452,63505.66,63618.00,112.34,243.391,29.919,4.448,25,0,82,22,5,13.941,0,25,0,0
453,63618.00,63732.32,114.32,266.656,29.917,1.647,28,0,85,22,8,15.740,0,27,0,1
454,63732.32,63878.32,146.00,212.234,28.451,3.980,24,0,72,21,4,10.193,0,24,0,0
455,63878.32,63990.00,111.68,199.828,25.308,2.325,23,0,67,20,3,11.093,0,23,0,0
456,63990.00,64104.66,114.66,211.500,25.623,1.614,24,0,72,17,4,13.341,0,23,0,1
457,64104.66,64218.00,113.34,164.141,22.459,1.329,21,0,59,15,1,10.343,0,20,0,1
458,64218.00,64337.32,119.32,211.359,26.117,2.040,24,0,66,22,4,13.791,0,23,1,0
459,64337.32,64456.66,119.34,202.969,28.926,3.863,24,0,65,21,4,9.444,0,23,1,0
460,64456.66,64569.66,113.00,220.609,25.226,1.070,24,0,73,21,4,13.491,0,23,1,0
461,64569.66,64738.00,168.34,288.375,35.390,5.385,30,0,91,26,10,19.637,0,30,0,0
462,64738.00,64897.00,159.00,236.094,27.146,1.154,26,0,84,19,6,15.290,0,25,0,1
463,64897.00,65005.66,108.66,209.969,26.213,3.211,23,0,73,17,3,18.288,0,22,0,1
464,65005.66,65120.66,115.00,249.813,28.776,1.789,26,0,80,22,6,18.288,0,26,0,0
465,65120.66,65234.32,113.66,254.016,28.899,2.776,26,0,81,22,6,18.588,0,25,1,0
466,65234.32,65397.00,162.68,230.703,26.146,1.154,25,0,82,21,5,11.692,0,25,0,0
467,65397.00,65567.66,170.66,283.906,32.786,3.596,29,0,90,23,9,19.337,0,29,0,0
468,65567.66,65680.32,112.66,231.828,26.693,1.706,25,0,80,19,5,12.892,0,25,0,0
469,65680.32,65849.00,168.68,243.000,31.386,4.765,26,0,85,17,6,17.089,0,25,0,1
470,65849.00,66075.66,226.66,349.672,39.982,3.947,33,0,108,33,13,26.233,0,30,0,3
471,66075.66,66246.00,170.34,302.938,35.284,5.267,30,0,91,32,10,21.886,0,29,1,0
472,66246.00,66361.00,115.00,262.125,29.874,2.893,27,0,87,23,7,16.040,0,27,0,0
473,66361.00,66472.00,111.00,186.938,24.398,2.408,22,0,63,17,2,10.643,0,22,0,0
474,66472.00,66591.32,119.32,243.469,29.079,1.087,26,0,87,21,6,15.590,0,26,0,0
475,66591.32,66704.32,113.00,186.016,22.433,0.351,22,0,63,16,2,8.544,0,22,0,0
476,66704.32,66900.66,196.34,313.516,38.234,7.108,31,0,99,25,11,22.335,0,30,0,1
477,66900.66,67017.66,117.00,213.922,25.164,1.170,24,0,78,17,4,11.992,0,24,0,0
478,67017.66,67221.66,204.00,316.734,33.012,1.890,31,0,100,29,11,22.785,0,30,0,1
479,67221.66,67334.00,112.34,232.438,27.482,1.806,25,0,79,18,5,14.241,0,23,1,1
480,67334.00,67453.00,119.00,167.500,22.693,1.706,21,0,56,18,1,9.294,0,21,0,0
481,67453.00,67571.32,118.32,257.484,27.331,0.769,26,0,85,23,6,18.588,0,26,0,0
482,67571.32,67734.66,163.34,279.203,35.169,4.197,28,0,87,30,8,21.286,0,28,0,0
483,67734.66,67897.66,163.00,281.391,38.899,3.277,28,0,92,29,8,19.188,0,27,0,1
484,67897.66,68058.32,160.66,281.641,33.616,1.087,29,0,91,25,9,16.040,0,28,0,1
485,68058.32,68174.66,116.34,201.734,23.660,1.672,22,0,72,18,2,13.341,0,22,0,0
486,68174.66,68289.00,114.34,207.156,26.204,3.228,23,0,71,18,3,12.892,0,23,0,0
487,68289.00,68464.66,175.66,269.594,32.839,4.783,28,0,91,27,8,15.740,0,27,1,0
488,68464.66,68583.32,118.66,212.625,27.384,3.311,24,0,71,21,4,10.193,0,23,1,0
489,68583.32,68701.00,117.68,214.719,26.127,1.639,24,0,68,20,4,13.791,0,23,1,0
490,68701.00,68868.66,167.66,268.188,29.362,1.371,28,0,86,27,8,19.337,0,28,0,0
491,68868.66,68988.32,119.66,274.672,30.411,1.422,28,0,93,24,8,18.288,0,27,0,1
492,68988.32,69101.32,113.00,189.047,24.343,1.856,22,0,68,18,2,10.793,0,22,0,0
493,69101.32,69219.32,118.00,266.000,32.352,3.880,28,0,83,25,8,16.639,0,28,0,0
494,69219.32,69335.66,116.34,240.797,36.719,3.746,26,0,85,23,6,13.641,0,26,0,0
495,69335.66,69446.32,110.66,181.203,21.889,0.895,21,0,69,18,1,10.943,0,21,0,0
496,69446.32,69556.00,109.68,170.891,25.893,1.906,21,0,62,17,1,12.442,0,21,0,0
497,69556.00,69707.00,151.00,232.328,29.499,4.532,25,0,75,19,5,16.789,0,25,0,0
498,69707.00,69926.66,219.66,336.969,42.680,5.727,34,0,111,24,14,24.734,0,31,0,3
499,69926.66,70087.66,161.00,240.203,26.742,0.744,26,0,88,22,6,15.590,0,25,0,1
500,70087.66,70198.32,110.66,208.328,26.066,1.747,24,0,74,15,4,9.294,0,22,0,2
501,70198.32,70356.00,157.68,217.328,24.681,0.686,24,0,82,15,4,14.840,0,24,0,0
502,70356.00,70521.66,165.66,302.938,33.266,2.659,30,0,96,28,10,25.933,0,30,0,0
503,70521.66,70641.32,119.66,241.250,34.175,3.512,26,0,75,20,6,17.239,0,25,0,1
504,70641.32,70761.00,119.68,232.922,26.489,0.995,25,0,81,18,5,12.892,0,25,0,0
505,70761.00,70933.00,172.00,242.266,30.800,3.127,26,0,81,23,6,17.988,0,25,0,1
506,70933.00,71097.66,164.66,298.063,30.611,1.555,29,0,92,27,9,22.935,0,29,0,0
507,71097.66,71268.66,171.00,302.859,32.405,2.358,30,0,97,27,10,22.635,0,30,0,0
508,71268.66,71429.66,161.00,281.938,31.316,0.619,28,0,97,26,8,19.637,0,28,0,0
509,71429.66,71543.32,113.66,209.156,30.853,1.254,23,0,71,19,3,15.440,0,22,1,0
510,71543.32,71685.60,142.28,237.234,29.347,2.776,26,0,81,21,6,14.541,0,25,1,0
511,71685.60,71799.66,114.06,206.984,24.164,0.669,23,0,77,17,3,13.791,0,22,0,1
512,71799.66,71963.00,163.34,284.672,32.554,2.509,29,0,96,24,9,19.787,0,29,0,0
513,71963.00,72072.32,109.32,222.156,32.115,5.059,25,0,65,20,5,18.588,0,24,1,0
514,72072.32,72243.00,170.68,274.594,29.136,1.087,28,0,93,25,8,19.487,0,28,0,0
515,72243.00,72390.66,147.66,246.016,31.036,1.823,26,0,83,23,6,17.988,0,23,1,2
516,72390.66,72548.66,158.00,251.578,30.052,4.071,26,0,79,26,6,18.288,0,26,0,0
517,72548.66,72668.00,119.34,261.953,32.034,5.059,27,0,88,22,7,17.688,0,27,0,0
518,72668.00,72836.32,168.32,211.313,27.893,1.906,24,0,72,19,4,11.243,0,24,0,0
519,72836.32,73051.00,214.68,315.531,36.176,4.683,29,0,98,36,9,22.186,0,29,0,0
520,73051.00,73169.00,118.00,212.547,30.343,1.288,24,0,77,19,4,14.840,0,24,0,0
521,73169.00,73341.32,172.32,324.750,40.166,7.634,32,0,100,31,12,21.886,0,31,0,1
522,73341.32,73459.00,117.68,256.688,31.424,4.958,26,0,83,22,6,20.237,0,26,0,0
523,73459.00,73625.66,166.66,286.891,37.979,5.519,28,0,96,27,8,19.337,0,28,0,0
524,73625.66,73742.32,116.66,228.906,27.557,2.575,24,0,80,21,4,16.789,0,24,0,0
525,73742.32,73856.32,114.00,233.141,27.752,0.970,26,0,80,17,6,13.941,0,24,0,2
526,73856.32,74079.66,223.34,342.000,35.210,1.957,33,0,113,26,13,25.633,0,32,0,1
527,74079.66,74199.00,119.34,211.203,25.309,1.823,23,0,72,22,3,12.613,0,23,0,0
528,74199.00,74370.32,171.32,233.109,29.803,2.191,25,0,83,19,5,18.498,0,25,0,0
529,74370.32,74529.66,159.34,239.391,29.357,3.194,26,0,85,22,6,14.438,0,26,0,0
530,74529.66,74648.32,118.66,236.500,28.234,3.077,25,0,80,22,5,13.535,0,25,0,0
531,74648.32,74822.66,174.34,253.719,30.814,3.629,27,0,84,25,7,18.348,0,27,0,0
532,74822.66,74993.00,170.34,288.781,33.375,3.211,29,0,90,29,9,20.303,0,27,1,1
533,74993.00,75108.66,115.66,216.875,26.766,1.204,25,0,66,19,5,10.979,0,24,1,0
534,75108.66,75219.32,110.66,200.203,23.914,0.870,23,0,66,19,3,10.828,0,23,0,0
535,75219.32,75336.32,117.00,205.781,29.541,4.815,23,0,73,20,3,12.332,0,23,0,0
536,75336.32,75504.00,167.68,294.203,32.645,2.517,30,0,96,27,10,21.656,0,30,0,0
537,75504.00,75621.32,117.32,195.250,24.949,1.856,23,0,68,17,3,14.137,0,21,0,2
538,75621.32,75779.00,157.68,225.688,27.107,1.054,26,0,84,13,6,12.482,0,23,0,3
539,75779.00,75936.32,157.32,254.125,34.092,1.990,27,0,91,25,7,15.189,0,27,0,0
540,75936.32,76049.00,112.68,269.203,32.809,4.105,28,0,92,21,8,16.693,0,27,1,0
541,76049.00,76205.32,156.32,274.531,33.018,2.400,29,0,92,25,9,17.295,0,27,2,0
542,76205.32,76320.32,115.00,255.594,36.125,6.781,27,0,82,21,7,19.551,0,27,0,0
543,76320.32,76437.32,117.00,212.719,28.656,3.479,23,0,74,22,3,15.189,0,23,0,0
544,76437.32,76605.32,168.00,250.422,29.969,1.873,26,0,89,23,6,16.543,0,26,0,0
545,76605.32,76758.00,152.68,273.000,35.266,2.634,28,0,94,25,8,19.400,0,27,0,1
546,76758.00,76924.32,166.32,228.359,25.861,0.819,25,0,76,18,5,13.385,0,24,1,0
547,76924.32,77092.66,168.34,256.375,28.486,1.890,26,0,86,25,6,17.596,0,26,0,0
548,77092.66,77211.32,118.66,153.906,21.535,0.033,21,0,58,11,1,3.158,0,19,0,2
549,77211.32,77331.00,119.68,248.984,30.500,4.281,26,0,83,23,6,14.889,0,26,0,0
550,77331.00,77447.32,116.32,200.047,23.816,0.301,23,0,74,16,3,12.031,0,22,0,1
551,77447.32,77561.00,113.68,214.672,25.424,1.355,24,0,75,19,4,12.633,0,24,0,0
552,77561.00,77679.66,118.66,254.656,28.107,1.054,27,0,87,21,7,16.994,0,27,0,0
