episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
276,39127.00,39237.66,110.66,164.211,22.403,1.200,21,0,54,15,1,7.945,0,20,1,0
277,39237.66,39356.66,119.00,231.516,32.102,2.583,26,0,75,21,6,13.191,0,25,1,0
278,39356.66,39525.32,168.66,261.508,30.839,2.849,27,0,88,21,7,15.890,0,27,0,0
279,39525.32,39687.66,162.34,196.906,29.146,3.066,25,0,60,22,5,10.343,0,24,1,0
280,39687.66,39856.00,168.34,251.133,30.989,1.825,27,0,85,23,7,14.391,0,26,0,1
281,39856.00,39970.00,114.00,206.469,28.557,2.000,23,0,66,19,3,13.941,0,23,0,0
282,39970.00,40080.66,110.66,237.461,30.581,5.549,25,0,79,21,5,15.740,0,25,0,0
283,40080.66,40249.32,168.66,280.438,32.640,2.649,28,0,90,25,8,16.639,0,28,0,0
284,40249.32,40362.32,113.00,185.523,26.330,4.341,22,0,59,20,2,10.643,0,22,0,0
285,40362.32,40473.66,111.34,191.344,28.700,5.124,23,0,62,20,3,9.894,0,22,1,0
286,40473.66,40586.00,112.34,220.789,27.241,0.983,25,0,78,19,5,11.093,0,23,1,1
287,40586.00,40751.66,165.66,285.867,41.666,1.033,28,0,93,29,8,16.789,0,28,0,0
288,40751.66,40864.00,112.34,218.148,28.546,4.466,24,0,74,21,4,11.243,0,23,1,0
289,40864.00,41034.32,170.32,246.742,27.203,1.116,26,0,82,24,6,14.990,0,24,2,0
290,41034.32,41204.00,169.68,295.531,36.163,5.682,30,0,91,26,10,21.136,0,28,1,1
291,41204.00,41315.66,111.66,217.680,40.300,5.132,25,0,68,21,5,10.643,0,22,1,2
292,41315.66,41433.66,118.00,312.594,33.596,3.416,30,0,95,29,10,23.385,0,29,1,0
293,41433.66,41545.32,111.66,224.023,29.437,2.583,25,0,73,21,5,14.690,0,22,1,2
294,41545.32,41655.66,110.34,220.305,28.409,1.916,24,0,76,20,4,9.444,0,24,0,0
295,41655.66,41771.32,115.66,217.469,28.438,0.850,24,0,70,22,4,16.040,0,23,1,0
296,41771.32,41881.00,109.68,215.539,27.337,3.349,24,0,71,21,4,11.542,0,24,0,0
297,41881.00,41997.32,116.32,242.914,36.104,2.325,26,0,72,24,6,14.990,0,25,1,0
298,41997.32,42164.32,167.00,238.570,26.015,0.517,25,0,84,23,5,12.892,0,25,0,0
299,42164.32,42279.32,115.00,185.023,39.845,3.266,24,0,61,19,4,10.493,0,23,1,0
300,42279.32,42390.32,111.00,191.164,29.766,0.267,22,0,65,17,2,8.844,0,22,0,0
301,42390.32,42554.32,164.00,292.344,35.223,2.575,29,0,92,28,9,18.738,0,28,1,0
302,42554.32,42721.66,167.34,242.383,30.254,2.116,26,0,80,24,6,19.038,0,25,1,0
303,42721.66,42839.66,118.00,244.531,31.657,2.666,27,0,72,23,7,14.690,0,25,0,2
304,42839.66,43010.66,171.00,253.883,30.564,3.483,27,0,84,22,7,15.440,0,25,2,0
305,43010.66,43127.66,117.00,224.102,33.098,0.600,25,0,82,17,5,11.542,0,25,0,0
306,43127.66,43242.66,115.00,250.031,30.798,1.766,26,0,81,22,6,17.688,0,26,0,0
307,43242.66,43357.00,114.34,259.492,40.700,7.632,28,0,78,23,8,16.939,0,26,2,0
308,43357.00,43528.66,171.66,240.930,30.525,2.000,26,0,81,20,6,14.840,0,25,0,1
309,43528.66,43639.00,110.34,210.125,23.615,0.450,23,0,68,18,3,16.040,0,22,0,1
310,43639.00,43806.32,167.32,312.539,31.553,0.383,30,0,96,31,10,19.937,0,30,0,0
311,43806.32,43919.00,112.68,205.742,28.981,2.991,23,0,72,19,3,10.943,0,23,0,0
312,43919.00,44083.32,164.32,285.953,32.298,1.166,29,0,94,24,9,21.436,0,28,0,1
313,44083.32,44197.32,114.00,245.086,32.922,4.882,27,0,75,20,7,14.690,0,25,2,0
314,44197.32,44312.66,115.34,252.531,39.774,7.617,27,0,82,19,7,17.239,0,25,1,1
315,44312.66,44431.00,118.34,210.594,27.501,2.433,24,0,75,19,4,11.992,0,24,0,0
316,44431.00,44545.32,114.32,224.273,27.929,1.583,25,0,79,18,5,11.842,0,24,1,0
317,44545.32,44660.00,114.68,200.203,26.722,0.633,24,0,63,20,4,11.093,0,23,1,0
318,44660.00,44777.32,117.32,238.734,26.764,0.766,26,0,79,20,6,13.941,0,26,0,0
319,44777.32,44893.66,116.34,247.797,29.622,3.133,26,0,79,25,6,14.840,0,26,0,0
320,44893.66,45010.00,116.34,180.141,29.539,7.065,22,0,57,20,2,11.393,0,21,0,1
321,45010.00,45122.66,112.66,245.625,28.763,2.458,26,0,81,21,6,15.290,0,25,0,1
322,45122.66,45292.00,169.34,236.445,33.301,2.583,26,0,80,20,6,13.042,0,24,1,1
323,45292.00,45459.32,167.32,217.594,26.510,2.383,24,0,74,21,4,13.341,0,23,0,1
324,45459.32,45622.32,163.00,263.055,29.658,0.542,27,0,85,28,7,17.089,0,27,0,0
325,45622.32,45788.00,165.68,265.719,30.876,1.883,27,0,90,21,7,19.787,0,27,0,0
326,45788.00,45962.00,174.00,263.500,31.313,2.649,28,0,76,29,8,15.140,0,25,3,0
327,45962.00,46159.00,197.00,310.039,34.364,3.374,30,0,98,29,10,22.785,0,30,0,0
328,46159.00,46276.00,117.00,221.859,25.691,0.467,25,0,77,19,5,13.491,0,23,1,1
329,46276.00,46495.66,219.66,367.414,41.051,3.833,35,0,110,33,15,26.383,0,33,1,1
330,46495.66,46613.32,117.66,190.883,24.426,1.933,22,0,68,21,2,10.643,0,22,0,0
331,46613.32,46728.00,114.68,228.117,32.042,2.916,25,0,67,25,5,12.742,0,24,1,0
332,46728.00,46843.32,115.32,212.305,24.050,1.050,23,0,65,22,3,14.840,0,22,1,0
333,46843.32,46959.66,116.34,210.406,24.199,0.200,23,0,77,20,3,12.742,0,23,0,0
334,46959.66,47077.32,117.66,208.422,28.361,1.516,24,0,77,17,4,8.544,0,21,0,3
335,47077.32,47240.66,163.34,225.414,33.108,2.116,24,0,79,22,4,12.442,0,24,0,0
336,47240.66,47407.66,167.00,291.953,31.277,0.667,29,0,94,24,9,19.637,0,27,2,0
337,47407.66,47526.00,118.34,236.758,28.848,2.783,26,0,67,25,6,14.690,0,24,2,0
338,47526.00,47694.66,168.66,302.531,34.619,3.632,30,0,94,27,10,22.335,0,28,2,0
339,47694.66,47814.32,119.66,215.672,26.280,0.783,24,0,72,23,4,11.542,0,24,0,0
340,47814.32,47985.00,170.68,248.961,31.801,2.099,27,0,79,25,7,14.840,0,26,1,0
341,47985.00,48099.32,114.32,206.672,28.381,1.316,24,0,68,15,4,11.842,0,23,0,1
342,48099.32,48270.00,170.68,262.078,30.646,1.116,27,0,93,17,7,15.590,0,27,0,0
343,48270.00,48378.32,108.32,172.641,24.301,1.633,22,0,55,17,2,9.744,0,21,0,1
344,48378.32,48491.32,113.00,191.672,26.104,2.491,23,0,58,20,3,13.341,0,22,1,0
345,48491.32,48650.00,158.68,260.891,27.677,1.683,26,0,86,24,6,15.590,0,26,0,0
346,48650.00,48818.00,168.00,292.875,38.192,2.033,30,0,96,21,10,21.736,0,26,0,4
347,48818.00,48931.66,113.66,262.477,30.334,1.416,27,0,79,25,7,15.590,0,25,1,1
348,48931.66,49046.00,114.34,253.086,31.913,4.116,27,0,79,22,7,14.690,0,24,0,3
349,49046.00,49163.66,117.66,274.984,36.854,4.782,28,0,84,26,8,17.838,0,28,0,0
350,49163.66,49323.00,159.34,213.625,30.313,3.824,26,0,68,22,6,11.842,0,26,0,0
351,49323.00,49442.32,119.32,209.859,25.902,1.400,24,0,70,17,4,13.791,0,24,0,0
352,49442.32,49607.00,164.68,273.422,28.444,1.450,27,0,88,23,7,19.637,0,27,0,0
353,49607.00,49759.00,152.00,260.352,28.235,0.100,27,0,89,22,7,14.690,0,26,0,1
354,49759.00,49873.32,114.32,227.492,31.845,4.372,25,0,78,19,5,15.140,0,24,0,1
355,49873.32,49990.00,116.68,241.266,31.534,6.522,25,0,78,24,5,15.440,0,25,0,0
356,49990.00,50212.66,222.66,375.227,41.714,0.719,35,0,113,34,15,31.929,0,33,0,2
357,50212.66,50327.66,115.00,194.797,25.593,2.475,23,0,64,21,3,8.395,0,21,0,2
358,50327.66,50481.00,153.34,252.609,28.129,1.137,26,0,87,21,6,12.592,0,26,0,0
359,50481.00,50655.32,174.32,264.648,28.121,0.619,27,0,92,23,7,17.089,0,27,0,0
360,50655.32,50818.00,162.68,257.734,31.589,1.455,27,0,89,19,7,16.339,0,25,0,2
361,50818.00,50991.66,173.66,247.469,30.314,2.157,27,0,85,22,7,13.042,0,25,0,2
362,50991.66,51108.00,116.34,177.641,24.580,1.914,21,0,65,18,1,8.245,0,20,1,0
363,51108.00,51224.32,116.32,230.375,28.134,2.983,25,0,79,20,5,12.442,0,25,0,0
364,51224.32,51400.66,176.34,340.953,36.990,2.943,32,0,108,30,12,23.535,0,31,0,1
365,51400.66,51520.32,119.66,205.695,33.873,5.301,25,0,64,23,5,14.391,0,24,1,0
366,51520.32,51683.66,163.34,248.320,35.288,6.329,26,0,84,25,6,17.688,0,26,0,0
367,51683.66,51798.66,115.00,215.430,28.818,3.846,25,0,64,21,5,14.241,0,25,0,0
368,51798.66,51967.00,168.34,285.188,35.515,4.540,29,0,93,26,9,19.487,0,28,1,1
369,51967.00,52080.00,113.00,239.281,30.920,3.445,25,0,79,20,5,13.042,0,24,0,1
370,52080.00,52189.32,109.32,167.914,24.558,1.689,21,0,62,12,1,8.994,0,18,1,2
371,52189.32,52304.00,114.68,229.438,29.695,3.711,26,0,66,23,6,13.641,0,26,0,0
372,52304.00,52469.32,165.32,317.992,35.887,3.796,31,0,100,32,11,21.886,0,31,0,0
373,52469.32,52639.32,170.00,279.297,31.149,2.124,28,0,91,22,8,18.438,0,28,0,0
374,52639.32,52807.32,168.00,274.102,29.529,1.037,28,0,90,22,8,16.189,0,28,0,0
375,52807.32,52922.00,114.68,191.391,25.442,1.865,22,0,63,18,2,10.343,0,21,1,0
376,52922.00,53094.66,172.66,290.586,31.644,1.656,28,0,93,24,8,19.937,0,28,0,0
377,53094.66,53267.00,172.34,285.891,35.827,3.085,29,0,80,31,9,20.687,0,29,0,0
378,53267.00,53386.66,119.66,238.125,33.482,4.515,25,0,80,23,5,14.541,0,25,0,0
379,53386.66,53506.00,119.34,220.008,31.377,2.024,26,0,68,24,6,15.290,0,23,1,2
380,53506.00,53666.66,160.66,292.188,33.103,3.010,29,0,96,26,9,22.036,0,28,1,0
381,53666.66,53782.32,115.66,218.727,28.297,2.241,25,0,67,24,5,14.541,0,25,0,0
382,53782.32,53953.32,171.00,285.633,31.976,1.990,29,0,89,27,9,17.089,0,26,2,1
383,53953.32,54118.32,165.00,230.680,26.995,1.873,25,0,84,17,5,12.742,0,24,0,1
384,54118.32,54287.32,169.00,255.359,32.557,2.575,27,0,86,23,7,15.590,0,27,0,0
385,54287.32,54459.32,172.00,241.242,36.977,2.308,26,0,79,23,6,13.941,0,23,3,0
386,54459.32,54630.00,170.68,286.594,34.153,3.679,29,0,94,24,9,20.537,0,29,0,0
387,54630.00,54800.32,170.32,328.883,35.023,4.524,30,0,99,36,10,23.085,0,30,0,0
388,54800.32,54918.32,118.00,250.898,27.033,0.033,27,0,73,24,7,15.740,0,27,0,0
389,54918.32,55031.32,113.00,200.680,26.790,2.676,23,0,64,21,3,10.043,0,22,1,0
390,55031.32,55193.66,162.34,231.008,27.856,0.552,26,0,87,15,6,14.541,0,23,0,3
391,55193.66,55304.66,111.00,215.273,29.644,3.579,24,0,76,13,4,12.442,0,23,1,0
392,55304.66,55424.32,119.66,214.508,30.790,3.177,24,0,76,18,4,12.592,0,23,0,1
393,55424.32,55541.32,117.00,225.820,26.581,2.575,24,0,80,20,4,12.592,0,24,0,0
394,55541.32,55754.00,212.68,304.727,32.874,2.391,30,0,101,24,10,20.087,0,30,0,0
395,55754.00,55870.32,116.32,235.906,29.056,3.077,25,0,80,19,5,14.241,0,25,0,0
396,55870.32,55989.32,119.00,193.484,26.666,3.604,22,0,67,18,2,13.042,0,22,0,0
397,55989.32,56106.32,117.00,213.617,25.290,0.794,23,0,77,16,3,14.091,0,23,0,0
398,56106.32,56272.00,165.68,292.289,35.708,3.144,29,0,99,24,9,23.535,0,28,0,1
399,56272.00,56442.00,170.00,253.820,29.506,2.893,26,0,86,23,6,17.539,0,26,0,0
400,56442.00,56559.66,117.66,224.539,26.943,1.957,25,0,78,20,5,11.692,0,25,0,0
401,56559.66,56677.32,117.66,266.398,29.945,2.860,27,0,86,25,7,19.637,0,25,1,1
402,56677.32,56848.00,170.68,303.656,32.283,2.274,30,0,98,29,10,22.036,0,30,0,0
403,56848.00,56967.32,119.32,260.563,30.060,2.074,27,0,87,22,7,13.641,0,27,0,0
404,56967.32,57124.00,156.68,197.578,25.063,0.886,24,0,60,26,4,13.191,0,24,0,0
405,57124.00,57236.32,112.32,199.984,23.116,0.117,23,0,66,19,3,11.093,0,23,0,0
406,57236.32,57348.32,112.00,191.563,23.660,1.672,22,0,66,16,2,11.692,0,22,0,0
407,57348.32,57459.00,110.68,212.391,25.544,1.555,23,0,69,17,3,13.341,0,23,0,0
408,57459.00,57571.66,112.66,190.484,23.742,0.242,22,0,63,17,2,11.992,0,22,0,0
409,57571.66,57777.66,206.00,301.000,31.129,1.137,30,0,98,25,10,20.687,0,29,0,1
410,57777.66,57891.66,114.00,188.281,23.263,0.184,22,0,64,16,2,10.643,0,22,0,0
411,57891.66,58096.32,204.66,243.430,32.306,0.769,26,0,83,21,6,16.189,0,26,0,0
412,58096.32,58264.40,168.08,248.242,31.850,2.633,26,0,80,24,6,15.590,0,24,1,1
413,58264.40,58437.66,173.26,237.672,27.159,2.124,25,0,79,20,5,14.690,0,25,0,0
414,58437.66,58606.32,168.66,214.414,28.421,3.813,24,0,70,22,4,13.042,0,23,0,1
415,58606.32,58723.40,117.08,199.648,25.172,1.806,23,0,74,15,3,8.844,0,21,0,2
416,58723.40,58889.32,165.92,254.484,30.499,4.532,26,0,87,25,6,16.939,0,26,0,0
417,58889.32,59059.00,169.68,255.641,28.992,1.881,27,0,85,24,7,15.440,0,27,0,0
418,59059.00,59173.00,114.00,227.391,29.245,1.254,24,0,77,22,4,12.892,0,23,0,1
419,59173.00,59340.00,167.00,285.750,29.762,1.271,28,0,96,28,8,16.339,0,28,0,0
420,59340.00,59452.32,112.32,215.992,27.013,1.020,24,0,73,19,4,11.393,0,24,0,0
421,59452.32,59566.32,114.00,210.070,26.789,2.810,24,0,66,20,4,12.142,0,24,0,0
422,59566.32,59681.00,114.68,240.453,25.770,0.753,25,0,82,22,5,15.740,0,25,0,0
423,59681.00,59837.32,156.32,243.063,28.191,2.208,25,0,84,22,5,13.941,0,25,0,0
424,59837.32,60004.32,167.00,247.719,27.563,1.438,26,0,84,22,6,16.939,0,25,0,1
425,60004.32,60150.00,145.68,213.563,24.396,0.334,24,0,79,19,4,13.641,0,24,0,0
426,60150.00,60322.66,172.66,248.313,27.025,1.020,26,0,88,19,6,12.442,0,26,0,0
427,60322.66,60489.32,166.66,261.500,30.708,2.224,27,0,85,26,7,19.337,0,27,0,0
428,60489.32,60606.66,117.34,219.281,25.042,1.045,24,0,78,19,4,16.639,0,24,0,0
429,60606.66,60767.66,161.00,236.984,28.813,0.819,27,0,71,28,7,15.740,0,26,1,0
430,60767.66,60885.00,117.34,210.375,23.797,0.803,23,0,75,18,3,13.791,0,23,0,0
431,60885.00,61054.00,169.00,287.719,30.876,1.756,29,0,92,28,9,18.888,0,29,0,0
432,61054.00,61172.66,118.66,240.641,27.719,1.221,26,0,86,16,6,15.290,0,26,0,0
433,61172.66,61285.32,112.66,187.203,24.112,1.120,22,0,64,16,2,10.643,0,22,0,0
434,61285.32,61400.32,115.00,204.578,29.825,2.776,24,0,74,16,4,12.892,0,23,0,1
435,61400.32,61608.32,208.00,274.625,30.820,1.806,29,0,90,26,9,17.389,0,28,0,1
436,61608.32,61770.66,162.34,263.297,28.146,1.154,27,0,88,23,7,17.239,0,26,1,0
437,61770.66,61931.32,160.66,239.141,25.664,0.669,25,0,86,21,5,14.091,0,25,0,0
438,61931.32,62047.32,116.00,164.031,23.245,2.258,21,0,64,13,1,5.696,0,21,0,0
439,62047.32,62160.66,113.34,209.141,28.331,4.298,24,0,66,20,4,10.943,0,24,0,0
440,62160.66,62332.32,171.66,230.219,26.461,1.472,25,0,80,20,5,15.290,0,25,0,0
441,62332.32,62504.66,172.34,257.672,28.846,1.723,27,0,89,24,7,15.740,0,26,0,1
442,62504.66,62672.00,167.34,278.922,29.614,0.619,29,0,93,24,9,21.136,0,27,1,1
443,62672.00,62786.32,114.32,170.031,23.513,1.020,22,0,59,19,2,5.996,0,22,0,0
444,62786.32,62899.00,112.68,199.547,24.743,1.756,23,0,66,20,3,10.043,0,23,0,0
445,62899.00,63065.66,166.66,296.031,30.343,1.338,29,0,99,27,9,22.485,0,29,0,0
446,63065.66,63269.32,203.66,308.750,35.108,3.194,31,0,103,26,11,22.335,0,29,0,2
447,63269.32,63386.32,117.00,204.328,26.502,2.994,23,0,71,21,3,12.292,0,23,0,0
448,63386.32,63557.32,171.00,247.344,27.396,0.903,26,0,80,20,6,14.541,0,26,0,0
449,63557.32,63671.66,114.34,238.547,29.249,1.723,27,0,70,21,7,14.541,0,24,2,1
450,63671.66,63841.32,169.66,256.656,29.926,1.940,27,0,90,25,7,15.590,0,27,0,0
451,63841.32,63960.32,119.00,296.266,31.713,2.174,29,0,95,27,9,22.785,0,29,0,0
452,63960.32,64165.32,205.00,333.547,37.093,2.609,32,0,98,36,12,24.734,0,32,0,0
453,64165.32,64322.32,157.00,246.453,26.614,0.619,26,0,85,24,6,15.740,0,26,0,0
454,64322.32,64484.32,162.00,262.719,32.264,4.097,28,0,89,22,8,18.888,0,27,0,1
455,64484.32,64634.32,150.00,276.141,28.677,1.689,27,0,91,25,7,22.186,0,27,0,0
456,64634.32,64743.32,109.00,212.641,24.498,0.502,24,0,78,18,4,13.341,0,24,0,0
457,64743.32,64903.66,160.34,238.813,30.191,1.856,26,0,84,18,6,14.690,0,24,1,1
458,64903.66,65017.66,114.00,230.109,29.473,3.444,25,0,77,19,5,14.241,0,25,0,0
459,65017.66,65185.32,167.66,240.234,27.109,2.124,25,0,84,23,5,16.939,0,25,0,0
460,65185.32,65345.66,160.34,292.031,32.241,2.090,30,0,97,25,10,20.537,0,29,0,1
461,65345.66,65461.00,115.34,248.547,30.235,3.646,26,0,77,26,6,17.239,0,25,0,1
462,65461.00,65631.66,170.66,313.234,35.124,1.639,32,0,103,27,12,22.335,0,28,0,4
463,65631.66,65744.66,113.00,159.234,24.922,2.943,21,0,55,17,1,7.795,0,21,0,0
464,65744.66,65863.32,118.66,201.375,26.510,3.512,23,0,72,21,3,11.692,0,23,0,0
465,65863.32,66022.14,158.82,250.828,30.299,3.161,27,0,87,21,7,14.091,0,26,0,1
466,66022.14,66133.66,111.52,259.516,29.310,1.915,27,0,85,21,7,17.389,0,25,1,1
467,66133.66,66301.66,168.00,314.875,36.848,5.452,31,0,104,23,11,27.132,0,30,0,1
468,66301.66,66415.32,113.66,230.391,26.627,1.639,25,0,81,20,5,11.992,0,24,1,0
469,66415.32,66589.32,174.00,243.375,28.800,1.589,27,0,74,20,7,15.590,0,26,1,0
470,66589.32,66706.66,117.34,295.047,33.263,5.301,28,0,91,25,8,22.335,0,28,0,0
471,66706.66,66875.00,168.34,305.875,34.383,4.415,30,0,94,27,10,21.736,0,30,0,0
472,66875.00,67033.32,158.32,327.797,40.693,5.176,32,0,108,27,12,20.836,0,31,1,0
473,67033.32,67144.00,110.68,184.750,25.171,3.194,22,0,65,16,2,9.144,0,22,0,0
474,67144.00,67357.32,213.32,359.281,39.129,3.997,35,0,114,27,15,25.633,0,33,0,2
475,67357.32,67474.00,116.68,252.969,26.764,0.769,26,0,83,24,6,17.688,0,26,0,0
476,67474.00,67631.00,157.00,242.203,30.257,3.144,26,0,82,22,6,16.639,0,25,0,1
477,67631.00,67803.00,172.00,290.328,30.693,1.706,29,0,92,29,9,20.387,0,28,1,0
478,67803.00,67922.66,119.66,233.438,28.787,3.311,25,0,78,20,5,15.740,0,25,0,0
479,67922.66,68077.66,155.00,258.813,28.511,1.522,27,0,87,25,7,19.487,0,27,0,0
480,68077.66,68283.66,206.00,307.094,37.613,5.059,31,0,103,26,11,22.485,0,27,0,4
481,68283.66,68393.66,110.00,183.047,22.847,0.853,22,0,64,15,2,6.446,0,22,0,0
482,68393.66,68558.32,164.66,320.500,36.557,3.997,32,0,103,28,12,22.785,0,29,1,2
483,68558.32,68677.32,119.00,236.906,25.863,0.870,25,0,82,20,5,14.391,0,25,0,0
484,68677.32,68789.32,112.00,210.578,25.534,0.401,23,0,79,18,3,10.343,0,22,0,1
485,68789.32,68905.32,116.00,206.156,26.272,2.793,23,0,72,18,3,11.842,0,23,0,0
486,68905.32,69014.32,109.00,224.156,26.988,3.010,24,0,73,22,4,14.241,0,24,0,0
487,69014.32,69192.32,178.00,239.313,28.009,2.024,26,0,80,22,6,15.740,0,25,1,0
488,69192.32,69309.66,117.34,221.500,29.178,1.823,25,0,80,18,5,10.343,0,23,0,2
489,69309.66,69465.32,155.66,252.719,29.510,2.391,27,0,82,27,7,14.241,0,25,1,1
490,69465.32,69574.66,109.34,223.484,25.428,1.438,24,0,77,19,4,14.840,0,24,0,0
491,69574.66,69735.66,161.00,279.453,31.885,3.771,28,0,93,28,8,19.337,0,27,0,1
492,69735.66,69853.00,117.34,203.984,23.880,0.886,23,0,64,21,3,13.641,0,23,0,0
493,69853.00,69970.32,117.32,193.672,22.664,0.669,22,0,72,16,2,9.894,0,22,0,0
494,69970.32,70089.00,118.68,199.813,27.476,1.990,23,0,73,16,3,12.442,0,23,0,0
495,70089.00,70196.32,107.32,171.469,23.118,2.123,21,0,62,17,1,9.294,0,21,0,0
496,70196.32,70370.00,173.68,283.516,30.175,2.191,28,0,93,29,8,22.036,0,28,0,0
497,70370.00,70546.32,176.32,279.516,37.522,4.448,29,0,89,25,9,19.937,0,27,1,1
498,70546.32,70710.32,164.00,268.422,33.027,3.043,27,0,91,21,7,18.738,0,27,0,0
499,70710.32,70875.00,164.68,244.359,31.583,4.616,26,0,87,20,6,16.939,0,26,0,0
500,70875.00,70985.32,110.32,222.484,28.287,2.492,25,0,73,15,5,13.042,0,23,0,2
501,70985.32,71101.32,116.00,163.578,25.007,3.010,22,0,55,21,2,8.694,0,22,0,0
502,71101.32,71261.00,159.68,252.219,27.063,1.070,26,0,86,25,6,15.740,0,26,0,0
503,71261.00,71374.66,113.66,261.063,27.911,1.422,26,0,85,24,6,17.988,0,26,0,0
504,71374.66,71543.32,168.66,285.766,35.493,4.523,29,0,93,26,9,17.539,0,28,0,1
505,71543.32,71658.00,114.68,222.859,24.979,0.987,24,0,78,20,4,16.339,0,24,0,0
506,71658.00,71825.66,167.66,306.297,33.159,2.542,30,0,100,28,10,21.436,0,29,0,1
507,71825.66,71939.32,113.66,283.344,32.242,3.019,29,0,85,24,9,17.988,0,29,0,0
508,71939.32,72055.00,115.68,271.734,29.758,2.776,27,0,87,29,7,19.637,0,27,0,0
509,72055.00,72167.66,112.66,242.375,30.065,4.004,26,0,80,20,6,14.690,0,26,0,0
510,72167.66,72285.32,117.66,234.781,27.354,3.378,24,0,80,24,4,17.389,0,24,0,0
511,72285.32,72399.32,114.00,224.953,28.471,3.863,24,0,75,18,4,17.838,0,23,0,1
512,72399.32,72560.14,160.82,249.938,33.786,5.050,27,0,89,20,7,17.089,0,25,0,2
513,72560.14,72671.00,110.86,238.156,28.984,4.014,25,0,83,22,5,15.890,0,25,0,0
514,72671.00,72789.00,118.00,266.344,30.224,2.743,27,0,88,21,7,21.136,0,27,0,0
515,72789.00,72903.66,114.66,261.250,30.188,3.185,27,0,82,21,7,18.288,0,27,0,0
516,72903.66,73023.32,119.66,230.641,28.560,1.472,26,0,78,18,6,15.740,0,25,0,1
517,73023.32,73223.32,200.00,284.875,31.328,2.341,29,0,98,22,9,20.387,0,29,0,0
518,73223.32,73397.00,173.68,268.141,29.046,1.054,28,0,91,26,8,15.890,0,28,0,0
519,73397.00,73554.66,157.66,287.406,31.889,2.910,29,0,94,25,9,19.787,0,29,0,0
520,73554.66,73671.00,116.34,236.453,32.296,5.335,26,0,76,22,6,16.639,0,24,2,0
521,73671.00,73839.00,168.00,276.781,33.150,4.181,28,0,96,23,8,15.890,0,28,0,0
522,73839.00,73996.32,157.32,217.031,29.061,2.909,25,0,80,15,5,14.990,0,24,0,1
523,73996.32,74108.32,112.00,254.766,27.832,0.334,27,0,88,17,7,18.438,0,26,1,0
524,74108.32,74272.66,164.34,288.234,34.745,2.743,29,0,99,21,9,18.044,0,28,0,1
525,74272.66,74391.66,119.00,217.406,25.444,1.455,24,0,79,19,4,11.881,0,24,0,0
526,74391.66,74508.32,116.66,225.016,27.933,2.951,25,0,75,18,5,14.438,0,25,0,0
527,74508.32,74627.32,119.00,200.109,24.881,1.789,23,0,77,16,3,9.324,0,23,0,0
528,74627.32,74798.32,171.00,230.203,27.326,0.786,25,0,82,23,5,10.678,0,24,0,1
529,74798.32,74961.32,163.00,291.203,32.602,2.475,30,0,99,22,10,18.498,0,30,0,0
530,74961.32,75124.00,162.68,285.875,30.480,1.905,28,0,99,24,8,14.889,0,28,0,0
531,75124.00,75295.00,171.00,322.813,38.674,6.355,32,0,102,31,12,22.559,0,31,0,1
532,75295.00,75407.32,112.32,204.141,24.125,1.070,23,0,73,16,3,11.129,0,23,0,0
533,75407.32,75579.66,172.34,269.313,30.865,2.726,28,0,91,25,8,17.445,0,28,0,0
534,75579.66,75697.66,118.00,227.938,29.551,3.378,26,0,66,23,6,14.889,0,25,0,1
535,75697.66,75813.66,116.00,223.484,27.602,2.475,25,0,73,19,5,9.926,0,24,0,1
536,75813.66,75927.00,113.34,236.672,28.793,2.659,25,0,82,24,5,18.348,0,24,0,1
537,75927.00,76094.32,167.32,305.406,35.807,4.097,30,0,96,25,10,26.469,0,29,1,0
538,76094.32,76258.66,164.34,283.000,33.744,3.562,29,0,92,28,9,16.844,0,28,1,0
539,76258.66,76418.32,159.66,242.422,27.848,2.709,25,0,84,24,5,14.738,0,25,0,0
540,76418.32,76588.66,170.34,245.125,30.469,1.873,28,0,76,25,8,17.896,0,26,0,2
541,76588.66,76706.00,117.34,235.406,31.090,5.318,25,0,80,22,5,17.445,0,25,0,0
542,76706.00,76872.66,166.66,263.219,30.066,2.442,27,0,87,22,7,14.287,0,26,0,1
543,76872.66,77039.00,166.34,302.891,33.857,3.194,30,0,99,29,10,20.002,0,30,0,0
544,77039.00,77153.00,114.00,265.594,29.596,2.475,27,0,84,24,7,18.648,0,27,0,0
545,77153.00,77321.32,168.32,271.391,30.590,1.037,28,0,93,25,8,21.957,0,26,0,2
546,77321.32,77480.00,158.68,317.063,33.588,1.990,31,0,102,29,11,25.867,0,30,0,1
547,77480.00,77594.66,114.66,209.078,25.318,1.254,24,0,80,15,4,9.174,0,24,0,0
548,77594.66,77764.32,169.66,265.703,37.100,6.756,28,0,87,26,8,16.844,0,28,0,0
549,77764.32,77882.32,118.00,213.344,28.656,3.955,24,0,73,20,4,10.377,0,24,0,0
550,77882.32,78044.38,162.06,216.172,30.986,1.890,24,0,76,22,4,13.836,0,23,1,0
551,78044.38,78240.32,195.94,305.672,31.678,1.120,30,0,94,30,10,24.213,0,29,0,1
552,78240.32,78358.00,117.68,185.859,24.643,1.087,23,0,63,17,3,9.775,0,20,2,1
