episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
276,30460.66,30577.66,117.00,201.836,34.770,3.183,23,0,72,17,3,6.001,0,21,0,2
277,30577.66,30687.00,109.34,172.625,29.310,2.366,21,0,66,16,1,5.701,0,20,0,1
278,30687.00,30806.00,119.00,163.242,25.472,2.741,21,0,61,14,1,4.951,0,18,2,1
279,30806.00,30923.32,117.32,217.422,27.215,0.816,24,0,80,16,4,8.101,0,24,0,0
280,30923.32,31028.98,105.66,181.000,25.750,0.483,22,0,67,12,2,6.001,0,20,0,2
281,31028.98,31193.00,164.02,223.609,34.105,3.066,26,0,79,21,6,9.151,0,24,0,2
282,31193.00,31312.66,119.66,195.047,24.209,0.450,23,0,73,18,3,7.501,0,21,1,1
283,31312.66,31429.00,116.34,196.344,26.680,0.683,23,0,69,17,3,6.601,0,22,0,1
284,31429.00,31540.66,111.66,155.188,22.420,0.467,21,0,60,12,1,6.451,0,20,0,1
285,31540.66,31652.00,111.34,225.664,29.480,2.858,25,0,76,16,5,10.652,0,24,0,1
286,31652.00,31763.00,111.00,194.391,25.724,2.166,23,0,69,12,3,7.951,0,22,0,1
287,31763.00,31924.32,161.32,233.898,37.799,2.508,27,0,79,19,7,12.902,0,23,1,3
288,31924.32,32035.66,111.34,215.367,43.998,6.607,25,0,67,18,5,10.952,0,21,2,2
289,32035.66,32150.66,115.00,171.289,29.326,0.766,22,0,61,13,2,6.601,0,20,1,1
290,32150.66,32268.32,117.66,162.727,31.036,1.816,22,0,62,14,2,4.051,0,20,1,1
291,32268.32,32384.32,116.00,173.188,26.662,3.233,22,0,64,14,2,4.051,0,19,1,2
292,32384.32,32501.32,117.00,181.914,28.420,0.367,22,0,67,15,2,5.851,0,20,0,2
293,32501.32,32561.32,60.00,151.859,24.000,1.233,20,0,59,14,0,3.151,0,18,0,2
294,32561.32,32678.66,117.34,210.164,38.236,2.133,25,0,73,20,5,11.852,0,23,1,1
295,32678.66,32838.66,160.00,258.273,34.176,0.550,29,0,87,20,9,15.453,0,23,3,3
296,32838.66,32952.00,113.34,201.453,30.568,4.682,23,0,69,25,3,11.252,0,20,1,2
297,32952.00,33067.00,115.00,197.383,29.347,1.416,24,0,72,16,4,10.652,0,17,0,7
298,33067.00,33186.00,119.00,178.258,23.648,0.600,22,0,68,14,2,6.751,0,17,1,4
299,33186.00,33299.80,113.80,177.344,24.999,1.050,22,0,70,10,2,7.501,0,17,0,5
300,33299.80,33409.00,109.20,197.836,26.334,0.633,23,0,70,17,3,7.651,0,23,0,0
301,33409.00,33528.66,119.66,211.195,26.013,1.250,24,0,77,18,4,11.702,0,23,0,1
302,33528.66,33648.32,119.66,220.688,27.747,1.866,24,0,76,21,4,10.652,0,22,0,2
303,33648.32,33765.66,117.34,200.039,28.477,2.483,23,0,78,15,3,9.902,0,23,0,0
304,33765.66,33885.00,119.34,183.492,25.642,1.633,23,0,65,20,3,5.851,0,23,0,0
305,33885.00,33972.00,87.00,152.484,28.341,3.383,21,0,59,14,1,5.551,0,18,1,2
306,33972.00,34085.00,113.00,176.336,30.988,3.499,22,0,65,16,2,8.101,0,22,0,0
307,34085.00,34203.00,118.00,189.531,29.476,2.216,22,0,66,18,2,8.401,0,20,1,1
308,34203.00,34263.00,60.00,151.352,21.252,0.117,20,0,61,9,0,4.951,0,19,0,1
309,34263.00,34378.32,115.32,175.570,22.208,0.167,21,0,66,8,1,6.001,0,18,0,3
310,34378.32,34492.66,114.34,146.258,23.729,2.125,21,0,58,9,1,2.850,0,16,3,2
311,34492.66,34605.14,112.48,175.555,25.924,0.700,21,0,63,17,1,7.051,0,19,1,1
312,34605.14,34720.32,115.18,199.320,31.921,2.383,24,0,69,21,4,6.901,0,20,1,3
313,34720.32,34838.32,118.00,187.789,29.883,4.016,23,0,73,7,3,6.301,0,17,0,6
314,34838.32,34926.00,87.68,157.148,33.185,1.783,22,0,54,14,2,6.001,0,18,3,1
315,34926.00,35045.32,119.32,254.711,31.390,1.566,27,0,82,21,7,12.452,0,24,2,1
316,35045.32,35209.14,163.82,202.484,27.210,0.800,24,0,73,15,4,6.896,0,21,0,3
317,35209.14,35328.66,119.52,227.094,29.751,3.782,25,0,81,17,5,8.095,0,21,1,3
318,35328.66,35441.32,112.66,162.445,26.074,1.116,22,0,64,9,2,7.045,0,16,1,5
319,35441.32,35597.64,156.32,270.820,33.042,1.050,29,0,86,27,9,14.091,0,26,0,3
320,35597.64,35710.32,112.68,191.883,24.539,0.450,23,0,70,18,3,8.095,0,22,1,0
321,35710.32,35799.66,89.34,151.227,36.374,4.474,21,0,57,13,1,4.947,0,17,4,0
322,35799.66,35929.66,130.00,204.648,29.921,2.166,24,0,74,17,4,7.345,0,17,2,5
323,35929.66,36042.00,112.34,176.359,25.716,1.116,22,0,65,14,2,5.247,0,17,0,5
324,36042.00,36155.32,113.32,172.023,28.823,1.416,22,0,64,15,2,6.746,0,19,1,2
325,36155.32,36271.66,116.34,162.070,27.152,3.124,21,0,62,12,1,7.495,0,17,1,3
326,36271.66,36385.32,113.66,165.875,28.800,2.849,21,0,65,9,1,4.497,0,17,0,4
327,36385.32,36502.32,117.00,224.594,27.610,0.250,25,0,83,13,5,7.945,0,23,0,2
328,36502.32,36617.00,114.68,198.773,27.518,0.383,23,0,69,16,3,9.594,0,22,0,1
329,36617.00,36733.66,116.66,246.844,44.819,3.732,26,0,86,19,6,11.542,0,22,1,3
330,36733.66,36852.00,118.34,166.273,25.203,2.433,22,0,64,15,2,4.647,0,19,1,2
331,36852.00,36966.66,114.66,203.773,30.615,2.899,24,0,70,21,4,10.493,0,22,1,1
332,36966.66,37085.00,118.34,235.750,32.107,2.616,26,0,88,15,6,10.343,0,21,1,4
333,37085.00,37200.66,115.66,207.375,28.743,2.933,25,0,74,13,5,8.844,0,20,2,3
334,37200.66,37315.32,114.66,173.922,26.795,2.891,23,0,64,16,3,6.146,0,20,1,2
335,37315.32,37435.00,119.68,238.766,30.750,2.683,25,0,92,15,5,9.444,0,25,0,0
336,37435.00,37546.66,111.66,170.539,25.509,2.016,21,0,64,18,1,6.596,0,21,0,0
337,37546.66,37666.00,119.34,215.242,28.810,1.766,24,0,75,16,4,7.945,0,23,0,1
338,37666.00,37784.32,118.32,165.852,30.436,2.283,22,0,62,16,2,5.846,0,21,1,0
339,37784.32,37896.00,111.68,215.391,33.439,5.682,24,0,68,19,4,9.594,0,22,1,1
340,37896.00,38014.00,118.00,224.758,28.994,1.433,25,0,83,13,5,10.493,0,24,0,1
341,38014.00,38127.66,113.66,243.617,37.086,5.882,27,0,79,24,7,12.142,0,25,2,0
342,38127.66,38242.32,114.66,254.375,33.479,4.132,27,0,86,21,7,16.339,0,24,1,2
343,38242.32,38356.00,113.68,201.305,30.190,4.516,24,0,68,24,4,8.994,0,22,1,1
344,38356.00,38468.00,112.00,195.891,26.393,2.224,22,0,71,19,2,8.694,0,22,0,0
345,38468.00,38609.66,141.66,186.641,26.686,1.191,23,0,65,21,3,6.446,0,19,1,3
346,38609.66,38721.66,112.00,209.773,29.834,3.624,24,0,73,19,4,8.395,0,23,1,0
347,38721.66,38841.00,119.34,167.414,26.893,1.900,21,0,65,13,1,8.994,0,21,0,0
348,38841.00,38957.32,116.32,158.258,29.619,7.374,22,0,52,20,2,4.497,0,19,3,0
349,38957.32,39017.32,60.00,152.453,23.701,0.933,20,0,60,16,0,4.947,0,18,0,2
350,39017.32,39136.32,119.00,187.867,25.900,2.733,22,0,65,18,2,6.146,0,21,0,1
351,39136.32,39255.00,118.68,212.234,26.981,1.716,24,0,77,14,4,11.692,0,22,0,2
352,39255.00,39370.00,115.00,252.234,33.356,4.166,27,0,86,17,7,12.742,0,23,0,4
353,39370.00,39481.66,111.66,195.336,24.239,0.733,23,0,68,17,3,8.095,0,20,2,1
354,39481.66,39598.32,116.66,167.234,23.173,0.950,22,0,62,14,2,7.795,0,20,1,1
355,39598.32,39710.66,112.34,188.852,28.436,2.383,24,0,67,17,4,5.996,0,20,2,2
356,39710.66,39827.00,116.34,203.227,23.615,0.417,23,0,73,12,3,7.495,0,20,1,2
357,39827.00,39944.32,117.32,208.195,29.874,1.850,25,0,74,16,5,9.294,0,25,0,0
358,39944.32,40054.66,110.34,163.844,29.390,4.991,22,0,62,14,2,6.446,0,19,2,1
359,40054.66,40168.66,114.00,161.273,23.451,2.233,21,0,63,13,1,1.499,0,21,0,0
360,40168.66,40281.66,113.00,180.195,24.633,1.800,22,0,68,16,2,4.197,0,20,0,2
361,40281.66,40395.32,113.66,173.445,29.279,2.583,21,0,63,18,1,10.943,0,20,1,0
362,40395.32,40513.66,118.34,164.875,24.902,3.149,21,0,59,14,1,7.945,0,19,1,1
363,40513.66,40573.66,60.00,149.094,22.245,1.891,20,0,58,13,0,4.347,0,17,2,1
364,40573.66,40690.32,116.66,208.688,27.419,2.283,23,0,71,19,3,9.744,0,22,1,0
365,40690.32,40809.66,119.34,207.898,26.211,2.083,24,0,71,17,4,8.095,0,22,1,1
366,40809.66,40927.66,118.00,188.555,25.433,0.800,23,0,68,16,3,10.343,0,21,0,2
367,40927.66,41034.70,107.04,170.523,22.641,0.766,21,0,62,14,1,5.996,0,19,0,2
368,41034.70,41151.32,116.62,206.508,25.853,1.016,24,0,77,16,4,7.945,0,21,1,2
369,41151.32,41268.00,116.68,168.070,26.485,4.366,21,0,63,15,1,8.095,0,20,0,1
370,41268.00,41376.64,108.64,155.938,25.672,2.866,21,0,57,16,1,4.647,0,19,1,1
371,41376.64,41492.32,115.68,199.039,25.865,1.433,24,0,71,18,4,7.345,0,21,1,2
372,41492.32,41603.32,111.00,199.797,27.246,1.583,23,0,72,16,3,9.294,0,21,0,2
373,41603.32,41718.66,115.34,189.539,30.278,5.365,24,0,70,10,4,6.896,0,21,0,3
374,41718.66,41835.66,117.00,159.844,24.195,1.700,21,0,60,9,1,7.795,0,17,2,2
375,41835.66,41895.66,60.00,152.961,23.289,2.299,20,0,57,12,0,4.347,0,16,1,3
376,41895.66,42012.66,117.00,209.906,26.650,1.383,24,0,72,15,4,9.444,0,21,0,3
377,42012.66,42132.32,119.66,189.211,23.997,1.366,22,0,67,17,2,7.195,0,20,0,2
378,42132.32,42291.66,159.34,225.383,27.246,2.099,25,0,79,17,5,8.544,0,25,0,0
379,42291.66,42351.66,60.00,115.023,24.303,3.283,20,0,49,8,0,0.600,0,14,3,3
380,42351.66,42468.00,116.34,199.273,24.527,1.533,23,0,68,17,3,9.444,0,22,0,1
381,42468.00,42585.32,117.32,188.969,26.697,2.899,23,0,66,16,3,7.645,0,21,0,2
382,42585.32,42700.32,115.00,180.578,24.196,1.883,22,0,65,14,2,5.996,0,21,0,1
383,42700.32,42820.00,119.68,235.938,27.610,1.616,25,0,82,19,5,9.144,0,25,0,0
384,42820.00,42923.00,103.00,206.609,24.073,0.700,23,0,76,16,3,5.846,0,22,0,1
385,42923.00,43040.32,117.32,219.688,27.855,1.550,25,0,74,14,5,8.245,0,20,1,4
386,43040.32,43153.32,113.00,173.023,24.816,1.916,22,0,63,11,2,5.247,0,18,0,4
387,43153.32,43270.66,117.34,181.117,26.461,3.383,23,0,66,17,3,7.645,0,21,2,0
388,43270.66,43383.32,112.66,169.789,24.498,1.800,21,0,62,16,1,6.296,0,20,0,1
389,43383.32,43494.32,111.00,164.969,25.558,1.333,22,0,59,18,2,5.396,0,20,2,0
390,43494.32,43653.32,159.00,255.539,40.217,8.981,28,0,81,24,8,15.140,0,27,1,0
391,43653.32,43769.32,116.00,172.531,24.637,1.600,22,0,63,12,2,7.795,0,17,0,5
392,43769.32,43882.66,113.34,187.164,24.524,2.249,22,0,64,18,2,8.544,0,21,0,1
393,43882.66,44001.00,118.34,179.961,24.133,1.333,22,0,67,14,2,8.544,0,18,0,4
394,44001.00,44110.00,109.00,192.188,23.669,0.033,23,0,66,15,3,8.245,0,21,0,2
395,44110.00,44268.32,158.32,220.859,30.588,2.716,26,0,77,20,6,11.842,0,24,1,1
396,44268.32,44385.66,117.34,144.094,28.157,1.208,21,0,59,13,1,2.099,0,17,2,2
397,44385.66,44502.00,116.34,204.297,29.213,2.216,23,0,75,15,3,6.746,0,23,0,0
398,44502.00,44562.00,60.00,135.664,22.024,1.850,20,0,51,16,0,0.750,0,18,2,0
399,44562.00,44720.00,158.00,206.031,34.194,3.924,25,0,76,13,5,7.795,0,20,2,3
400,44720.00,44837.32,117.32,179.195,23.664,0.766,22,0,61,13,2,11.393,0,19,0,3
401,44837.32,44924.34,87.02,159.633,24.259,3.049,21,0,56,17,1,10.343,0,18,2,1
402,44924.34,45041.66,117.32,189.867,28.674,4.915,23,0,71,17,3,8.095,0,21,0,2
403,45041.66,45157.66,116.00,179.414,28.948,6.450,22,0,65,22,2,6.896,0,21,0,1
404,45157.66,45272.00,114.34,201.461,30.882,4.733,24,0,69,14,4,9.594,0,23,0,1
405,45272.00,45390.00,118.00,170.594,30.338,5.249,22,0,67,16,2,7.045,0,21,1,0
406,45390.00,45450.00,60.00,148.016,21.671,1.316,20,0,56,14,0,8.245,0,20,0,0
407,45450.00,45510.00,60.00,163.461,21.347,0.850,20,0,60,17,0,4.947,0,20,0,0
408,45510.00,45624.66,114.66,200.078,26.371,2.050,23,0,71,16,3,8.095,0,21,0,2
409,45624.66,45733.00,108.34,218.680,26.147,1.783,24,0,72,20,4,11.842,0,21,1,2
410,45733.00,45845.00,112.00,174.938,27.827,2.858,23,0,64,16,3,7.495,0,20,1,2
411,45845.00,45963.14,118.14,222.688,26.431,1.550,24,0,71,21,4,10.793,0,22,1,1
412,45963.14,46053.34,90.20,151.352,26.033,3.149,21,0,57,13,1,4.797,0,18,1,2
413,46053.34,46171.32,117.98,187.766,23.995,0.133,23,0,68,13,3,6.146,0,20,1,2
414,46171.32,46289.32,118.00,194.758,27.586,3.049,23,0,66,18,3,8.994,0,23,0,0
415,46289.32,46407.00,117.68,249.336,35.156,1.708,27,0,85,16,7,13.191,0,24,0,3
416,46407.00,46518.00,111.00,185.242,24.561,2.416,22,0,67,16,2,5.996,0,20,0,2
417,46518.00,46626.66,108.66,179.742,28.473,5.341,22,0,67,15,2,7.045,0,20,1,1
418,46626.66,46740.32,113.66,187.672,24.272,0.916,23,0,68,12,3,5.247,0,21,0,2
419,46740.32,46856.66,116.34,161.008,23.319,1.050,21,0,61,11,1,4.047,0,19,0,2
420,46856.66,46973.66,117.00,194.438,31.041,6.274,24,0,68,17,4,14.840,0,21,1,2
421,46973.66,47087.66,114.00,174.086,25.147,1.983,22,0,64,16,2,6.296,0,21,0,1
422,47087.66,47203.34,115.68,160.297,22.945,1.533,21,0,63,13,1,6.296,0,18,0,3
423,47203.34,47321.32,117.98,145.945,24.681,1.683,21,0,59,14,1,3.298,0,18,0,3
424,47321.32,47437.32,116.00,166.688,27.721,1.500,21,0,61,16,1,7.345,0,19,1,1
425,47437.32,47555.66,118.34,197.617,26.005,2.716,23,0,66,22,3,7.195,0,21,0,2
426,47555.66,47715.66,160.00,222.180,27.717,1.933,25,0,77,22,5,11.093,0,23,1,1
427,47715.66,47832.32,116.66,170.203,21.824,0.600,21,0,63,16,1,6.746,0,18,2,1
428,47832.32,47950.66,118.34,171.797,24.710,2.533,22,0,60,21,2,5.996,0,20,2,0
429,47950.66,48041.00,90.34,141.461,21.932,0.617,21,0,50,14,1,5.247,0,18,2,1
430,48041.00,48152.66,111.66,221.250,45.150,6.524,24,0,77,15,4,9.144,0,23,0,1
431,48152.66,48269.00,116.34,177.711,24.397,1.766,22,0,66,19,2,7.195,0,21,0,1
432,48269.00,48385.32,116.32,195.195,25.961,2.699,23,0,75,16,3,5.846,0,19,1,3
433,48385.32,48475.00,89.68,156.594,24.774,2.966,21,0,58,12,1,5.546,0,18,2,1
434,48475.00,48589.32,114.32,181.141,29.718,1.050,23,0,69,14,3,5.696,0,22,1,0
435,48589.32,48702.32,113.00,192.023,28.672,2.999,23,0,69,17,3,6.896,0,22,1,0
436,48702.32,48817.32,115.00,227.188,30.835,1.683,26,0,75,22,6,12.442,0,22,1,3
437,48817.32,48930.32,113.00,231.813,31.485,2.266,25,0,79,17,5,13.491,0,22,1,2
438,48930.32,49046.66,116.34,222.344,27.871,2.608,25,0,77,15,5,9.444,0,24,1,1
439,49046.66,49166.32,119.66,210.117,25.805,0.716,24,0,76,17,4,9.444,0,23,1,0
440,49166.32,49283.32,117.00,202.867,25.765,1.133,24,0,68,15,4,7.645,0,22,0,2
441,49283.32,49397.00,113.68,235.711,44.310,5.582,26,0,81,12,6,10.343,0,22,0,4
442,49397.00,49510.00,113.00,166.570,25.771,2.941,22,0,61,16,2,5.996,0,19,3,0
443,49510.00,49622.32,112.32,190.383,23.655,1.550,22,0,69,17,2,9.594,0,22,0,0
444,49622.32,49741.66,119.34,237.922,28.202,2.383,25,0,81,17,5,12.592,0,23,0,2
